t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1467.5449999999998,1355.6799999999998,1253.6249999999998,1161.3799999999999,1078.945,1006.3199999999999,943.505,890.5,847.3050000000001,813.9200000000001,790.345,776.58,772.625,778.48,794.145,819.62,854.905
1563907.780462775,1365624.253209966,1170884.2117992588,981599.2458441923,799845.177424728,627898.1359850537,468248.94657570706,323583.58158703585,196713.4351759611,90435.15894222332,7296.407300722501,-50757.98401360875,-82883.88844575734,-89999.06112758769,-75615.4960875893,-46831.83210288538,-15446.514885318684
1941241.7570674757,1729033.2422464574,1516042.8763993136,1302513.0817395435,1089449.6199595071,878856.5734946975,673924.8052125801,479127.08919764304,300154.80605013465,143617.26001340983,16422.743751140926,-75219.80051255334,-127187.664958874,-139136.29991053074,-116278.61361669864,-70871.73869917962,-22875.597247718884
1265260.2295597268,1175740.1366076057,1079301.693144601,973144.3233879826,855375.3121635263,725463.012764692,584743.4647703893,436893.18840322923,288214.9943769396,147523.64077865914,25393.846937936796,-67413.71003087253,-122359.4532226707,-136062.36063959115,-113048.28868445705,-67197.70133464948,-20640.57419051408
461849.20725959865,472947.0461326773,477160.28143610235,471017.5084427769,451241.49746268144,415164.92217151,361383.18258424953,290583.047964775,206363.94193780457,115725.12943594222,28785.195687254756,-42672.151807449474,-87961.09563971289,-101138.24597657713,-84360.2899641265,-49213.148599034954,-14388.99512557026
65105.43359240866,95778.4312081479,123753.73035951838,147172.7510471452,163730.1518466131,170816.05906690456,165930.6816409608,147403.95775913337,115342.48225788538,72548.19774951167,24958.931763168763,-18929.356665917672,-50019.43567300417,-61749.702759327876,-53371.301123590274,-31626.310496113834,-9174.586049667276
-2769.6082105902933,8543.628616342285,19951.890550026517,31191.014894257227,41636.029780702,50225.5125254947,55483.45277453958,55717.740164982446,49466.059458426265,36189.92038577964,17062.108638784473,-4525.319964792653,-23271.482760484327,-33534.27862967237,-32019.067596671386,-20453.34671340456,-6262.802585969897
25536.112070544514,21526.220252838124,17728.286143500933,14376.108821683873,11815.943670999306,10436.237283501847,10474.494680967005,11704.361142460257,13126.950758710325,12952.38803646332,9214.938810174246,1092.709462541653,-9683.53039137542,-18654.78590730697,-20831.35592530605,-14663.003667535999,-4745.349511849001
40638.82856528478,33512.446210197944,25743.6918108773,17379.152156570053,8931.067134838137,1451.1527815748916,-3648.0906624644376,-5170.0312128010555,-3036.1034992538416,982.5292559262624,3542.473076455204,1548.7204831830343,-5220.230878929964,-12904.837063375293,-15841.655192734517,-11501.612365599469,-3698.773696998506
35273.27305385921,30181.71083379486,23881.305529410696,16156.56640835297,7377.476410122502,-1289.513345329305,-7970.103104698233,-10749.253608431458,-8904.06595629707,-4039.0034152998064,85.61382033235446,-227.03716308537815,-5453.847324980622,-11685.238584178695,-13540.849834542869,-9258.677196793922,-2797.5437935314867
24708.514809629465,21616.085468578884,17172.399029737095,11049.392366052565,3518.308793857717,-4270.546921686088,-10344.78126170936,-12659.441912099177,-10500.708526554552,-5668.423626603142,-2010.178623524333,-2769.68078449911,-7548.898425901259,-12112.057141657719,-12109.283471569492,-7368.55488170806,-2040.2280308337604
16464.0863279228,14209.474518248606,10637.73194882535,5432.369216215067,-1101.1072591687168,-7746.933051034014,-12506.967402570213,-13518.621788245524,-10565.634364305148,-6001.179171346409,-3616.886061304287,-5581.94261797207,-10121.440179166413,-12829.190992796088,-10882.920693248412,-5764.964171895745,-1472.7521822483102
11162.575032353801,8973.231848856582,5520.743902764321,564.5746949616032,-5447.451324866299,-11126.994415995834,-14444.958202111104,-13908.993591515156,-10110.963261490795,-6099.4391838474,-5351.482729337702,-8551.831668517767,-12559.612091216604,-13285.839315308443,-9684.928720742657,-4483.310143152625,-1110.31406350249
7493.800004378495,5028.477071521717,1359.5921566854095,-3635.0572716924403,-9298.193765659465,-14027.752503178071,-15836.241759237872,-13811.617773138445,-9521.96733842245,-6542.339559613913,-7556.3937602536125,-11544.22367284275,-14474.712912140789,-13235.900781547305,-8503.615745529887,-3563.147870456953,-950.4270697943343
4226.880424473308,1430.474915462462,-2451.07564215045,-7384.57784896974,-12494.238415018992,-16047.844826830174,-16314.591228356316,-13186.849710122147,-9126.440580878236,-7683.5363623656995,-10188.188589463367,-14112.762170702323,-15441.074827606086,-12576.525169285556,-7432.650345734607,-3061.440000018569,-989.5300720908599
