t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.305,463.92,440.345,426.58000000000004,422.625,428.48,444.145,469.62,504.905
-20746.367741464557,-16115.30376237334,-11751.72510936751,-7797.25214072155,-4395.142553310202,-1685.269958549837,210.3097752246959,1219.2042959154087,1379.3733469217377,943.6907471543661
-38959.73541798169,-30479.983013463592,-22445.125973488935,-15105.638979498839,-8733.104349246789,-3611.2288006191484,-3.725285991792532,1917.1105055289536,2201.3542532882166,1332.9327258591484
-51766.369504120055,-40861.83743182825,-30416.16294481979,-20732.12085647194,-12180.602630179119,-5190.962653055617,-197.57506710884354,2483.074526869552,2869.6223184128985,1637.6803289562565
-58083.28126015144,-46406.77829854965,-35032.70528781123,-24250.5363409648,-14489.688318612445,-6316.027932675105,-357.1715930025352,2882.3224523972863,3341.382390572682,1836.5960315540192
-58167.70226531515,-47218.98391249388,-36292.32372789497,-25605.04490616811,-15597.378065539047,-6945.523676698967,-472.314581980154,3103.181951655663,3600.999561864417,1923.9948217525766
-53325.89348255333,-44174.24263823389,-34717.56163408399,-25061.092616204107,-15608.421816480388,-7103.152196297972,-538.0156932418154,3155.374412328623,3658.4098529390067,1908.3736993584105
-45401.23558047266,-38572.990231469375,-31144.19848485451,-23092.65404433494,-14746.00524839034,-6862.4847473050195,-554.9568794321597,3064.668184646235,3543.1578298022996,1808.3703294033103
-36247.5489934206,-31770.93442415448,-26485.344628446182,-20249.06778997944,-13288.979699324998,-6325.926758134666,-528.9501485154472,2865.781538488294,3296.18874897777,1647.6326960609445
-27347.46529681091,-24898.681292861766,-21541.874970845227,-17040.745777880806,-11513.814661210936,-5603.360172115893,-469.5710365518192,2595.4405897991455,2961.6143364127524,1450.0399503133444
-19641.179296255505,-18721.180236909826,-16895.545740162575,-13866.749569906968,-9653.391114755297,-4795.065137080155,-388.35581007132834,2286.9620647895704,2580.1164172368567,1236.242073538709
-13541.798596959017,-13627.733555452654,-12884.85450210086,-10988.24731401521,-7876.689558480668,-3981.210913834695,-297.02262212793005,1966.9672002299162,2184.800013907901,1021.861476095329
-9063.924217820067,-9707.201741565674,-9639.745704946441,-8537.919819004865,-6286.739169578456,-3217.957979955853,-206.09451393530804,1654.1497680144792,1799.5062113736521,817.1758050838739
-5986.7579334037855,-6855.803893455904,-7143.95015359926,-6549.56975633483,-4930.6208666211705,-2538.698030172847,-124.12588185178328,1359.5969805804264,1439.0626454649782,627.8107283723652
-3996.136318118898,-4877.678424760128,-5299.1066534492475,-4993.334914094926,-3814.837802259591,-1958.3689804129401,-57.54478793511626,1088.0251441739465,1110.7389191826223,455.91745140808405
-2780.710400914579,-3558.0123008999353,-3975.640844259341,-3806.7524628777887,-2920.889218554914,-1478.9373002118568,-10.983636928938068,839.3677383359868,816.2179386971366,301.4142102339821
-2081.6207319225205,-2705.1887676592514,-3045.623686332575,-2917.303925497997,-2218.099249143551,-1094.6948641560616,12.09588231697839,610.3329323465273,553.5757749631917,163.0366953160932
-1707.5000464506195,-2167.979231289409,-2399.504466428854,-2256.101281152854,-1672.7108506737463,-796.6486093838801,8.6819136647415,395.7382631041866,318.9761421285233,39.09562799223761
-1529.291867067258,-1836.8213679405228,-1951.4393229463817,-1764.5314506300422,-1253.5327209555066,-575.783456127533,-24.436019493767517,189.5786558916496,107.96378991951997,-72.05512022044462
