t1,t2,t3
94.145,119.62,154.905
91.47777961775816,119.00639313137444,154.75197610437846
88.78625490319614,118.31006765917112,154.44635366624485
86.08446639844858,117.53272951983965,153.98844403078505
83.38630274548203,116.67635315527613,153.37878440710753
80.7053608451431,115.7431675053346,152.6181353223968
78.05481142299075,114.73563913506756,151.70747692609228
75.44727201696395,113.65645272943317,150.64800419623464
72.89468923488903,112.5084892361424,149.44112111463406
70.40823192564508,111.29480197889289,148.08843389066928
67.99819667222482,110.01859109746272,146.5917433250764
65.67392675445238,108.68317669726356,144.95303641482718
63.44374545079113,107.29197110847434,143.17447730797147
61.31490425983649,105.84845066354687,141.25839772301742
59.29354633015593,104.3561274017114,139.20728695098526
57.38468509934921,102.8185211003791,137.02378155969274
55.592197866417855,101.23913201653994,134.7106549191495
53.9188337620251,99.62141469709879,132.2708066642455
52.366235344523695,97.96875318646512,129.70725220634358
50.9349728403664,96.28443792363716,127.02311239910077
49.624589869355916,94.57164458062516,124.22160345604149
48.43365935075536,92.83341505052807,121.30602720832047
47.35984817713123,91.0726407481109,118.27976178098174
46.39998916945834,89.2920483395167,115.1462527551015
45.55015878901273,87.49418797190884,111.90900487175126
44.80575907753383,85.68142402942318,108.57157432199354
44.161602324871176,83.855928399742,105.13756165536674
43.61199701998059,82.01967619668497,101.61060532776602
43.15083372329258,80.17444384909793,97.9943758984893
42.77166960233867,78.32180943551387,94.29257087568423
42.46781049402409,76.46315511790704,90.50891019966383
42.232389491901024,74.59967150656257,86.64713234468695
42.058441201060795,72.73236377169312,82.71099101192874
41.938970952793426,70.86205930588164,78.70425237957024
41.86701842216215,68.9894167345213,74.63069287025475
41.83571524063007,67.11493606887927,70.49409739161098
41.83833633976171,65.23896979786016,66.29825800211572
41.86834489814059,63.36173471956073,62.04697295222705
41.91943088979027,61.48332432182206,57.74404604941189
41.98554334682429,59.603721531700415,53.39328629533882
42.060916550506924,57.7228116665899,48.9985077440325
42.140090452552144,55.840395434138834,44.5635295310809
