t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.3050000000001,563.9200000000001,540.345,526.58,522.625,528.48,544.145,569.62,604.905
-94209.675463028,-76987.25588802241,-60465.959777890406,-45013.23577301591,-31008.050397852217,-18837.57520757716,-8883.041775765869,-1486.348484190667,3114.4436511088443,4896.182161991226,4226.938174113852,2128.3276937370088
-164562.21475254168,-135577.57710158717,-107518.02302364128,-80933.64665668734,-56462.5231179235,-34835.49728508868,-16848.839082703264,-3284.599294465101,5246.063973586188,8561.943991208087,7291.430168671868,3371.4274856908023
-195962.08850256616,-163645.9707654721,-131816.72935356628,-100935.00109097573,-71698.74881659771,-45079.04838420428,-22292.654910843314,-4669.880288413727,6626.649739154812,11061.815600320479,9351.32861092349,4151.278475644151
-188822.5184656885,-160904.59790626704,-132590.4062741624,-104025.02909530317,-75755.41414340193,-48826.20576460497,-24785.17055072559,-5519.381320788519,7158.3068162339005,12206.69922880896,10253.345890107294,4415.936761574264
-155196.3291825528,-136109.96896019025,-115726.45810646702,-93787.49676434818,-70536.5122339513,-46896.81303071793,-24553.824892136283,-5808.936563026714,6933.934523069934,12097.907910442924,10099.189162365365,4235.574885459699
-111256.64436015335,-101590.35578158419,-90069.7710990025,-76094.34700931843,-59553.626420675886,-41089.33209155104,-22287.241751267986,-5606.299159162751,6170.267901452571,11040.373244097,9163.896707702223,3753.482377733631
-70292.34258491204,-67940.46826605465,-63647.402297835506,-56623.56915479496,-46457.04500955059,-33435.84813905875,-18851.66231095546,-5042.2750412323685,5120.871186243057,9419.449296460389,7783.630653210101,3126.414507301195
-39365.70498550893,-41268.41301547721,-41514.50305925385,-39292.193208506076,-34006.46782048336,-25620.779351235313,-15040.757900912178,-4271.360741688355,4005.565900348241,7592.404934376393,6260.151640202033,2480.2656431113173
-19731.996370092624,-23226.940946735187,-25518.84914583344,-25896.287496769288,-23714.22175320852,-18713.11481736499,-11429.814163372157,-3435.728267566715,2974.1866413110247,5823.868857113019,4807.6568212950715,1891.7996886551334
-9206.957647613857,-12615.944600263587,-15261.983625254805,-16591.688392547527,-16016.533909815447,-13179.954131792516,-8341.394049485569,-2642.337628792919,2102.7349623394957,4268.130344538067,3542.6443000244894,1392.3793673363093
