t1,t2,t3,t4,t5,t6,t7
290.345,276.58000000000004,272.625,278.48,294.145,319.62,354.905
-915.2864960856293,-553.3590078165998,-224.5540062017057,49.65683809998936,249.2265956653566,360.73366510415974,391.255947751021
-2064.48350204942,-1348.4519606329172,-704.0121538583847,-173.21415454967251,203.58809791895692,398.4704577732777,424.27048459493955
-3103.751105150447,-2074.657134354531,-1147.2344019516797,-382.40691100102526,158.7092012924174,431.70637790106775,452.8266559913427
-3989.1749882321,-2703.5958941874674,-1538.4708662409994,-571.1689456022812,115.97761286284089,459.5223716372615,475.9848982323015
-4689.694718001433,-3214.551825083101,-1865.7660115970914,-734.1258048425236,76.60945798745587,481.24602800965044,493.03580947120673
-5188.801567896123,-3595.575394942934,-2121.5742864015615,-867.5481523676291,41.584804841204374,496.47203107063666,503.5277564796253
-5484.5696418513535,-3843.6301204267634,-2302.9240328314636,-969.4639368324719,11.603264601826368,505.06112605431275,507.27339696147305
-5588.180660471997,-3963.8554221937593,-2411.1535449475678,-1039.6178168580532,-12.937682506039465,507.1197335578817,504.33658509818383
-5521.301790422124,-3968.1345259584537,-2451.295572659952,-1079.2976653453334,-31.94148791804986,502.9642075560818,495.003073790366
-5312.791339192024,-3873.2255926556113,-2431.221606737322,-1091.0610342602738,-45.59066175880827,493.0748705542553,479.73970344976146
-4995.229246438985,-3698.7342598865057,-2360.6713703800306,-1078.401498914139,-54.30831125904356,478.04530698855035,459.14728586169366
-4601.70877365302,-3465.1801824156596,-2250.286914212243,-1045.3956020786388,-58.70838951767945,458.53202532693024,433.9121987071002
-4163.208055562687,-3192.351296947994,-2110.748926502909,-996.3665467058164,-59.54040806248847,435.2086836031,404.7609518244349
-3706.717111454959,-2898.063748740374,-1952.0817314977528,-935.5924468459391,-57.634097435589496,408.7278392638988,372.42087876031485
-3254.1576555278857,-2597.3688515984254,-1783.1597361891033,-867.0767575840986,-53.84864408064058,379.69186297721956,337.5888660647515
-2822.021953579999,-2302.183784807836,-1611.4175569813453,-794.3882890934702,-49.0298897425979,348.6334418043915,300.9088490790176
-2421.584823093497,-2021.2774247739665,-1442.7425779659263,-720.5693915044258,-43.97747231058139,316.0051234317716,262.9578141218311
