t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.3050000000001,663.9200000000001,640.345,626.58,622.625,628.48,644.145,669.62,704.905
-335927.0780807144,-283987.6164813668,-233556.17225459038,-185428.87002798848,-140441.8767462901,-99474.58071995451,-63439.16835669115,-33247.289150987424,-9740.967894606983,6428.719848272947,14994.896748122903,16361.70948193969,12006.02925955136,5011.301469545592
-529877.0452016561,-453254.63091230625,-377869.52468881325,-304569.43472855556,-234455.96994026084,-168935.95725010295,-109728.65383408019,-58800.604289538926,-18192.874357796994,10296.903530683534,25607.951467120456,28092.796655378086,20340.61266812051,8043.807325463711
-531655.6056881441,-464644.0358302193,-396860.4365135756,-328380.798289412,-259830.95992889366,-192547.97512897363,-128676.27456183947,-71130.81906039831,-23340.97916509668,11308.94723764644,30384.813628487536,33595.83435668467,24055.313695513578,9185.863915726663
-398788.98157049745,-361070.3271840622,-320463.4356667939,-276024.0509257643,-227475.10683340457,-175504.66538879287,-122033.25738591452,-70327.3740012971,-24785.111476807495,9783.635210734426,29464.876865969993,32983.129168516396,23364.393178710106,8641.908186152152
-231643.50139573248,-222356.44813174242,-209407.15340437728,-191231.27424111136,-166747.11590463077,-135742.63436763972,-99328.85742487223,-60295.206969349965,-23095.866545845816,6839.635241402966,24638.249348364156,28128.522979391273,19778.421987970338,7125.104812442776
-102980.80439377781,-109635.45892913712,-113319.00569138753,-112477.08243171347,-105684.80232220046,-92020.38084592126,-71614.13648297612,-46213.587700502045,-19439.962229102803,3682.5550403454044,18198.56752072756,21457.438119512848,15113.391508635868,5376.714521690132
-33363.71070906618,-43587.665149631546,-52147.39029808943,-57924.16830606675,-59638.15655022996,-56116.24323859519,-46791.33258966212,-32327.86437585273,-15074.29354799778,1107.216626913495,11986.286687016418,14927.324463663475,10721.70018034702,3858.169420033825
-8312.418911843717,-15614.870424249362,-22322.97792820696,-27836.116733169656,-31293.540857216674,-31706.141096713716,-28294.100030421938,-20997.385215857073,-10958.510409075972,-608.6193218979655,6999.862573663326,9605.696968359363,7241.973604693716,2714.0788579433442
-5108.457843790278,-8363.626346971796,-11530.733540812389,-14382.042434667066,-16500.033452174583,-17306.151360207725,-16206.83812154513,-12876.13241184774,-7608.2729595287265,-1546.3878995251912,3491.4281424865353,5766.569501910455,4749.3407625413165,1894.8429831415187
-7928.992834449052,-8499.583674444963,-9039.094775700636,-9494.73407087016,-9766.977562624257,-9696.66778449941,-9059.049726712052,-7596.8953331446155,-5153.914131372855,-1933.6790133494283,1265.8980405196733,3210.0641859418092,3036.8310811896667,1292.209932207405
-9989.681608965479,-9499.10216662077,-8834.95712252061,-7973.885131710436,-6976.9513959503,-5989.114348771529,-5149.310649757038,-4419.766948987851,-3491.591724496218,-2001.403475370836,-42.12276120444568,1562.4980622502642,1838.0047758233572,816.0097691503346
-10025.125149157007,-9498.388919191744,-8639.800419526082,-7383.211824501388,-5827.495352151845,-4279.8406758887795,-3145.0388670528273,-2623.3103574636166,-2429.2852043701837,-1931.2435048215807,-801.6231629810607,459.2823666368604,937.2459979569549,414.0114777652072
-8766.735125964562,-8633.508066317609,-8068.37246648933,-6940.048498463374,-5310.924663361408,-3537.204262266917,-2183.587174267656,-1656.569358417995,-1785.2507333016288,-1861.5527838986832,-1319.4067308318672,-381.3272085370633,196.08520915626332,63.71579470587588
-7131.7265774367825,-7489.303724409742,-7372.644561125533,-6582.0708400935555,-5104.4436907688705,-3277.822511166941,-1763.4177092149894,-1155.4627134540165,-1441.5839332877242,-1916.0495342968507,-1832.50300722103,-1148.2845625871525,-459.2157701037087,-241.20973822680406
-5722.010103432105,-6554.229925428609,-6894.048454814992,-6467.442351788714,-5165.892614679762,-3291.1564226933006,-1605.7525558901825,-916.0045813360432,-1373.1354501462445,-2232.4005655364626,-2519.9078934602962,-1951.3688571418766,-1058.4070017489717,-500.68513083218465
-4890.062455022226,-6172.415180844319,-6923.782943118264,-6777.39799604173,-5524.206537055631,-3468.9820908685115,-1561.3613024231902,-878.2942461049088,-1667.4629822067366,-2976.6029450009482,-3509.14294824119,-2835.9787391256864,-1604.1195394397778,-713.4694986000534
-4923.6986177863555,-6633.560026101141,-7704.239639446723,-7647.912487267843,-6179.05492429327,-3723.885413865727,-1582.9166558167178,-1140.0847939791158,-2534.496850986582,-4330.4171436780725,-4866.482760140489,-3792.2834888326042,-2083.594916399771,-879.8716258649549
-6174.668790215713,-8233.956447319637,-9426.48153291494,-9123.280227810634,-7051.47502689854,-3981.031122557103,-1761.8354479074935,-1986.796390585812,-4283.489934714937,-6439.931706148308,-6571.536052633272,-4761.531690363691,-2477.889186397728,-1003.6314101289048
-9070.627511035056,-11242.52815914378,-12165.541186887038,-11096.243362124684,-7977.058962943754,-4242.329841904845,-2405.7335070803542,-3889.7814885392136,-7231.687145477085,-9323.973452594015,-8488.875313496783,-5646.481988344911,-2771.0396197498126,-1093.7045784526426
-13975.904455708895,-15751.201390716828,-15755.108463830593,-13259.491285289316,-8768.532495009507,-4710.789688213938,-4088.5213007123366,-7397.366018626367,-11523.521476657712,-12767.349237658082,-10359.487196731325,-6332.236311128477,-2959.881534733922,-1165.771955173008
-20898.08806672665,-21442.645573174716,-19664.909353105788,-15135.605912338313,-9366.418738734446,-5905.7359709779175,-7557.141335614952,-12861.022456826648,-16896.693192613326,-16257.25255529831,-11835.886472513128,-6718.638768471761,-3062.9753248158663,-1242.5746466515034
-29130.807796278244,-27394.65725083291,-22998.971025381416,-16245.937579668804,-10024.456995505412,-8624.265638436653,-13392.540154091314,-20040.617885142146,-22515.812126292596,-19034.563390853327,-12569.65358858304,-6757.488748705947,-3125.265196649344,-1351.7461930505096
-37055.264699250765,-32111.734432772,-24723.538829211975,-16389.60569472714,-11372.028025975285,-13604.208110291504,-21468.39650265408,-27794.363215982332,-27038.52809933736,-20294.852076285297,-12330.638834846703,-6480.895752590741,-3214.5195852458774,-1520.0135030844233
-42373.28180679129,-33927.99453103579,-24105.479902046503,-15863.043596759304,-14172.301954648468,-20918.254015723858,-30496.664010011522,-34151.08616042062,-29002.034625304364,-19486.569543522295,-11108.83295455169,-6005.98642279753,-3407.180909503184,-1763.9026843264955
-42871.91170517855,-31704.81095769135,-21141.633892002337,-15391.148909163008,-18769.861906039776,-29432.419618676424,-38088.36736932451,-36924.440637022235,-27416.38415432786,-16567.869988175513,-9145.207857470987,-5508.56893887618,-3765.2327665851817,-2079.398244826716
-37441.37146769515,-25466.116541822805,-16663.102979861906,-15697.946242061942,-24539.27121647969,-36826.20372325419,-41549.233777507325,-34662.63144163284,-22257.99849796216,-12073.791597593638,-6867.191280098898,-5171.954569719014,-4310.875147579595,-2435.3178419633687
-26758.966052761567,-16534.834177381592,-11965.243617356264,-16958.74481495668,-29813.327066506867,-40412.34133494284,-39103.39752028411,-27400.075254031464,-14555.201005273057,-6940.655231426661,-4753.298604297623,-5129.7868953104235,-5009.3829821200825,-2775.5278107261215
-13147.407290432595,-7011.320247449927,-8165.639090046345,-18556.993194071147,-32515.705804382284,-38394.48510211019,-30814.271770475563,-16719.44499792434,-5993.403053886181,-2174.9873645095945,-3187.9478237314356,-5425.663254665638,-5769.462586523692,-3032.0467579163865
366.1339912240837,1111.4954807068116,-5716.534556101288,-19379.066907141998,-31175.64266865914,-30776.948680973113,-18594.183513630032,-5073.204929265136,1731.8241316541805,1463.7168369645801,-2367.5864147946268,-6004.700813963077,-6463.861997411265,-3145.389649547389
11232.095449624561,6664.1298503066,-4367.198264381769,-18451.645529812246,-25661.300703750752,-19338.741512577075,-5317.5282372229885,5205.199617544803,7459.27371511859,3628.386042847111,-2286.0148993167286,-6737.437155157896,-6963.7965096966045,-3083.667324103532
18146.928445755027,9493.434483183859,-3512.2737444322593,-15465.471877137403,-17176.86232819724,-6754.000953777691,6365.673539575794,12642.94867803204,10773.246416622385,4366.131987123059,-2785.5749397343093,-7463.161321930592,-7174.143533203738,-2851.733009630883
21122.954129533333,10173.505148782493,-2615.061343408978,-10866.278018730196,-7618.4026853272135,4522.454512411025,14847.522278182161,16832.781501401634,11885.988560930067,3980.257382650005,-3637.015086759415,-8034.5996045643915,-7056.274663075374,-2486.7333483950392
21039.52020363093,9537.63733180223,-1438.8126270941498,-5549.281869506453,1231.9675801081867,12988.275859692005,19730.7273607211,18184.888914178322,11355.308125816686,2866.9354503926033,-4611.996475492328,-8349.570095556193,-6631.608469472401,-2043.429769697914
19060.972034325576,8315.857436080354,-33.36062316303604,-430.0989063663926,8233.492424950482,18228.56531159184,21503.671291220406,17502.21635809424,9811.667143791406,1393.191912657268,-5528.720902878515,-8363.554447210387,-5967.543032764176,-1576.9677349373187
16213.058710219471,6984.058884994718,1410.8520455730456,3855.970228576613,12995.891995883256,20621.423646417257,21055.689853232645,15618.359063094107,7786.938973002926,-163.32300666710216,-6268.657145972946,-8084.969297799101,-5153.7518328700735,-1130.204183730081
13202.770243027455,5777.382750180144,2706.49576064797,7039.652866480323,15692.075332310138,20913.331165636813,19287.441265426234,13196.70775653626,5651.409467750466,-1624.6210604310704,-6772.358313538703,-7559.394333023011,-4278.485874687874,-728.73296272021
10420.689162387736,4771.348660409756,3742.6426697497845,9143.321064748208,16776.44039566302,19879.848272945612,16905.65601404767,10674.919122995607,3622.3474332425694,-2894.935859472893,-7024.444407601822,-6850.014943474436,-3412.021961932191,-382.56485007346504
8025.819079009758,3960.423741445487,4489.474810923858,10347.583578191674,16753.078300377172,18143.996695256385,14373.101496125582,8294.204399343205,1803.6055810468774,-3933.8943916093162,-7035.635634142344,-6020.32704877003,-2599.9777830921166,-91.26296071511416
6039.692384996975,3307.8368896445936,4968.065855385759,10874.735789642611,16045.127320092868,16127.093067372507,11944.964014471332,6158.688004186948,229.6090022035669,-4730.741472947659,-6826.83853171164,-5122.982144382958,-1865.2043799737667,150.5647651472073
4417.558817645458,2769.3963947653783,5216.851459901116,10919.52058722263,14952.534708375239,14074.65271513457,9733.579326544823,4293.059766178933,-1098.1617376942181,-5284.083472384073,-6418.348746087309,-4196.235300142606,-1214.7073481824543,349.22161728388494
3092.6875095437645,2303.3540685690314,5271.008871676472,10624.625713089512,13662.795037220088,12108.675307147283,7769.186768775342,2686.6102660362626,-2185.13417495219,-5588.987065447203,-5826.097285795687,-3267.124102660592,-647.7097600381867,509.7961135134391
2001.3369963341813,1876.1967934246973,5157.332902892278,10085.099315645994,12283.047699604565,10278.641728136481,6045.272319465319,1322.5140567897856,-3027.8728544358682,-5632.853796159902,-5065.5350157541025,-2358.5405760757994,-161.95793866129054,635.6152716751151
1096.62348756659,1468.7875797796407,4900.091291551816,9365.90260748814,10874.328079891893,8600.677533768632,4547.922284541156,194.4480165818407,-3608.6300580121633,-5401.218716935068,-4161.415038754655,-1496.2178661387804,243.11402955043621,728.6741708485448
355.82543683291675,1082.560760333064,4531.224229881707,8521.469090666727,9479.161141342176,7083.233917648857,3271.681147323241,-688.0083498060658,-3900.955262569316,-4892.593663052108,-3158.675257080217,-711.8700109009201,566.3283606867757,790.4882185463696
-218.24253953710783,742.6369566284183,4098.426284835155,7610.322032893885,8139.193209745708,5740.318335498344,2223.889982903227,-1304.7576014472597,-3885.782622087503,-4137.20188585125,-2127.5448932026407,-40.513579717473476,806.8030094284628,822.9585932619107
-603.0834676032966,494.1108610520315,3665.9400652008753,6700.586334913652,6901.767183522011,4593.535452933135,1418.9441418589322,-1639.9159397622316,-3573.2255911176976,-3209.939865204916,-1157.163819718752,487.1608788002513,966.6410298874379,828.971494097225
-769.9374243585931,389.71751083734773,3305.6050456058997,5864.913308899797,5815.976147667013,3664.9263382129407,865.2402687900598,-1700.956841780037,-3020.148818334272,-2227.2178253499046,-337.238734908079,853.9081531606525,1052.9137996710824,812.558449532999
-701.7374100047377,471.2420262574497,3080.050017827659,5167.011917860943,4921.322982295079,2964.7384334770977,550.4246171880575,-1533.4443582604658,-2331.9025004436803,-1323.5659683861393,265.70855035672946,1062.169918865014,1078.0712872683816,778.5618781886932
-408.99082963252727,751.4258391723811,3024.500870760846,4645.897756604943,4234.999434884349,2480.4902935735327,432.4955746945012,-1222.088541929205,-1642.2490403215193,-615.2271827265926,626.7247098363013,1134.4379294185442,1058.6011842815153,731.8976192582147
63.75590558171262,1204.6141862099714,3135.647686698166,4305.713648931952,3744.733308284129,2173.5939925720095,442.6153216255915,-874.3707994376891,-1077.2476842784984,-167.09140879424743,766.7325283460161,1107.6040512099485,1012.4048218773205,676.6573161080944
644.4627401799876,1771.0200187800933,3373.2655591576745,4116.576978212002,3411.488793823825,1986.1637789531796,499.7829476722057,-592.4006117583084,-719.2389394633913,21.2190744384377,741.455144466504,1023.8393616819396,955.7513734674988,615.3804554002365
1250.285592974537,2372.7377683304117,3673.88777562981,4026.203784267629,3181.0456572475323,1855.1716476936954,531.0441861317529,-445.68684202383184,-587.836269885793,5.029097419751963,621.3566892514605,921.6009274646727,900.7120577557578,548.7842900614218
1806.7073102063057,2933.980020998777,3969.9357628603257,3976.6908993227403,2999.0041270257134,1727.4514416543022,488.23320957342037,-456.7243756870241,-644.8269187823093,-131.92144840535002,472.0333917231553,829.5356941239015,853.7054575187286,476.06454350256524
2261.457094151047,3397.228663064963,4206.232949722646,3919.331872488617,2822.9895555401536,1569.6007130519056,355.1127978855927,-603.4517546534544,-816.788686894588,-305.9422546314683,341.84537837604944,764.2078851944583,815.3589959958665,395.64679849976176
2589.7548821275095,3730.868180148475,4349.026260888003,3823.01549629948,2628.618350085034,1370.525281680399,144.45138338429172,-834.0342180875946,-1022.4219497412693,-452.7637580351484,258.3013091057532,730.9256633674039,781.4968236197992,306.09681769014446
2791.977969447371,3928.7136245716024,4387.240803029622,3675.7738463415662,2409.3667551921158,1137.9762495742439,-111.32854637567308,-1085.7719926616837,-1193.7899758315612,-534.7043917163903,230.65017410365203,726.2053836883351,744.8305018887029,206.87196596608922
2886.8249879833884,4004.3278862076404,4328.379166087187,3481.478378319092,2172.393169543817,891.7989876842249,-371.62067377770563,-1301.5645883926468,-1287.259485608513,-538.6703291115228,254.99421210166304,740.5684569988363,696.8838203989295,98.7102826675981
2902.6297896496244,3982.909936984389,4191.687306284242,3253.9843895517265,1932.4329463859017,656.201876025493,-598.1971897296787,-1440.7707471132721,-1285.2338985051422,-469.8160482363559,319.24715862272336,760.9569673526067,629.7733064730662,-16.372929045995534
2868.602859853609,3892.6896410323166,4000.5187930148204,3010.5030520660057,1705.3912065110437,452.6849806194135,-763.053146711716,-1483.7810710383667,-1191.8662854224872,-344.55002936231136,406.80788383011844,772.6245726164997,537.6124057945381,-135.37337811297556
2807.488861826644,3757.4185979574645,3775.465527874553,2765.656534106895,1502.9704825860858,294.9022258209503,-852.5057483564204,-1431.0684722134697,-1026.041409318139,-184.81174631747808,498.89581525342487,760.6955327628137,417.4475615344357,-254.71085828073132
2730.9114636606723,3591.349548239424,3529.6012156652837,2527.39776210204,1329.3197545654016,186.1960010018155,-867.5003143380762,-1298.587091121849,-814.3366320866204,-14.264873297773192,575.9782565222389,711.6854677584388,269.7320014757706,-370.63128667369153
2637.9159334162578,3397.394887894532,3266.53854344125,2295.33803938408,1179.9802091008987,119.64519649708035,-821.2052638694986,-1111.947579805036,-585.6912984503606,143.76476295495524,618.8754004833436,615.2084658779451,98.38213121084436,-479.52185329026366
2516.281028774998,3168.1848232305983,2981.1032871482334,2061.2457733111146,1042.6928682720297,79.77986754079032,-735.4581147856265,-901.2793634882185,-368.21955332444406,267.317093212326,610.1388193821899,465.8951295114586,-89.55125072739482,-578.1207918983895
2345.8165787671314,2889.242970518325,2661.9234823718334,1811.1181659896738,899.4576241412348,45.170987755545326,-637.1025059353456,-697.4035105591732,-187.48289076106215,336.7356709529719,536.1485419546531,265.24030841687704,-284.59474751347443,-663.6400023503851
2103.1624274886135,2543.637917593944,2295.312650101719,1528.3864421230962,729.5500670584004,-8.346049657410958,-554.361989265534,-528.8579954085272,-65.10825020539914,336.2955722497712,389.9772810129032,22.7737395607336,-475.9409431373051,-733.8332003341998
1767.8544308006535,2117.6697128356986,1870.0123939654331,1198.014665985995,513.4438168966509,-103.7295004897932,-512.9866631653233,-419.0767989363944,-16.950631210199106,256.7660062053476,174.44214506740212,-244.21246580514875,-652.833698719786,-787.0380210212646
1329.0131629795933,1606.8313982879213,1382.1389142402982,811.0342552698175,237.32611762908277,-258.2683205239731,-532.2074452689455,-383.4883200654027,-50.723884139208565,98.40627900653556,-95.87779645406548,-512.9256579930036,-806.0425318321473,-822.2030928899215
791.1085356348277,1020.5622061778263,839.1148667960331,368.49360532330354,-102.7258533275434,-479.4308099721921,-621.1309978581768,-426.9612254328099,-163.77138183619297,-126.79852251064102,-395.13127096228294,-759.2055082870581,-929.1107643856344,-838.892099611825
176.6525105773633,383.89402269995503,261.0417460290803,-116.58988268115988,-498.2961388539876,-762.302746288499,-776.6063715401881,-542.4867049203389,-342.1166780713453,-395.13985948290457,-690.1283478351199,-962.5316274860462,-1019.0623157508242,-837.2513459257876
-475.8802342403494,-265.344616160377,-321.5683993720804,-620.4121261809262,-929.124246377428,-1089.7622914746294,-983.5266500764449,-712.0170573910991,-561.8665263786506,-674.4373055111253,-947.2796339803031,-1110.2989095015957,-1076.3929227502276,-817.939849047864
-1118.981739432831,-883.5088984053119,-873.4824299025302,-1112.7951636783753,-1366.8518066771821,-1435.7657783258257,-1217.9322958444195,-909.8476030605997,-793.2899647667716,-930.2783203555555,-1140.458197001714,-1199.851514556472,-1104.3940369331194,-782.0370832703178
-1705.8370563306005,-1430.1219636084488,-1362.070496694248,-1563.5328437817657,-1781.013577734907,-1770.9453489390107,-1452.276550225582,-1107.914248500928,-1006.6697791734514,-1133.4178809056477,-1256.817218677724,-1237.6298386771123,-1108.0488334138495,-730.9448742505575
-2199.3375506502166,-1875.5566860084043,-1763.560213567756,-1948.3810916816446,-2145.1930944104306,-2068.671815110661,-1661.211404786264,-1281.3643126673965,-1177.9762331605798,-1265.6243930436322,-1298.2748040177808,-1235.9808290964666,-1092.8175991468374,-666.2881271440855
-2577.1268494940905,-2204.643172427924,-2065.948896613415,-2252.5093256693553,-2441.1310342740003,-2309.4581880878304,-1825.8984118671574,-1412.4633401088004,-1292.3317949355805,-1321.8437938986835,-1278.4212927168867,-1209.0535242137507,-1063.5929500015125,-589.8140547241254
-2831.489923303319,-2415.5275443401156,-2268.0165581043607,-2470.5424763710917,-2659.6301831201063,-2482.4105620686905,-1935.559762020921,-1491.7155690146833,-1344.3687512938477,-1308.4289156182328,-1216.7574089637003,-1169.3113648688886,-1024.0063867995545,-503.3008982811523
-2965.601227216427,-2515.547760480397,-2375.890575834499,-2604.1228751155268,-2798.804576233662,-2583.9952222483666,-1986.456844860274,-1516.5810374413036,-1336.2522552354078,-1239.1064156960283,-1133.0341055170654,-1125.592634921578,-976.1539501804532,-408.49850183062154
-2989.204869846474,-2517.059158044466,-2399.5899320216354,-2659.026774161357,-2861.4692044472313,-2615.6845080610874,-1979.744622872056,-1489.32334649033,-1275.149020673717,-1130.9645520481147,-1043.636615982631,-1082.7845415543534,-920.7007869265385,-307.11486501515924
-2916.142892373441,-2435.254001301249,-2351.2604704605687,-2643.514476029062,-2853.3955066343647,-2582.168872166345,-1919.797359071766,-1415.4780415898617,-1171.5364698730725,-1001.7578419370813,-960.2999323319978,-1042.5380058892447,-857.2388028415667,-200.84034603668022
-2763.8836214390567,-2287.840773173386,-2245.0059952720308,-2568.1009418104677,-2782.8873207533065,-2490.755809178121,-1813.596994990679,-1303.3110651515321,-1038.3995098306118,-868.29326667982,-890.2372906599212,-1004.2805862314104,-784.7363475100055,-91.38778660068611
-2553.204481678865,-2094.7454206998655,-2096.773119676876,-2445.528461423424,-2660.734301296239,-2351.24778517529,-1670.5221837277586,-1163.4507038964193,-890.2959022883758,-744.9544383802331,-836.6235765090228,-966.0094634966265,-701.95278869603,19.467447752473504
-2306.0569090456047,-1876.093896633413,-1922.785826239759,-2289.535076169239,-2499.2221244481175,-2175.1087169120365,-1501.4393971271306,-1007.6444082775266,-741.4130443412295,-641.9404885075508,-798.9650535252108,-924.718708833725,-607.7734049929925,129.85259677895937
-2041.3853697676345,-1648.4362442934553,-1736.4322707594993,-2112.1414033419833,-2309.7796427799167,-1973.434352781919,-1316.6852775069399,-846.450894120212,-602.8644361159146,-563.7574999113746,-773.477576117939,-876.608135195046,-501.495281524849,237.77355165111413
-1770.7462721376878,-1420.989539187163,-1545.0686903222074,-1920.6428650177993,-2100.2087862371277,-1754.4608972772962,-1123.671301588632,-686.8084830021087,-480.47670010552656,-508.85808901865744,-753.7604109713966,-817.3326019985045,-383.1122682267673,341.1177725116182
-1496.2536332499128,-1194.128985228098,-1348.6619189575,-1716.090834223442,-1873.1210138430909,-1522.0199918427454,-925.4320359681773,-530.8206872246793,-374.28106558390266,-470.797849277449,-731.8671402422157,-742.4980913902486,-253.60162173806782,437.70272833931136
