t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.305,563.92,540.345,526.5799999999999,522.625,528.48,544.145,569.62,604.905
-132105.9620736956,-95.15977096641619,-10595.56769748261,-16016.933884754624,-17375.487979883408,-15739.176597198139,-12199.97053651835,-7837.83115375585,-3662.823067172846,-518.4486723878445,1073.7539262688315,1150.301989238792
-219998.44928791988,-2081.351584968082,-19227.41998848834,-28571.631320003646,-31217.802303683824,-28633.923555352972,-22536.421155556967,-14778.701547666044,-7206.680673812416,-1436.3844645235768,1490.0918475929516,1599.3818340370408
-242639.78710443768,-4811.454643082952,-23415.98183371847,-34600.926701357705,-38468.06911130748,-36013.153940579614,-28913.54808695121,-19325.548342589187,-9637.153851660234,-2095.298868112851,1763.6185054428179,1890.8130324242031
-210589.1717691819,-6665.0954856768,-22815.369944567406,-34063.68085440579,-39017.47168449684,-37638.876407833595,-31038.060029710217,-21229.571069992908,-10813.022386719966,-2464.036190309208,1864.9706340168023,1999.6663540981517
-151836.5892914253,-6381.322370841035,-18533.5377998367,-28828.042790020594,-34625.839754536355,-34803.43043939676,-29691.670318901626,-20878.561536463818,-10886.466484318948,-2584.675960388604,1794.4781965214152,1938.056962528957
-93124.60208358671,-4039.0156937080123,-12475.454729712177,-21471.578371775093,-27760.764610874885,-29450.434766820115,-26173.96544012238,-19000.723599695913,-10176.714679449622,-2536.5905979008494,1579.9952915925037,1745.3429435462176
-49263.999166850095,-750.327184351931,-6482.946482876483,-14196.948490369303,-20568.863584035007,-23363.00772034184,-21756.69137762198,-16356.085423917582,-9032.17601227826,-2399.318566201846,1268.3962863904396,1473.1886588966631
-22998.822064155374,2263.738180188331,-1744.6213250257215,-8309.829820049767,-14384.289309770315,-17741.399258281108,-17369.649598073083,-13542.083786891424,-7738.72010056614,-2230.6962076437335,913.3212692682598,1171.3934039240319
-10305.782845273927,4309.570965809365,1329.2105719214292,-4237.781591375575,-9733.541200057036,-13160.203978863701,-13532.54694938015,-10932.750039935023,-6486.1674181584285,-2062.2812273067,563.4378324590722,878.5061743406804
-5606.128413727995,5290.845105615888,2890.2074010838987,-1828.5111314119883,-6589.9966015716645,-9732.183083125485,-10434.960185822822,-8706.194777236638,-5375.348260373657,-1905.1463128665014,254.80144007796048,618.3832589347148
-4546.212755677473,5452.86494653857,3338.312871406673,-676.489860192062,-4657.296368770946,-7314.31118566224,-8060.83655562354,-6905.708270416717,-4442.117357582556,-1758.1562157867957,8.565913093575006,401.4866492410821
