t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.305,663.92,640.345,626.5799999999999,622.625,628.48,644.145,669.62,704.905
-467548.18574274634,8821.999516139686,-27613.742579581147,-50300.21294824012,-61185.84359691597,-62451.203062224864,-56437.70685532342,-45581.754898813924,-32337.406780378034,-19066.337002362703,-7870.092389741204,-337.2387723134726,2822.2059744229186,2279.3122574001313
-675808.7991523575,4824.802146622499,-45092.39410542672,-79106.20395082279,-97387.87045926246,-101382.67263870791,-93540.33901191253,-77077.514792693,-55744.89581876245,-33543.47014113204,-14319.128552609383,-1168.1840455132879,4384.997677799111,3416.147696714821
-587666.8720122362,-4955.5629185660855,-45270.6341926564,-78014.9899014332,-99293.42556290171,-107434.27397973885,-102804.499474717,-87525.76083111194,-65146.84069216775,-40220.977014239026,-17668.147509921102,-1801.4099954107514,5011.216632907464,3880.186907461096
-361341.4746747368,-7730.525761302472,-30779.207305071195,-56077.59690703414,-77062.89965097624,-89178.83321255565,-90265.23782124951,-80533.69171421301,-62350.30214428436,-39842.74280619888,-18179.577390289876,-2335.357951539841,4671.629021302978,3689.626830933905
-162417.17876766168,-1229.2748309973801,-11101.285008919553,-28760.004750698343,-47591.27354381511,-61908.88581672056,-68013.85610894984,-64550.4640583486,-52519.924392165616,-35066.00787072211,-16867.612455699895,-2876.847881714677,3619.292516244912,3054.754750644137
-53969.52505190662,7493.320503610613,4618.3136467669765,-7333.243130339042,-23100.143987805426,-37339.48627398761,-46053.44697486114,-47163.39177137923,-40673.12459064166,-28636.37687897065,-14776.664148819686,-3432.4647821219005,2246.942660580173,2247.0357856286114
-17460.235102255556,12468.65591023845,12688.583351308887,4627.129313085601,-7840.539942546654,-20291.558942088348,-29222.944796644046,-32590.259896061816,-29930.996884903903,-22397.11151377697,-12600.640697321824,-3917.7762805043826,921.4826096589877,1484.3428299126247
-13928.81490864014,12983.005063782744,14396.839239361618,8843.73474260281,-658.1093363013467,-10584.058030862741,-18231.405410566957,-22040.688774418235,-21518.918901927427,-17202.49312604369,-10664.28082444922,-4234.200208482196,-122.29639093421537,881.4403031300627
-17662.810699258534,11186.555780658318,12764.702315927767,8609.283637278788,1400.2252373408785,-6036.909138918637,-11827.698575525621,-15069.282510793344,-15485.06355467629,-13241.386517911747,-9056.172427651325,-4328.356347399446,-800.0225736935151,461.74399248803047
-19301.775171257665,9102.142374675646,10138.828429781955,6533.002188727612,925.8836511493516,-4414.92461216327,-8373.719314284936,-10693.281006756752,-11380.457616876834,-10377.275407620138,-7752.673830062899,-4200.164024554213,-1133.7455680302871,197.2019802142856
-18092.5932505021,7559.6794954570405,7570.428485442961,4017.0859666291385,-458.83244167739986,-4127.457886318334,-6543.561335598832,-7981.255233507351,-8667.313716611507,-8366.72634164348,-6684.7466451210685,-3875.626482871826,-1190.7837368913613,45.10966757897061
-15561.321372956056,6441.6074762728895,5227.1452783967015,1626.2506350773199,-1905.4801186246032,-4230.35833889923,-5469.178030712223,-6255.366480206771,-6895.094365158123,-6959.999368995578,-5757.922094551391,-3373.731629811099,-1039.8848060613009,-32.861387392748604
-12886.127004292652,5276.066060701591,3017.3168615443265,-394.90079121124506,-2982.3803645997805,-4228.269576848571,-4672.969945428458,-5103.792861945328,-5735.271151703426,-5919.698147356967,-4848.435768264864,-2692.746305169797,-741.7328999538347,-70.02829238863266
-10443.123887524567,3783.755139090191,1029.3253409274444,-1817.3571560014104,-3463.2518921271558,-3928.3402575579107,-3971.9393075916796,-4315.144566988113,-4929.871093395464,-4990.1761252697,-3808.532609589587,-1842.1957351044746,-378.8044708919379,-105.62227634643455
-8058.1214697835585,2204.7095550384297,-376.1628922465326,-2426.682100284272,-3315.973376776602,-3388.0309167101404,-3378.5135311804224,-3743.3704589838735,-4174.028803509992,-3871.6213263613363,-2543.4776622738054,-946.4453752046286,-111.51633399658772,-194.16284258028807
-5433.407958357275,1191.0020962085205,-834.1005303797768,-2232.958953576847,-2780.5969563318577,-2842.704255224587,-2889.185292725465,-3054.38122756111,-2995.685710141298,-2328.3099847355907,-1235.9328875962674,-393.0736761728522,-201.56243774017463,-392.1410206817441
-2806.285616862895,1244.7280656990279,-434.3773888600555,-1696.501140251416,-2324.8204922690666,-2383.4380138704973,-2013.8249670250043,-1420.8178990974295,-872.5961154913072,-602.3425059884645,-656.8262710144486,-846.3896368561187,-892.5373651149482,-705.8234488615855
-1709.4730398971394,1659.4177128342574,-365.85516400436416,-1891.1863393164654,-2294.2423408996165,-1247.4064359215383,798.1593161276693,2381.2951434049387,2066.223721920069,-5.569035309005969,-2135.0326249500686,-2836.641857993482,-2110.4296154862245,-1027.6030331083227
-4719.253166971775,-1425.9145911804806,-3900.6390420589996,-4626.000304988256,-2359.320665356208,2788.581086950596,7960.838593889079,8835.967200958634,4004.2779563285235,-2826.9608233153485,-6620.228256050122,-5981.239531344087,-3234.060160289354,-1148.2378953645448
-12953.207056000596,-15430.716198666258,-16183.05666835464,-12042.994102720168,-1367.4932136265027,12598.974562578804,20851.613056528953,16007.614643081968,1581.5707174585618,-10649.701868471264,-13242.240091232294,-8680.827924005802,-3365.6901478615314,-899.4763003568161
-23115.27369034448,-43924.8954204379,-39666.25216425561,-24845.14382536265,1797.424737083317,29006.685890938923,37353.313096027174,19640.273617281135,-7620.768167917244,-22186.113767256982,-19163.635942090237,-9105.953245701281,-2055.1869869913903,-314.4936689696264
-28517.907080581917,-75990.82864367656,-67660.43211760717,-39912.5312337743,7126.5442617618,48700.81618515855,52019.47047971398,16142.45113085098,-22390.577207626844,-33474.401162363385,-21564.88409928877,-6679.312022969029,302.2743995873699,388.5650596976642
-23922.68248598911,-92332.77811189897,-86176.34169840095,-50329.70403124675,13858.204202698495,65793.46748644301,59418.3671392267,5372.248329513709,-38421.18163448442,-40677.16495085025,-19628.050399260617,-2318.9717386377665,2886.7975270170873,992.4439480462219
-8627.428596726251,-86696.06865955725,-85869.67641981077,-49505.38376783371,21683.665894028956,75463.42536538349,57019.159488057034,-9799.41231251718,-51248.50525703944,-42161.20877832945,-14385.114690660075,2607.1497448001583,5098.178192309469,1410.4511309926074
13921.51066366705,-70740.67448080763,-69735.68721954786,-36239.34617762276,30350.705007246834,75798.99462535916,45542.60535426462,-25511.667979484948,-58108.501420696426,-38288.748305786576,-7442.982843810309,7104.538257541686,6707.803405915086,1648.9961619555513
37734.39111686456,-56486.061123723084,-47568.986417527114,-15564.570319427927,38296.856004216934,67482.4793915237,28161.629843742976,-38234.58659707918,-58181.74474783783,-30542.87981677711,-284.02727846356845,10606.621087117775,7664.575271882492,1724.2992821820626
56773.91942981117,-45504.58514999176,-26716.95761731369,5282.290452178009,42982.92093471996,52992.27873972621,9299.655565867051,-45637.961423041874,-52402.56063746895,-20926.608169511786,5938.534511836824,12851.703174189175,7982.262421554968,1645.0586692005572
67561.36073897904,-34702.70669432894,-9618.682413299595,21192.8270424863,42658.30794717285,35688.29236308047,-7008.227586061565,-47167.13862621601,-42885.656194843665,-11350.497836674656,10563.241164324283,13847.838044454527,7739.62049003245,1433.886948356825
69970.99270642085,-23098.070146914328,3601.352408092425,30421.25592386679,37403.28064665042,18798.909248770644,-18368.528311607814,-43852.34779779051,-32002.767081200967,-3134.7210510201658,13442.589719358897,13800.964713099987,7067.90336204871,1133.9586853199398
66199.0478459008,-11953.22617498228,13125.262215813245,33548.53982796054,28771.034913701613,4669.303590105907,-24290.83926922675,-37542.74278042573,-21630.415667313875,3130.0520013772766,14793.448584879525,13005.299691851775,6118.2134839719065,798.3693676015682
59138.58177216729,-2661.564542920078,19218.75334505715,32127.481800107304,18784.913360521346,-5529.823181648428,-25670.968449567055,-30097.42422893028,-12836.535835305764,7441.02360049863,15005.197647883222,11757.89134567954,5036.958257412231,477.49473032184926
