t1,t2,t3,t4,t5,t6,t7,t8
363.92,340.345,326.58000000000004,322.625,328.48,344.145,369.62,404.905
-3127.17372319099,-2193.9713383812777,-1337.0745809197801,-599.9319042775961,-24.93781204921956,351.79774812115363,514.4869544748943,498.34436061687825
-6369.542256943786,-4562.517916492353,-2903.7010349895113,-1476.412342326954,-365.16329909599233,355.2682204976704,649.406564344244,583.9515232946237
-9142.381963219092,-6615.552855586304,-4283.01206869192,-2261.2399631722355,-676.0799861986609,354.59346716150594,768.6561965391472,657.6057624535525
-11283.598551930934,-8240.706367365547,-5405.375661871191,-2918.113698464711,-944.2981584595086,350.0963385226106,867.6896630706676,716.0554254918939
-12705.618887014358,-9373.48196329978,-6227.962478514604,-3422.999462125598,-1160.1869454436442,342.3397352723533,943.427257798688,757.1458884220863
-13398.519024551097,-9999.946893070772,-6736.768282089218,-3765.3711545927767,-1318.4184996743022,332.04572774682276,994.3701625637534,779.9089270488588
-13421.267795610269,-10151.974718391184,-6944.608153348034,-3947.68722740078,-1417.9943414238737,319.9941944704113,1020.5423278531603,784.5159558644843
-12884.21541603282,-9896.82066371062,-6885.914629939108,-3983.3936842002463,-1461.8072854702339,306.9189510139749,1023.2880671416244,772.1184190174486
-11927.237458332105,-9323.635959629466,-6609.632644676872,-3893.9527980220787,-1455.8566263140006,293.41838603823754,1004.9705836671935,744.6124566002927
-10698.011891130389,-8529.64766701942,-6171.623001141762,-3705.476944716322,-1408.269043668137,279.8930290558429,968.6234136767771,704.3700977297685
-9333.968138251577,-7608.24483691236,-5627.796416292359,-3445.5033093640222,-1328.2807010634576,266.5157939747661,917.6038204907488,653.9761808991935
-7949.946502939679,-6640.36253835103,-5028.80779423108,-3140.311236168258,-1225.3123081651654,253.23376039908203,855.2869766549488,596.0012005682771
-6632.039403140215,-5689.625626156579,-4416.678893574248,-2813.007317266761,-1108.228339542011,239.79490375448123,784.8257726882342,532.8283539020672
-5436.8405896205195,-4800.937411482587,-3823.304851341558,-2482.4302904794476,-984.8254350107914,225.79013967796357,708.9866953193236,466.5411320427538
-4394.6018319821305,-4001.705628200001,-3270.510806420497,-2162.7920513797135,-861.5530192108758,210.7005980555645,630.0600332761821,398.8680261823017
-3514.5944921733135,-3304.711486219201,-2771.183108857734,-1863.8885876522675,-743.4377686087109,193.9417251505771,549.8341485667912,331.174419592298
-2791.169479362159,-2711.688499262027,-2330.9878565835133,-1591.6850852844025,-634.1652231241396,174.8987955033231,469.61901989683895,264.48865166185817
-2209.423114916056,-2216.888926613894,-1950.2667613632505,-1349.0913610883922,-536.2657649086163,152.95180134991296,390.30319824811494,199.54900656355022
-1749.8414581393472,-1810.1798837218128,-1625.820280374186,-1136.7808806843764,-451.35541902443674,127.49074536584067,312.429724022297,136.86008708019656
-1391.6962109235437,-1479.4557540704427,-1352.4119981418255,-953.9532304289806,-380.39070484187584,97.92463905927498,236.27934345007156,76.74973598546323
-1115.246487020447,-1212.3386042771592,-1123.9317151091927,-798.9841568900052,-323.90756407144926,63.6888255307761,161.95257659164224,19.420584584249774
-902.9567894936621,-997.2530456791301,-934.2269017049805,-669.9422152199616,-282.22458213845584,24.2556222359459,89.44515191201816,-35.007079000648325
-739.9963402917513,-824.0148548044666,-777.6529820798919,-564.9741469151854,-255.59879439876192,-20.84716311910634,18.7136548037068,-86.46238243086873
-614.2730997746223,-684.0809559823291,-649.408206189883,-482.5729442350445,-244.32786394249126,-72.00641624939244,-50.27018040786796,-134.90072227207494
-516.2098493919409,-570.590270303532,-545.7165967374,-421.7454991885736,-248.79567686925557,-129.48087255135349,-117.47720738636767,-180.2893729503043
-438.4134649851761,-478.29506314866563,-463.910031576786,-382.09376461173656,-269.4602822603341,-193.34570998923488,-182.79091573925035,-222.60038945190416
-375.33607556475556,-403.4503703975674,-402.4436487980423,-363.81743143609214,-306.7846995803126,-263.4276265181725,-245.9899676277509,-261.8091907077557
-322.9842270019372,-343.69991485579254,-360.86132114414613,-367.6398917223564,-361.1134990326163,-339.2362572048839,-306.7433633591776,-297.8972249956412
-278.7002296701903,-297.9725621167791,-339.7124566290675,-394.6549680782751,-432.5020527579696,-419.90052315113587,-364.6182251984046,-330.8572100916139
-241.0167263792253,-266.3841159061532,-340.40962534482713,-446.09139278003124,-520.5113080248908,-504.12073038097685,-419.0998035319835,-360.6995558542801
-209.56871979306098,-250.12504524282002,-365.0100227674002,-522.9966318767592,-623.9885331693824,-590.1483929227041,-469.6226452350833,-387.458692906904
-185.03503642223748,-251.30588602136862,-415.904013816017,-625.8518900743672,-740.8626295929037,-675.8052536515835,-515.6109564052081,-411.1981498001096
-169.07290937887333,-272.7295195710126,-495.40212289277326,-754.1453399317016,-867.989419586517,-758.5503527206064,-556.5251533892017,-432.0133608064752
-164.20576432632427,-317.5646330559777,-605.2281589862821,-905.9485987872839,-1001.0854214630677,-835.5990790453573,-591.9106016214058,-450.03137411885393
-173.6270076760038,-388.9084481605714,-745.9494350675499,-1077.5583943003044,-1134.7856086764796,-904.0912273318922,-621.4437990841539,-465.4068922799814
-200.89333901301123,-489.249075962605,-916.4018223906235,-1263.2761114001307,-1262.8498247091254,-961.2970062668851,-644.9709728725785,-478.31443029569266
-249.50056218989127,-619.8663041964628,-1113.1919346850045,-1455.3971143000856,-1378.5236854519537,-1004.8420313619783,-662.5343768111127,-488.93682078401025
-322.3617544608185,-780.2393332265063,-1330.3737044956006,-1644.4652563463987,-1475.0348159762618,-1032.9262039911127,-674.3825684847352,-497.45080293884604
-421.23800213338535,-967.553761166995,-1559.3946268692807,-1819.8147015392956,-1546.1781961701247,-1044.5085839291,-680.9625503534976,-504.0109481262623
-546.1992226318914,-1176.4098770191054,-1789.3829548329522,-1970.3743405803502,-1586.9209076455065,-1039.4319975813848,-682.8937026069792,-508.73362043241895
-695.2090086004982,-1398.8233147772307,-2007.8008098644764,-2085.6576686660833,-1593.942733333659,-1018.4674550782584,-680.9256328669808,-511.68295388644435
-863.925863824126,-1624.5745968514927,-2201.425480435498,-2156.8145226791726,-1566.0296136319448,-983.2687312433754,-675.8840815072348,-512.8608643532782
-1045.789891096648,-1841.9093338597415,-2357.5542055112164,-2177.5929143256603,-1504.2537579989146,-936.2400075147914,-668.6105214551974,-512.2028473622273
-1232.4205901258083,-2038.5256609094386,-2465.272331239685,-2145.058938845919,-1411.905228861542,-880.3319714577015,-659.901824560231,-509.5807373863403
-1414.2956702694935,-2202.7245302017777,-2516.596315868881,-2059.953837941159,-1294.1792782563252,-818.7918376469386,-650.4562110293512,-504.8127752562925
-1581.6251699545105,-2324.557505923348,-2507.311785935503,-1926.625194708654,-1157.6633794654585,-754.8984847140352,-640.8306910266601,-497.68036448137724
-1725.2937008299236,-2396.7978254803775,-2437.3737661959312,-1752.5419244727534,-1009.6991786663115,-691.7143363313254,-631.4135365116917,-487.9499523376492
-1837.7275849854213,-2415.58799457337,-2310.8120693641727,-1547.4737630575003,-857.7109173476883,-631.8809338323413,-622.4132847813742,-475.39771645576184
-1913.5578711087721,-2380.6756291490965,-2135.1722317302515,-1322.4691176169836,-708.5904225484201,-577.4765882551975,-613.8637163136996,-459.83431435057935
-1949.991308689983,-2295.224687563982,-1920.6006967428432,-1088.789088075061,-568.2110741267852,-529.9439811144792,-605.6424861056557,-441.12694369250755
-1946.8586234539007,-2165.263280052793,-1678.7344416658839,-856.9468077692629,-441.1144580023134,-490.08521322661875,-597.4998522516944,-419.2163667016183
-1906.368224807106,-1998.884676295369,-1421.570137781395,-635.9650505807497,-330.38090473295955,-458.11337956596145,-589.0933505083011,-394.1272936143518
-1832.6397825744366,-1805.3439005864252,-1160.4667313292266,-432.91265510685804,-237.66589943364684,-433.7444171359732,-580.0242971102211,-365.9714567208837
-1731.1166843017047,-1594.1862461985957,-905.3876880191148,-252.72550288976987,-163.3636620259315,-416.3110778706847,-569.8725506202179,-334.9436682871085
-1607.9569356382074,-1374.5125220424732,-664.4300061729106,-98.2726762063568,-106.84940992781505,-404.8820450714816,-558.226852077485,-301.3119820421905
-1469.482974627213,-1154.4407340815062,-443.6317121731222,29.39949404867403,-66.75242022827155,-398.3725738244835,-544.7090992314545,-265.4036493985501
-1321.7408031086259,-940.7782594938697,-247.0091480217452,130.72169853861513,-41.22036678350537,-395.63752697110294,-528.9919240795074,-227.58881935853043
-1170.18740779144,-738.8827034213882,-76.75491038175726,207.22346088161723,-28.14789437173303,-395.5422984087811,-510.8098066906985,-188.26388025356434
-1019.5002206381452,-552.6687941950075,66.47440652340714,261.1747893064927,-25.355509465669257,-397.0111132493645,-489.9645985314137,-147.83604003993247
-873.4871938169906,-384.7128486720942,183.23993333764207,295.2796192895353,-30.716024598079002,-399.05514368267836,-466.3267195466448,-106.71028045682459
-735.0709466947744,-236.41167106140267,275.01312997328154,312.4344583072012,-42.23362871575233,-400.7846632264881,-439.83344575978924,-65.27929920972291
-606.3226900930158,-108.1637939587637,343.90273162601943,315.5519382484082,-58.08494930645148,-401.4101941107183,-410.48565146141976,-23.916563404732827
-488.52752061564837,0.4472228913810561,392.42534775222657,307.4409117718748,-76.63280274388302,-400.2375251113409,-378.34415668719305,17.027797126283204
-382.2689308000752,90.47833532029196,423.3200623391932,290.7314817878489,-96.42265373763797,-396.6608659656069,-343.5265049288274,57.228789660905875
-287.5250337952674,163.4664482431702,439.4030259527568,267.8333346726098,-116.17009343939097,-390.15750015969667,-306.20460636502594,96.38670567220372
-203.7715314142871,221.2839859253158,443.45670607910336,240.91732356801168,-134.74565128559038,-380.2862705224067,-266.6032758797895,134.22626532217788
-130.08737813579677,266.0118203289323,438.1485164732086,211.91220356703244,-151.16142296303894,-366.6911768677885,-224.9993188758852,170.4953121138765
-65.25934373123098,299.83026754125746,425.9738162476127,182.5101147008985,-164.5624841558598,-349.11032045338277,-181.72051489363264,204.96345883487342
-7.882052707143835,324.9280904253547,409.21827055252345,154.17569747242206,-174.2248236128572,-327.38940923685954,-137.14365757824527,237.4209196975865
43.549061087185535,343.4282612938905,389.9343689959886,128.15476990053625,-179.56043057028353,-301.4980618882614,-91.69075870715214,267.67761650895363
90.55321366621538,357.32796209156936,369.9268634438188,105.47955330113982,-180.12907211212809,-271.54627335046314,-45.822629169175045,295.56254205878304
134.58828264349893,368.44944035032387,350.74238112717063,86.96870556059659,-175.65512709769615,-237.79773394358233,-0.02930844165800295,320.9233117346112
176.98283011365533,378.3983164876496,333.6596787046135,73.22196031635059,-166.04664306546817,-200.67637074842185,45.18279694692981,343.6258310073489
218.87572405546246,388.5269002258719,319.6788589693047,64.61087095564616,-151.41269940338157,-160.7626576298473,89.30673039600424,363.5540367979508
261.16388724308365,399.90184474919135,309.510074994264,61.26878135009679,-132.0744247700456,-118.77703512413063,131.85292310973807,380.6097130958837
304.4601572829138,413.2776037988674,303.5643560870793,63.08438162295195,-108.56488800945131,-75.54921867865554,172.36796948836874,394.71241370452213
349.06469472569063,429.0790781226969,301.9507375705912,69.70375060934984,-81.61377394677727,-31.97414255086027,210.4526339921946,405.79953231939237
394.9542482590541,447.3979771789903,304.4844747927724,80.54540848680827,-52.11436120894152,11.042476919791952,245.777352807606,413.82653824560384
441.7933948992574,468.00736792370213,310.7105512198734,94.83151898921219,-21.072746267586922,52.64386311805745,278.0935976594559,418.7673531756013
488.9703742693266,490.39747863460747,319.9449535940471,111.63609693409637,10.45780020686928,92.08055295665736,307.2398158710246,420.61479779191416
535.657406956952,513.8332189858573,331.3335258265781,129.9482046464872,41.451500045180694,128.76022876368393,333.14121732737806,419.3810059180001
580.8918395613638,537.4305057354246,343.9250838776103,148.74514798416658,70.985546473044,162.28247218546707,355.80337230225683,415.09770220620413
623.6707742950099,560.2450029312832,356.75247886679074,167.06819818383468,98.30699984954236,192.45377524880965,375.3003108275873,407.81626907430467
663.0488337271044,581.3640481341412,368.91307658984726,184.09194491673964,122.88211911933917,219.28094654882443,391.75845870290306,397.60757906159785
698.2271489831248,599.9910317379761,379.6392270409347,199.17845511043842,144.42127038933683,242.94427194824004,405.3382019444476,384.5616203614299
728.6220726837041,615.5117922624615,388.35005136262447,211.9091256959564,162.87611382829434,263.75479813528955,416.2150675020535,368.78697533448315
753.9046457940216,627.534802553005,394.67827612702854,222.09028439687106,178.4101359803434,282.10230670972487,424.56241871538913,350.4102111266923
774.0061666222741,635.9007554961754,398.46953785585026,229.73267591431627,191.34789776392407,298.4015198461466,430.5372177044207,329.5752080533496
789.0905694061286,640.6619416674812,399.7558968707308,235.00918653598796,202.11170283877857,313.0436893820954,434.26987785926707,306.4423986376511
799.4996879301937,642.036626734538,398.7093939936666,238.19864250503377,211.1560401990277,326.359134916411,435.8586198798735,281.1878400507508
805.6817732653038,640.3475186278713,395.5845214266409,239.625524701044,218.90978001127118,338.59392348977804,435.36816128609564,254.00201721909366
808.1159731165791,635.9555761044298,390.6598329580657,239.60554306956558,225.73383355938785,349.90126261731007,432.8321015332129,225.0882868485892
807.245397364479,629.2004294155059,384.1883224307014,238.4052020172962,231.89839243610922,360.3458397694799,428.2580693945653,194.6609246350462
803.4289516961684,620.3566044255559,376.3638149888027,236.2201869447812,237.57978803463166,369.9176862591592,421.63459342722683,162.942816297487
796.9178895446386,609.6110591277737,367.30699226365005,233.17336278615537,242.87336926628618,378.5513730806525,412.93872128742686,130.16291641096691
787.8579486395518,597.0630775587387,357.07061073494754,229.32928765849522,247.81632521158886,386.1464491411878,402.14360436673667,96.5536643599253
776.3130775395542,582.7432680016743,345.6598295494181,224.7192208029158,252.41348404555166,392.58582441338035,389.2255224464339,62.348576395950914
762.3030837918018,566.6451331201908,333.0610561305582,219.36919174783938,256.6598008768218,397.74999724677645,374.170089975211,27.780218786065934
745.8456950916581,548.7609946996755,319.2717674182934,213.32397067028765,260.55514759140675,401.52632142406503,356.97761148311815,-6.921287903821909
726.9937295766214,529.1141590180193,304.3244294681065,206.66152786859053,264.1095523478299,403.813645988086,337.6677040768973,-41.52916787836136
705.8600915239614,507.78090653091186,288.29963205906586,199.49528194101902,267.3395626925747,404.52346841210397,316.2833632119252,-75.82032495873108
682.6265663598195,484.8986809109257,271.3263438743205,191.96444536795752,270.25838346431317,403.5791484082101,292.89461494667364,-109.57523994464685
657.53611673985,460.66006973227684,253.570136857823,184.21542579511376,272.8635370371987,400.9147534109774,267.60179027190367,-142.57763312731706
630.8718024121229,435.2951350819948,235.21272432416967,176.37902528390924,275.12592471324285,396.4748281364774,240.5383038666585,-174.61414114568777
602.9279311307725,409.04681871230815,216.42776290649803,168.5488309921517,276.98346963289555,390.21591193555673,211.87265779837116,-205.4742680371228
573.9802187825984,382.1451847949865,197.35836578736232,160.76570381135423,278.3412753142152,382.1100848321899,181.80926003657675,-234.95084275169228
544.2615073873018,354.7860987095412,178.10118313106,153.01186577661417,279.0787769887794,372.15030509783725,150.58758472292803,-262.8411512819423
513.948139203522,327.1187282255477,158.70044341341884,145.21612836284572,279.0630044325501,360.3568787715267,118.47923299667453,-288.94881675651254
483.15978883302193,299.24431768775867,139.153363169677,137.26970938364056,278.1660387557564,346.78411489534085,85.78259176283288,-313.08638560998713
451.9728892691548,271.22643537731096,119.426215640328,129.05023703920324,276.28414559044893,331.5260830254934,52.81502594022344,-335.0784569216526
420.4452346681782,243.11074034980282,99.47846504899672,120.45021670472849,273.3559135482392,314.72039659575205,19.9028498975461,-354.76508340932764
388.6473121980036,214.95060375111524,79.29100285987587,111.40558938479666,269.3769535577981,296.5490814978179,-12.630339555694958,-372.0050960066005
356.6946934052293,186.8338883322873,58.89383207404677,101.9200603236817,264.40921569130734,277.23583503528977,-44.47608030731743,-386.67897710934045
324.77554077205707,158.90594988224376,38.388584418392725,92.08153655048118,258.58364376932747,257.03931763026867,-75.35310776506296,-398.6909419409007
293.16795086880046,131.38446466359818,17.961968603663706,82.06812927229595,252.0956211906538,236.24252924739253,-105.01788197417295,-407.96998436573386
262.2433290984684,104.56289325834932,-2.1124978986605356,72.1425666354549,245.1933989180354,215.13878055524185,-133.27248826228197,-414.4697914961146
232.45404282175713,78.80107165103846,-21.48551139146238,62.63533966915608,238.16039746425088,194.01524062058175,-159.96907816749837,-418.1676066760159
204.30593598094762,54.503333750069956,-39.75504422820691,53.918302405612124,231.29290968756774,173.13547817170158,-185.0104096161413,-419.06228993265205
178.3185857169007,32.08645317995395,-56.49905652336534,46.371625099757836,224.87526747831694,152.72274654372723,-208.34651281860823,-417.1719532844667
154.9781214270087,11.941289030389427,-71.31407588044317,40.34784312522318,219.1549268316031,132.94591975928296,-229.9679754238939,-412.5316056711135
134.68873151867885,-5.606893664267119,-83.85493614192194,36.13716739243482,214.3201125865191,113.90990235415907,-249.8967302132033,-405.1912127069476
117.72945128852709,-20.334046180719106,-93.87063310043666,33.93817116197028,210.48258409512778,95.65196921694384,-268.17547881358325,-395.214462870071
104.22236331140994,-32.14385934741124,-101.23158051466994,33.837430101490156,207.6676914959774,78.14485110715925,-284.85696070596214,-382.6783566810345
94.11698548625525,-41.08121449428854,-105.9445149350595,35.80070610025471,205.81318384201842,61.30653222762207,-299.9941768838961,-367.6735366144836
87.19354199174356,-47.33025225797937,-108.15279460547681,39.67692792135716,204.7772557237684,45.01579025691142,-313.6324325232318,-350.30509700857664
83.08529679919681,-51.19677972729694,-108.12167547525499,45.21468664847129,204.35518857859415,29.131646704019765,-325.8037268198091,-330.6934947256318
81.31754359968473,-53.076841363618534,-106.2100760849679,52.08942583747637,204.30281430239742,13.514272260176469,-336.52365475816976,-308.97514812016493
81.35857561251021,-53.41514776726471,-102.83209013239981,59.93817455263914,204.36408022015817,-1.9553589766696788,-345.7906553488157,-285.3023689963031
82.67634453340165,-52.65841119496312,-98.41281996715259,68.39773557258326,204.29938904054987,-17.35958535583086,-353.5871894941846,-259.8424037727571
84.79379691111491,-51.20928141817933,-93.3437995735202,77.14183692582056,203.9112382427171,-32.73385926618585,-359.88228311505264,-232.77553408267164
87.33614153251085,-49.38642789784072,-87.94326126853261,85.91293951788,203.0640281466774,-48.063238851166766,-364.6348313360107,-204.29236431207804
90.06448876999023,-47.3954177972335,-82.42579561827861,94.54513420467306,201.6956996040433,-63.285526579456864,-367.7971140023694,-174.59056759156996
92.89220707796629,-45.313551085410516,-76.88468132263182,102.97574217964586,199.8199774946616,-78.30002391925188,-369.31809718256864,-143.87144694464226
95.88265759127401,-43.08997257778874,-71.28852170581419,111.24467520095287,197.5192595122568,-92.98012163024597,-369.1462605400237,-112.33668466544118
99.22934570411233,-40.56046248312502,-65.49205911442868,119.48210915569007,194.92940664102355,-107.18755413377518,-367.23186774368065,-80.18560619475171
103.22163432533276,-37.47457901190038,-59.25939074499391,127.88637253192488,192.2186837676195,-120.78615598156813,-363.5287608481469,-47.613192268887715
108.2007290176988,-33.53150639482838,-52.29648569893415,136.69498287454496,189.5637327184645,-133.65332890607556,-357.9958887413019,-14.808958169816014
114.51150293377871,-28.420189394198204,-44.28904659186142,146.15236913400008,187.1256661648054,-145.6880537289775,-350.5988582299727,18.043295862770854
122.45582703758183,-21.85916158079317,-34.94143580028669,156.47795395716142,185.029149540333,-156.81501952353085,-341.3118134282322,50.76495647874682
132.25246626078734,-13.631863253466406,-24.012584670169815,167.83796236752323,183.3467531477943,-166.98514537010232,-330.1199004203503,83.18145582074646
