q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6
0.15933575924661852,0.3146003147603548,0.46182648653729375,0.597252484110874,0.7174180244319057,0.819252745902767,0.9872244505811754,1.8984484633012144,2.6609108716741283,3.2082131356214854,3.4832146726128634,3.4405955559914254,-0.15933575924661852,-1.2584012590414193,-4.156438378835643,-9.556039745773983,-17.935450610797645,-29.49309885249961
0.1692009677067007,0.33352271103671804,0.4882267071166797,0.6288517786904829,0.7513427404569119,0.8521673378746676,0.9855815707119914,1.8854841301084642,2.618150519378524,3.110100809781743,3.29956090397911,3.1396161894960466,-0.1692009677067007,-1.3340908441468722,-4.3940403640501176,-10.061628459047727,-18.783568511422796,-30.678024163488033
0.17904925245042702,0.35231167302614874,0.5141874589670069,0.6594448210027005,0.7833890736142467,0.8820143662220815,0.983840111601953,1.871765460787773,2.5730334846965115,3.0070118803961283,3.107658118832461,2.8273350844926313,-0.17904925245042702,-1.409246692104595,-4.6276871307030625,-10.551117136043208,-19.58472684035617,-31.752517183994936
0.18887962843864628,0.37095968372407023,0.5396853739716713,0.6889826578295565,0.8134769069613575,0.9086863900066057,0.9820002474342249,1.8572979438435158,2.525600378937554,2.899111304410702,2.907986080780747,2.5048763654526875,-0.18887962843864628,-1.483838734896281,-4.857168365745041,-11.023722525272904,-20.33692267403394,-32.7127100402378
0.1986911124234661,0.3894592825170735,0.5646975006285585,0.7174180244319057,0.841531019873034,0.9320873974165731,0.9800621622345828,1.8420873673757021,2.4758938981819743,2.7865717380902906,2.7010439768330836,2.1734007934063104,-0.1986911124234661,-1.557837130068294,-5.082277505657027,-11.478688390910492,-21.03827549682585,-33.55514630699663
0.2084827230465985,0.40780306816772616,0.5892013247094364,0.7447054201797313,0.8674812760955753,0.9521331513826703,0.9780260498530063,1.8261398167643013,2.423958784848828,2.669573260743911,2.4873491694150633,1.8341015875277424,-0.2084827230465985,-1.6312122726709046,-5.302811922384928,-11.9152867228757,-21.687031902389382,-34.27679344977613
0.21825348093751681,0.4259837017756266,0.6131747895257446,0.7708011813596224,0.8912627990898528,0.9687514928077824,0.975892113944291,1.809461672234628,2.3698417874217954,2.5483030865722722,2.2674359029447815,1.4882001298807068,-0.21825348093751681,-1.7039348071025064,-5.518573105731701,-12.332818901753958,-22.28156997724632,-34.875053741080166
0.2280024088114137,0.44399390971351904,0.6365963157825355,0.7956635510429253,0.9128161342249049,0.9818826003195226,0.973660567947677,1.7920596063047718,2.313591618369353,2.422955265098428,2.041853968203286,1.1369415687852285,-0.2280024088114137,-1.7759756388540762,-5.729366842042819,-12.730616816686805,-22.820403355622624,-35.34777361150281
0.23772853156695056,0.46182648653729375,0.6594448210027005,0.819252745902767,0.9320873974165731,0.9914792056104095,0.9713316350655019,1.7739405811160855,2.2552589102970964,2.2937303706609504,1.811167327838592,0.7815903366325951,-0.23772853156695056,-1.847305946149175,-5.935003389024304,-13.108043934444272,-23.302184935414328,-35.69325140197474
0.24743087638378833,0.47947429786870915,0.6816997385039921,0.841531019873034,0.9490284098395771,0.9975067635905286,0.9689055482408749,1.7551118456478019,2.1948961703716874,2.160835181466467,1.5759527064395327,0.42342559828306475,-0.24743087638378833,-1.9178971914748366,-6.135297646535929,-13.464496317968544,-23.72571024598943,-35.91024348925903
0.25710847281989063,0.4969302832496827,0.7033410359117636,0.8624627245474478,0.9635968183762487,0.9999435767401766,0.966382550134378,1.735580932816894,2.132557733057444,2.024482348715121,1.336798148704311,0.063736646430807,-0.25710847281989063,-1.9877211329987308,-6.330069323205872,-13.799403592759164,-24.089920459406216,-35.99796876264636
0.26676035290858857,0.5141874589670069,0.7243492331907598,0.8820143662220815,0.9757562015007893,0.9987808732148515,0.9637628930997941,1.715355656464341,2.0682997112081276,1.884890056328421,1.0943015493084034,-0.296181739488502,-0.26676035290858857,-2.0567498358680276,-6.519143098716839,-14.112229859553304,-24.393905037519733,-35.956111435734655
0.276385551255398,0.5312389208463627,0.7447054201797312,0.9001546594900509,0.9854761603343486,0.9940228384214349,0.9610468391588673,1.6944441082289992,2.0021799455579337,1.7422816718239356,0.849069158147162,-0.6550339541408399,-0.276385551255398,-2.124955683385451,-6.70234878161758,-14.402474551840815,-24.636904008358716,-35.784822183171656
0.2859831051345799,0.5480778470145115,0.7643912736130839,0.9168545773026133,0.9927323946432723,0.9856865999519003,0.9582346599750939,1.6728546543103353,1.9342579526571702,1.5968853888955026,0.6017140646900766,-1.0115282301099897,-0.2859831051345799,-2.192311388058046,-6.879521462517755,-14.669673236841813,-24.81830986608181,-35.48471759826841
0.2955520545854333,0.5646975006285585,0.7833890736142467,0.9320873974165731,0.9975067635905287,0.9738021659287817,0.9553266368265511,1.6505959321213162,1.8645948712994764,1.4489338622708736,0.35285466523588616,-1.3643812878982517,-0.2955520545854333,-2.258790002514234,-7.05050166252822,-14.91339835866517,-24.93766908976322,-35.05687797343614
0.3050914425083119,0.5810912325712003,0.8016817196459084,0.9458287451536707,0.9997873310884287,0.9584123169843404,0.9523230605777628,1.6276768468327896,1.7932534074888058,1.2986638354310651,0.10311311690041122,-1.7123229553730497,-0.3050914425083119,-2.3243649302848013,-7.215135476813176,-15.13325992245873,-24.994683277210715,-34.50284341143625
0.3146003147603548,0.597252484110874,0.819252745902767,0.9580566324035342,0.9995683956392591,0.9395724522622776,0.9492242316506072,1.6041065678107427,1.7202977779957127,1.1463157617871218,-0.14688621779778527,-2.0541007400306834,-0.3146003147603548,-2.389009936443496,-7.373274713124903,-15.328906118456548,-24.989209890981478,-33.824608281441996
0.32407772025092085,0.6131747895257446,0.836086336132936,0.9687514928077824,0.996850504589224,0.9173503899963406,0.9460304599942678,1.5798945249478635,1.6457936525537544,0.9921334199204712,-0.39651833186530044,-2.3884843376183627,-0.32407772025092085,-2.4526991581029782,-7.524777025196425,-15.500023884924518,-24.9212626147306,-33.02461403986826
0.33352271103671804,0.6288517786904829,0.8521673378746676,0.9778962130689802,0.9916404527600599,0.8918261233836846,0.9427420650542321,1.5550504048908715,1.5698080947480233,0.8363635235025269,-0.6451591363730238,-2.7142700608847754,-0.33352271103671804,-2.5154071147619317,-7.669506040872008,-15.646339409103684,-24.791011319001495,-32.10574044181264
0.34293434241661863,0.6442771796247978,0.8674812760955753,0.9854761603343487,0.9839512654617467,0.8630915326317794,0.93935937574034,1.5295841471651255,1.492409501649038,0.6792553265177287,-0.892187020700077,-3.030285172516894,-0.34293434241661863,-2.577108718499191,-7.807331484860178,-15.76761856534958,-24.598781636543666,-31.07129517474406
0.35231167302614874,0.6594448210027005,0.8820143662220815,0.9914792056104095,0.9738021659287817,0.8312500542154079,0.9358827303938865,1.5035059401980642,1.4136675422463156,0.5210602244217301,-1.1369844065818764,-3.3353921066656813,-0.35231167302614874,-2.637779284010802,-7.938129295998734,-15.863667289766552,-24.345054148219543,-29.925001951754684
0.36165376493164547,0.674348634621503,0.89575352654736,0.9958957431710995,0.961218527261427,0.7964163085343423,0.9323124767537793,1.4768262172430644,1.3336530947370506,0.3620313518729179,-1.3789392920771868,-3.628492563864383,-0.36165376493164547,-2.697394538486012,-8.06178173892624,-15.934331890737592,-24.030463181535673,-28.67098710723632
0.37095968372407023,0.6889826578295565,0.9086863900066057,0.9987187059282991,0.946231808992081,0.7587156873120232,0.9286489719217579,1.449555652205351,1.2524381827263438,0.20242317768096169,-1.617446781594172,-3.9085314645988447,-0.37095968372407023,-2.755930631318226,-8.17817751005945,-15.979499294852786,-23.655795224802027,-27.313764743232834
0.3802284986124694,0.7033410359117636,0.9208013153090316,0.9999435767401766,0.9288794784353581,0.7182839022204921,0.9248925823266761,1.4217051553716293,1.1700959103964155,0.042491097620537994,-1.851910598150307,-4.1745007472981115,-0.3802284986124694,-2.8133641436470542,-8.287211837781285,-15.999097227842826,-23.221986960883953,-25.858220479937714
0.3894592825170735,0.7174180244319057,0.9320873974165731,0.9995683956392591,0.9092049170185043,0.6752664963564009,0.9210436836878511,1.3932858690451453,1.0867003967031552,-0.1175089742382282,-2.081744574085488,-4.425442997073607,-0.3894592825170735,-2.869672097727623,-8.388786576749158,-15.993094330228146,-22.730122925462606,-24.309593868830433
