t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20
2011.9999999999998,1870.7049999999997,1739.2199999999998,1617.5449999999998,1505.6799999999998,1403.6249999999998,1311.3799999999999,1228.945,1156.32,1093.505,1040.5,997.3050000000001,963.9200000000001,940.345,926.58,922.625,928.48,944.145,969.62,1004.905
-5777896.958138911,-5195524.466362777,-4618051.040063431,-4048362.7054886743,-3489850.7830456547,-2946555.191723991,-2423278.149932341,-1925651.1553403323,-1460132.3556393585,-1033905.459843363,-654646.0156310278,-330117.37064127316,-67558.50838675673,127168.86340723294,250693.88785858953,303508.231822448,291559.1030746765,227979.91068941785,134815.719987689,44532.34928066674
-4596561.681384069,-4291708.739385335,-3975226.7136341156,-3642265.373558895,-3289211.9566554027,-2914225.180985515,-2517827.519484498,-2103510.1915944694,-1678263.815273364,-1252901.532227999,-841998.9099793432,-463249.80624796246,-136048.90328527748,120817.77161481715,292343.2892865815,371063.22931188357,360836.5909195539,279745.4072910465,160975.4788175477,50526.32210026205
-1104103.8312297326,-1172571.9253505939,-1229160.863370534,-1267580.984171185,-1281343.0664541016,-1264067.4607784038,-1210098.1727378203,-1115447.7633534903,-979025.8565146741,-803990.801452821,-598919.5254693213,-378347.3602668942,-162149.61624868482,26693.99798843775,166107.2602245842,240279.57778066414,245201.3854424767,192484.4608572014,109326.50444016326,33110.2682180684
4316.114751667736,-51850.296746703825,-107606.62358982826,-162087.77251288,-213662.70679489328,-259765.39205833498,-296859.94641827326,-320632.2461710194,-326506.132950608,-310548.24860577483,-270729.55850938254,-208344.49110713537,-129173.05101038265,-43781.412058586226,33678.08758814403,88533.45989677552,110219.61279020978,97179.87854677618,59852.87380562866,19364.327521665666
-170636.3724315925,-151966.34208317482,-133173.79771234674,-114550.86579021843,-96788.43302587065,-81031.70009767872,-68791.85495194321,-61619.04005775335,-60479.344020723656,-64907.889247832,-72238.44601743325,-77460.06245274135,-74324.32730317446,-57954.35876593248,-28254.698051014406,7794.50606558641,37426.17298369862,48158.44225087282,36495.26244735497,13430.30216323361
-198740.82451983483,-189094.99682294144,-175802.50525649328,-157429.82917106405,-133236.9170917601,-103692.51716741417,-70998.8324869969,-39314.68915338616,-14239.88644824054,-1210.566070363512,-2934.2516312285093,-16854.622630348826,-34444.05405797555,-44004.2603374114,-36859.76599726547,-13783.850794337684,13537.618281915267,29283.526920390486,25457.383922327444,9680.15893024015
-87984.45880528,-98045.42711539133,-104832.73357482035,-106506.45625105646,-101317.51785396034,-88167.35445473847,-67450.57971451999,-41885.4545096954,-16732.794167810283,1309.1214610240445,6810.098292531788,-952.7095915125685,-16024.431252040227,-27695.749846322262,-26645.02486762053,-11814.876493763946,7771.959870652116,19338.528126943216,16797.243173748942,6153.951729467303
-28387.338770401708,-39202.16591067374,-48492.39320122241,-55085.76487210739,-57557.06347601654,-54581.31109917754,-45614.52000711839,-31727.098739060086,-16096.664236523931,-3470.452267884663,1783.9576253763705,-1590.6322394204362,-10067.61276683945,-16694.740993349984,-15544.361743684096,-6298.945913857659,5144.83959926052,11314.4346065074,9367.129299886694,3250.9456346747615
-18917.475200521563,-24265.923002570344,-28886.475310816375,-32158.38316875065,-33299.66506074565,-31586.842407302694,-26768.216771103485,-19532.44590990308,-11699.378723724754,-5747.015080483997,-3605.7227621770703,-5314.850185888901,-8629.552590755402,-10271.662644327003,-8197.399792620208,-3123.7328098935445,2055.4539348695016,4535.376805570655,3652.178967274708,1142.1678784487253
-22940.85548874775,-24603.809190767966,-25509.31139095755,-25232.598640235334,-23436.96245494399,-20097.464046577137,-15732.235595322712,-11424.71646927163,-8427.757138609539,-7421.009271118191,-7938.678947401029,-8605.105884091485,-8191.08982789064,-6572.106316254733,-4601.311799983168,-3082.320489890087,-2075.949838406353,-1249.5842964307317,-572.2750338216913,-332.73820975297957
-28744.369124406647,-28228.88157481153,-26670.591957357996,-23714.759746565396,-19393.781690969932,-14399.469756476567,-10113.170228807481,-8062.895987636177,-8830.582405096537,-11179.464454647532,-12552.781485435582,-11119.573293501908,-7633.1219909977235,-4874.976486126314,-4850.77422983709,-6725.815330514376,-7847.1366200899765,-6571.680729900463,-3699.22926724864,-1312.5976935337765
-37202.16250400935,-33814.76797259179,-29214.559624928163,-23309.498770477436,-16789.94873985679,-11294.859192966022,-8905.471266151722,-10731.092031574135,-15352.840152333256,-18909.617944963342,-17869.238725168037,-12550.916990892014,-7427.906713299048,-6963.976521197868,-11106.15431737039,-15460.081903214263,-15762.888938217635,-11574.677421906817,-5843.70972331472,-1850.8687261668526
-48417.98451580047,-39953.23566968298,-30814.601922629583,-21783.243237795592,-14793.200409361107,-12418.618713979407,-16139.030117586713,-24093.02307948606,-30699.524546590375,-30223.44595147427,-22338.628323944467,-13669.524810916313,-12035.999173104117,-18719.125254703275,-27330.192761546503,-30257.56464412697,-25198.433827958816,-15672.856124076377,-6903.827932732177,-1998.3138617687468
-55284.93690382556,-40931.76500581028,-28341.664241238217,-20040.165391000737,-19212.580194729202,-27474.981617017205,-41747.79950913048,-53442.556938424925,-53427.49105963898,-40739.426449851984,-25881.65168116023,-22255.35525732296,-33098.464083092374,-48486.589666085616,-55400.91550826143,-48891.345245542536,-33662.902027073986,-17845.838152202738,-6913.594263256603,-1931.4888216868057
-45292.54100264122,-32033.53273762753,-25713.512989162296,-30417.199714751976,-47814.954244526925,-73018.66452283281,-93125.28321725356,-93950.88868929939,-73403.4442343943,-48009.646803793206,-40437.20525958119,-57581.58431926972,-83858.20033525709,-97205.40387462066,-88338.07438276151,-64138.068668285734,-37556.87364976176,-17614.163327921742,-6545.422418347179,-2096.0446440231135
-20012.24047404422,-27142.39487388881,-46448.088342601295,-79898.18373276481,-120968.06710619859,-152439.9096946885,-154463.8232393458,-123153.01891042442,-82345.62027872106,-67741.4477319509,-92727.89743769438,-134436.5502263697,-157321.72175860265,-145207.85933305763,-108228.42172659164,-66723.49105411666,-34894.61317357968,-16281.07738800931,-7463.579652808107,-3230.6730983491434
-18598.680102525283,-65698.87304021727,-122308.66455663537,-181458.7043411922,-223794.55649298363,-225752.5798019288,-181770.7728553953,-122265.21696028636,-97344.51263061525,-129888.56050394097,-189993.94202708054,-225112.82008600372,-209272.44047798566,-156607.08195467974,-97509.10997697723,-53074.0850801536,-28154.571477745605,-17238.27273218534,-11889.222262850377,-5999.152912464713
-90236.54929075358,-168060.7839482381,-239011.03112602877,-284776.2622381335,-282182.9369592728,-225206.40860547664,-147510.93059439166,-110224.84917946182,-147170.67887537455,-224831.71557977403,-273530.432556395,-254968.87720676593,-186730.6176731989,-110923.08178064864,-56849.33848703119,-30596.674021894945,-23815.309957488356,-24107.21074394797,-20916.546637504238,-10178.277227665687
-212232.34492226376,-274097.81770178804,-307590.30358940276,-292872.0258536963,-224436.11010593755,-133802.9157352542,-84641.73854079052,-119924.85684597766,-209187.49641815718,-271049.30976477166,-253610.24512132522,-174679.46208800733,-87220.86470612002,-29256.45367712482,-8284.822115050145,-13073.584443302354,-27585.88362411368,-37332.086035756685,-32507.048074967854,-14125.973757480058
-279571.09817431774,-281445.89326501795,-247079.50028713935,-170593.0511603079,-75787.67423347368,-18286.605351367143,-44703.9440704566,-135171.7761748325,-207729.67788043484,-198129.85587502853,-117957.84138008564,-26370.15967466064,30403.214333998643,42499.762647487645,23031.553371461418,-9709.696924379474,-39352.86423838495,-52319.28012076817,-41553.28728378721,-15599.115318666161
-223284.5740258597,-167315.73117377138,-87958.10161706683,1673.5737409291078,61690.96068697718,49355.470580443005,-30312.21325700849,-108419.38536142946,-113808.11097200161,-44052.91242833107,44166.89293404921,98258.42801704735,103966.87095672547,74219.75321804927,27890.564656819843,-19109.617866077864,-52954.29124456188,-61767.99588238088,-43137.76301099285,-13615.39770220588
-90572.59829490643,-15066.57314530873,62346.27509563388,118678.87041762554,121155.84849116782,61849.21380530937,-13753.057134495399,-37683.73638615411,11036.59951013295,89279.66238929008,142148.5822828467,148378.54444090844,117658.65734237207,68090.3335284507,14101.676763245061,-32845.10205042113,-60866.1597686739,-60691.931620043855,-36352.110715445786,-9358.142397649819
25811.94545620712,87459.59695763802,135606.9984329969,149180.96448419528,113951.22425492738,50105.29430092124,10717.371350910862,31946.341365570475,93763.79441370929,146321.56104325966,159911.7652672663,137125.42656982402,93844.0128371677,43437.84449065915,-5098.069129053454,-42735.822074932694,-59123.66979028566,-49631.700666111865,-24801.101299825164,-5030.127854794708
83593.95832367738,121583.11955711489,140481.91734866664,126447.48529660136,81108.96907894617,35520.807089846334,29561.210164606677,68771.37296592757,118243.84873541436,142341.5660855865,132912.70040978718,101162.76916955806,59912.933848404835,17256.109937661913,-20444.222092073192,-44972.28371252698,-48754.52082329562,-33572.23744945719,-13513.437513723045,-2081.5123270097647
