t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1639.2199999999998,1517.5449999999998,1405.6799999999998,1303.6249999999998,1211.3799999999999,1128.945,1056.32,993.505,940.5,897.3050000000001,863.9200000000001,840.345,826.58,822.625,828.48,844.145,869.62,904.905
-2560026.4307950004,-2264073.1102496367,-1972252.4301513103,-1686853.1854413636,-1410414.7307738168,-1145789.7435399396,-896182.8885754036,-665151.7877015297,-456552.24791630096,-274405.178141714,-122658.7287569553,-4816.917606673569,76593.31912512242,120739.46648486798,129396.31664223674,108045.62446093945,67124.00456158324,23340.22774406841
-2792998.973440543,-2533412.3421739284,-2270242.8458503094,-2002495.5794898043,-1730145.8307612815,-1454477.9702233418,-1178401.2018728496,-906691.8621005405,-646085.9819159013,-405122.0981353036,-193620.95477719835,-21697.272420872105,101757.08119154083,171086.51806603913,186202.11916221958,154854.7202890819,94266.1610622682,31369.674053921215
-1402389.068956239,-1351698.2403462958,-1291065.9696289254,-1215955.9734662105,-1122521.6626298726,-1008097.1871235707,-871845.0063131743,-715498.9922606635,-544060.7673146842,-366214.4109187223,-194147.87220912048,-42454.47657004288,74106.06482107537,143929.07771017353,162452.56994236633,135542.17149288373,80867.54433576453,25761.40175574256
-290673.46999579744,-339683.18229981745,-382851.32467538974,-416768.9316180549,-437641.9638917631,-441517.82628612703,-424814.3168950023,-385175.38330723805,-322578.23602541344,-240460.05494572112,-146449.5147246453,-52157.44565944623,28473.208969641775,82407.99661998107,101810.50167459379,87975.00707273299,52893.68258454745,16696.206405744797
-4879.942075796586,-32184.00036206436,-59225.6743658385,-85376.098451867,-109438.17249047787,-129552.29080749417,-143248.28612415283,-147733.51189550402,-140490.15391310916,-120176.91072083452,-87675.60260334902,-46914.446833887676,-4923.883230013803,29407.50211127876,48043.83705298267,47379.0768892618,31144.806832561833,10595.69292168723
-60706.02607341848,-55632.577073989814,-50833.4927400213,-46574.355069400626,-43231.25216258922,-41238.99680644799,-40930.187121845986,-42243.34480308927,-44356.899353504916,-45444.62951861981,-42884.46882927228,-34229.76746442251,-18881.9382588107,327.2638673441778,17103.532668274118,24422.81944947464,19455.13938695151,7464.023273137094
-93805.24891855894,-84961.88480810306,-74656.88095031367,-62551.77541569302,-48868.86151867414,-34628.70730083458,-21718.838011546235,-12552.870509764933,-9145.805905963285,-11759.998033376778,-17832.219434188886,-22299.66377539203,-20045.130853146675,-9621.697961201637,4492.611285878955,14048.879271636048,13436.024632182376,5460.631605307735
-69042.25939707662,-67882.99674015478,-64512.687084367935,-58020.76467515596,-47974.44047930788,-34868.847394167584,-20525.83449306529,-8048.055490016324,-900.47378217699,-1084.5796011122175,-7244.309926190425,-14345.722007281303,-16200.94112035226,-9946.969254114962,1022.6639532934516,9175.14595014471,9321.19932592412,3699.152539805574
-37787.298684551046,-41210.981183347656,-42816.737680188395,-41638.4016966841,-36929.798448507056,-28641.40135188811,-17965.26892951893,-7526.752016419936,-684.8358441374899,214.03426116474486,-4200.202560113857,-9874.194045286893,-11653.801917873945,-7272.322454839517,454.7962155210216,5906.49478714612,5794.451753732722,2120.7196679521853
-20644.255419338137,-24278.757003815717,-26742.16834416022,-27300.212115663904,-25286.960081852776,-20495.575183760986,-13661.937224454916,-6670.071548798309,-2003.104094825945,-1343.737482774387,-4117.567342660083,-7407.701499297309,-7930.970229688974,-4734.5567434530985,-27.47982165637277,2909.4217286004327,2712.5833475015793,822.571805566386
-14508.11269161984,-16599.362390182858,-17990.181926887926,-18230.565902647257,-16924.922729664744,-13999.137253007366,-9994.782119265848,-6112.621449991397,-3732.8768986813448,-3518.1744901790507,-4778.349776435586,-5857.420766402518,-5435.605453672326,-3570.7529592165442,-1439.1894176461938,-140.8121157837575,119.29598210362118,-170.6663451749048
-13058.51204148791,-13419.152380462594,-13418.955197350593,-12890.181087628296,-11759.680464400557,-10154.272100078491,-8431.132647427166,-7026.292141253058,-6163.507589829585,-5691.007118319462,-5288.87711235259,-4858.854467599211,-4574.806157557735,-4474.092456738231,-4189.375698302592,-3314.484086931807,-1983.5838107708391,-880.4801572530317
-12511.051559274958,-11441.088470357025,-10441.914371567984,-9665.063140003427,-9321.651243400633,-9534.61886373933,-10091.846892368401,-10329.216535545638,-9487.052045907174,-7512.423177246621,-5521.116499020134,-5034.187764246918,-6408.014999052447,-8206.742987417256,-8467.058945826573,-6547.349557909958,-3586.6499470195095,-1332.9088618780947
-10694.649302258325,-8990.147421838921,-8122.379701339135,-8589.03401797493,-10629.06865607279,-13720.071901346413,-16288.823398306287,-16348.310051954371,-13194.206035456396,-8756.132270766257,-6563.432304311071,-8520.589573302388,-12796.658510029232,-15454.416135880136,-14089.065438054602,-9568.360413793951,-4645.061803629109,-1559.1468627215281
-6427.41787417758,-6190.419845288965,-7972.17293119505,-12396.00332466848,-18946.635568148104,-25268.11306750757,-27723.654972312725,-24024.583682835993,-16279.856192378898,-10602.145416266447,-11947.29597824915,-19060.59049916978,-25552.01976777547,-25996.278102314664,-20181.896593217058,-11906.83911839838,-5141.242557626421,-1626.5367641993535
-1513.620841495698,-6889.980798086191,-15396.441296695692,-26916.557074831606,-38704.28115793935,-45442.9501322886,-42410.627554922015,-30775.881647818496,-19333.622306850422,-17953.690120377196,-27848.174565259917,-40035.95764946037,-44238.09780045732,-37675.433517695026,-25132.5199130481,-13100.99393187341,-5217.393019050797,-1681.1511729228705
-4390.779432166701,-20435.748153251323,-39166.87074618195,-58077.82286804946,-70807.71515376444,-70042.63076312542,-54719.52926794555,-35349.90468933637,-28077.60374111793,-39467.66211050824,-59044.279045012416,-69767.11054543706,-63810.47584276545,-46289.855418390536,-27170.091222833693,-13079.402853128202,-5307.953371234822,-1970.6608201950137
-29614.517342519157,-57687.18244653411,-84448.49215679088,-103535.73676269982,-105968.9316051656,-87857.29445938287,-59490.52097395614,-42885.933302299185,-52802.77687892348,-80185.16707374266,-100434.12984079795,-97493.06587028693,-75089.14884879145,-47394.049957397394,-25481.725389480915,-12491.92355218568,-6144.636920426739,-2792.9986736667674
-85895.95526727205,-117847.17727443385,-140617.5883275825,-144940.32531888626,-124676.5557397175,-87874.05453678765,-59660.15087584766,-63897.81190047654,-97176.77195736847,-129067.96006796417,-132469.31513001476,-106663.71518436875,-69924.22488708787,-39359.87355944942,-21099.210391418652,-12647.55195151421,-8497.266454502778,-4327.748264839306
-157926.11739974833,-176469.96875805626,-177764.46820671935,-154407.08104622384,-110961.36375702739,-71316.82157992886,-65890.83450383125,-100518.79815791796,-143888.87661170037,-157263.27389658208,-131373.7720812233,-86787.90168134045,-47840.74169704615,-25173.71673837091,-16643.04434366619,-14880.838046682184,-12657.973794187707,-6406.851965277172
-205357.83583926654,-195086.67422829702,-165572.09029598825,-117460.36447914672,-69282.19735102529,-52347.11462742731,-82173.55586878058,-133515.6582982962,-159554.0187874269,-138705.02449686648,-89588.11802813943,-43589.28551010911,-17601.43486036837,-10946.371660326971,-14837.162129518269,-19629.491627462852,-17965.468088488058,-8423.790735761151
-192265.8409464841,-152926.01640745925,-101692.61956619319,-49603.95277220162,-22678.287275857514,-42301.076724594466,-94910.23105106127,-133621.96924736834,-123742.70552420712,-75590.62663806141,-24790.66795398753,4117.997718935419,8565.096621859142,-2140.7858368159254,-16846.90958576092,-25893.00448600508,-22832.819171116305,-9572.596825088347
-120246.22129437485,-67933.7736808827,-16891.005047803246,15548.8164058309,8271.855549724227,-37709.679776271965,-85070.67252257539,-90702.75399876131,-50608.70343726029,1626.9711776228191,33952.962365320134,38175.808799091006,22697.301404883292,-678.92000199914,-21703.40464716624,-31581.44538425923,-25464.053738684703,-9330.522209304985
-26688.712306613248,18535.796151287333,50789.56190619118,53800.76165673236,20239.672840467076,-28221.8231720191,-49815.62729931918,-24826.241405290497,23842.729651583002,59978.58866469622,67490.69272125377,51639.20405209537,24189.20557271869,-4883.486895175911,-27100.684478131152,-34583.1244066251,-24841.91565980777,-7799.227369536612
48043.13698059045,74811.51578249084,83163.25065519319,63206.70570502416,21693.777726534954,-10856.909317616184,-5148.4592188332535,33386.57235683257,71851.90754304038,85912.5047692464,74586.5253954437,48459.58533515973,17386.59662821259,-11445.813489175023,-30768.710189855257,-33814.969008378,-21257.167445218423,-5601.345895683878
86780.77092374665,94928.07321615327,85292.91795993753,55399.828368149494,20498.10328386749,8377.292486426164,30542.172097256458,66720.61385800825,88365.23152038651,85448.06261278134,64948.69862805852,36767.60233454933,7523.490210194772,-17430.56216316414,-31452.893146410555,-29601.840074611708,-16018.426884264658,-3451.00270006863
95241.73754514518,90494.3568945176,71777.8398246856,42199.16108150364,19396.01503863066,22809.17182834173,49778.98780934404,76303.8057271854,83661.34220084386,71688.64457970299,49178.89377258629,23278.4848037415,-1737.5543274318634,-21195.172662469642,-29123.73115075076,-23292.979055801545,-10652.578090227478,-1782.705123078019
87454.96735854373,75795.12195665235,54557.46317731435,30041.796828544342,18514.556283276754,30614.412182651457,55542.20661221004,71958.68690144976,70223.81821452492,54957.51791548841,33838.38818249781,11548.640172913078,-8705.17602623373,-22338.660118656506,-24621.517693433634,-16504.019766989186,-6207.216636383719,-671.4740632963847
74591.07732339737,59939.11275115297,39509.42871160403,21060.40467238472,17987.94404964726,33804.32059971202,54203.80216880066,62663.00397101766,55965.15890738248,40272.97759033495,21463.06065904642,2684.261258338334,-13052.120480259753,-21250.839233361494,-19109.12891542442,-10460.100895098942,-3020.8291656434017,25.146306758054266
62186.99865480786,46593.04472737079,28281.124806538257,15467.19325130094,18322.002782061423,35052.47036971335,50574.29596392057,53284.60714658398,44027.31124739934,28941.34544418058,12311.731699174117,-3448.604882081881,-15122.627717208466,-18653.346754720245,-13596.920300497071,-5705.778734243468,-905.0218730001924,492.18172828438935
51919.68186934194,36421.516726327434,20705.278883439958,12860.275145497195,19836.42166735778,35965.952491892924,46916.38707371386,45476.35667584292,34896.768491390336,20640.489769148735,5806.733896698652,-7397.442601530656,-15471.02452099587,-15249.6006371847,-8663.04836805082,-2182.96671374874,529.6846262050617,860.0237290382067
