t1,t2,t3,t4,t5,t6,t7
290.345,276.58000000000004,272.625,278.48,294.145,319.62,354.905
-915.2488118964031,-553.3330196461419,-224.53839900982365,49.664051344150835,249.2280411716806,360.7324069658362,391.2548402630953
-2064.4134951488572,-1348.4033245601902,-703.9826752037484,-173.20035909021416,203.59098716173816,398.46819349117146,424.26851871340125
-3103.6588391393725,-2074.5922013690474,-1147.194438602044,-382.3878612328705,158.71339459410274,431.70345758756014,452.82417989236166
-3989.073773653849,-2703.523162572161,-1538.4250315590239,-571.1465143964822,115.98284962819108,459.51921441786124,475.98233257767333
-4689.599256671859,-3214.480827018495,-1865.7195886927607,-734.1022040957635,76.61538528654759,481.24308794516554,493.03361477154795
-5188.72601393956,-3595.5155142310978,-2121.53262331682,-867.5257015051184,41.59101416677595,496.4697622566408,503.52639842542624
-5484.525887797471,-3843.5895206453106,-2302.8919756097703,-969.4448359076605,11.609332523196315,505.0599508244545,507.2733136588864
-5588.177088984837,-3963.840229826803,-2411.1349809159183,-1039.6039512213058,-12.932154303550988,507.12001694380075,504.33815951220623
-5521.342625900781,-3968.1483556881735,-2451.2931318212122,-1079.2904617961824,-31.93683732173841,502.9662400165356,495.00661366623274
-5312.87661558134,-3873.2694362704788,-2431.2365397127164,-1091.061379303013,-45.5871388329156,493.0788597072093,479.74542976966717
-4995.355304063712,-3698.8067003246597,-2360.703593000935,-1078.4097200646124,-54.30606068238188,478.0513778833368,459.1553297152723
-4601.8691273953455,-3465.277851030761,-2250.335186631806,-1045.4115047894754,-58.707443382668174,458.5402278510945,433.92260548631657
-4163.3944473085685,-3192.46947050433,-2110.81112150676,-996.3894935539512,-59.54068827545947,435.2190050283295,404.7736910051175
-3706.92056899869,-2898.1969826614745,-1952.1551431352302,-935.6214626758647,-57.635425947787525,408.740219716963,372.43585723733315
-3254.3694178686947,-2597.5115629718216,-1783.2413845287392,-867.1106442100522,-53.85075855425853,379.70621172833614,337.6059430344512
-2822.234174966676,-2302.330725584724,-1611.5044550631592,-794.425735344405,-49.03246204673948,348.64965260696033,300.92785073492485
-2421.791021874353,-2021.424015235914,-1442.8319398124556,-720.6090680012096,-43.9801274097436,316.02308761754364,262.9785468514209
