t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.7049999999997,1689.2199999999998,1567.5449999999998,1455.6799999999998,1353.6249999999998,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.3050000000001,913.9200000000001,890.345,876.58,872.625,878.48,894.145,919.62,954.905
-3904136.3767618337,-3482725.7053182013,-3065991.3468534956,-2656587.469165214,-2257529.6929584597,-1872292.1808968948,-1504877.6044820712,-1159844.7139369873,-842273.2300874804,-557640.659609517,-311581.16903349257,-109493.91941089071,44031.30711214155,145998.0028156957,196010.8870680259,197501.2214310485,159130.91032410067,96293.41781752337,32575.297568970127
-3690528.0474927607,-3394972.0714878878,-3092312.5399295483,-2779916.0471640867,-2456294.0109482575,-2121544.6416982915,-1777804.5066388184,-1429658.8785821907,-1084426.2861281293,-752198.3201530505,-445489.31825500366,-178344.98017117477,35209.08121239822,183410.8521456313,259574.85587177993,265130.8765897235,212283.56304901277,125447.14813616214,40487.16434814319
-1356987.2737261062,-1359203.340039183,-1349649.0490094586,-1322534.023203788,-1272391.2128437266,-1194525.7441660375,-1085708.1016655082,-945088.6638211395,-775226.0002454155,-583009.5943845533,-380138.89507940057,-182738.12670908624,-9706.270562379115,120401.24502856875,193739.45277279278,205949.93315400463,165851.75699939812,96173.95701882444,29747.107206810397
-108433.39787095293,-174092.812651872,-236341.48085398873,-292748.4541839398,-340140.38897961745,-374608.51643952425,-391778.5979654754,-387425.9987813441,-358466.74902779073,-304241.03477154026,-227827.2574858823,-136920.39954514842,-43669.35668290069,37069.21830400417,91208.50877888591,110039.83340602297,94465.5643829403,56746.814502801055,17937.137543573896
-41255.35010530439,-47414.348427585224,-54419.12859358974,-62560.45269568195,-71922.00030164534,-82247.38652031631,-92775.05084291763,-102077.89036137523,-107992.1699195561,-107774.20274906066,-98647.82463962826,-78836.78454504031,-48945.648490649124,-13157.586973415857,20680.64069044632,43043.25539409134,46955.35607531538,32981.16560589869,11736.544242188775
-143720.4279020407,-128699.29874919528,-112318.75775256097,-94350.83828182971,-75161.31602503538,-55917.047872754294,-38636.85386003656,-25890.985997643642,-19985.791720477817,-21686.02855588482,-28948.82101192802,-36591.857354253945,-37857.098671963526,-27974.286559032415,-8100.499442460937,13495.60141285245,25541.776491072975,22011.108900493047,8583.630711106787
-113925.76041326454,-111435.03341863045,-105961.12647723034,-96248.71901267671,-81584.5618668116,-62308.705963453525,-40339.88478713552,-19349.058687820878,-4093.3728589448488,1378.0344982739884,-3770.2760645871585,-15373.36387033359,-25128.290342775952,-24936.874252319005,-12727.920160232205,4838.600061444781,16482.51836687258,15448.719930726116,6000.79699539701
-53892.98195905482,-60448.73810282092,-64619.52949576289,-65056.69722789325,-60539.14913789456,-50497.12058828946,-35734.44672106609,-18984.612789370647,-4681.632494667693,2581.149993136472,670.0326450535415,-7882.744497192092,-16276.241479282357,-17407.431342427313,-9239.139808560096,3027.532606144775,10893.288465083166,9914.738262172306,3634.263694809298
-24154.967950295228,-30602.426124600883,-35712.07086755126,-38541.42260950024,-38068.27307880021,-33581.31132143546,-25295.33448012796,-14900.204846679273,-5497.108119349303,-443.8883394600763,-1328.7909962401245,-6375.701875002243,-10991.372138272502,-10831.641771083792,-5265.2211897742845,1993.066159523257,6076.791012531918,5165.804064508112,1708.1916680357178
