t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.3050000000001,563.9200000000001,540.345,526.58,522.625,528.48,544.145,569.62,604.905
88001.21887327648,71367.02752560815,55460.19454116696,40650.833954443435,27319.408861100474,15852.398407182438,6626.632662226678,-26.198443460657074,-3886.7544157914504,-4962.379328499013,-3667.0751609003337,-1087.55050850744
153168.86630658348,125005.34577678512,97832.2119170179,72219.41749785717,48820.091166008126,28371.8783866636,11664.89007323217,-543.7596960446673,-7692.946398247485,-9682.129390633965,-7253.601344311246,-2488.000230658403
183331.6400407093,151390.17286858853,120073.9793349142,89899.05828254375,61610.30175108241,36209.0607773078,14914.042565650983,-984.8648269008877,-10421.260936408918,-13019.279104841191,-9709.780219799264,-3388.9244665484403
178607.01391266295,150115.05740876176,121438.39391286447,92821.38388612481,64905.584926644486,38810.57744753502,16115.301263212867,-1336.2238243179618,-11876.892001499975,-14725.049869413613,-10854.580409959186,-3732.349355734589
149460.24543343903,128763.91401774765,107009.68941836008,84073.06863599035,60344.47163704103,36885.90999739113,15472.037267776515,-1612.8347742042056,-12143.674193163646,-14905.687006096226,-10805.622968056861,-3600.3453146012002
110129.06732489621,98135.67431336262,84483.68971537988,68715.92132790963,50910.469113146864,31919.045936125684,13500.220933209981,-1842.0389795745264,-11502.486311527335,-13921.970163171069,-9884.119707576316,-3157.7980720279015
72473.64818217156,67605.65833981983,60886.46601745722,51648.76214457307,39686.31027158479,25558.01469784522,10821.861963893332,-2047.1891799189098,-10313.136642282887,-12240.12318759852,-8481.709750761354,-2582.4148678343404
43002.69038485538,42700.465894425644,40699.46143973384,36264.0121829197,28990.97340327886,19147.981696030787,7988.637273637134,-2239.766667521129,-8910.772560968002,-10297.600551229982,-6946.69778976074,-2013.233707901089
23170.006313724454,25087.726249392894,25643.149179794054,24142.35959749586,20089.56383639585,13525.033126724502,5384.194802691291,-2421.1186604338473,-7545.504554235338,-8421.603630190644,-5521.485659609329,-1530.5111018912419
11374.506612331907,13930.72291299252,15491.834100681677,15464.460796999243,13346.365959919392,9038.133108804572,3207.022358106122,-2589.2377787513856,-6367.096499505944,-6805.458616478897,-4332.171441115677,-1161.779906413895
5018.930916536573,7412.8711837286955,9118.175434675724,9655.335881510331,8567.25918246179,5692.578824029931,1506.2401608406713,-2745.0571756100553,-5439.830085674037,-5526.044700481253,-3412.0646979564344,-900.4913355081212
1789.6844773221217,3763.671713879187,5266.912668663139,5918.917008842127,5325.185009209099,3312.87427455607,236.62568149042767,-2895.18718978658,-4769.265423372138,-4579.438388610534,-2737.1939618665633,-725.0491853259757
112.44928821285446,1688.7479306312932,2934.843549049266,3542.998932261803,3174.466015090268,1666.7910233636624,-691.2728950254007,-3050.9448267794605,-4327.744419358981,-3917.0424152779115,-2258.280740805276,-611.9597785549163
-894.5794458674912,402.37479848306066,1456.8659821146593,2007.0472664805804,1750.357716319312,536.0436360584588,-1376.3978545508296,-3225.0872613357005,-4072.684260464436,-3473.180475524778,-1922.533289301029,-542.2412379217288
-1643.5588683406058,-505.11659757729024,447.78887384734577,976.3613561572581,790.9789386727745,-255.83052374241404,-1907.9731009263535,-3427.7342172288895,-3957.0731699285757,-3182.29468478465,-1685.158742982293,-503.0214183857639
-2288.3231401845255,-1217.2633478910377,-291.9656153531232,253.64185801955952,121.62817378419749,-840.644160038114,-2357.0885200326925,-3662.3613534768983,-3934.219627196893,-2987.7722484969017,-1513.4847215594496,-486.70577568871533
-2863.227608014691,-1800.8414329656732,-856.0041287680651,-272.18278458593784,-371.44167573121564,-1312.8218576163245,-2773.6082524876274,-3922.284381655862,-3959.4792769527985,-2845.5594788068506,-1386.932394850336,-489.4042058630039
-3355.4826435529776,-2269.8616908834338,-1285.0153743282165,-665.154751146416,-764.2520101364323,-1737.30017979393,-3184.3806119978144,-4188.129567264176,-3991.4048744834085,-2725.2731192771307,-1295.1945771961196,-509.4392243631394
-3736.5852218365662,-2618.6066273739716,-1598.3093082017613,-967.8838527086336,-1110.328668129671,-2153.3640073212364,-3591.0151867947675,-4427.357782707465,-3994.1273777138467,-2610.459821319141,-1235.8677115050295,-546.153357493369
-3975.8244886006614,-2839.154985565798,-1812.1646215245767,-1215.9050766189378,-1446.7987291336551,-2573.2068598213414,-3968.033957560796,-4597.57814833251,-3941.903826254993,-2498.541219030106,-1211.9515785745796,-598.9442516535083
-4050.4283942315064,-2933.5451475078694,-1950.606338411119,-1442.686540767109,-1791.851777352578,-2977.04930803133,-4264.603034150396,-4655.480658326694,-3825.5707396524467,-2400.0896376004575,-1229.1826748378353,-666.3855308795888
-3958.9784815697544,-2924.5428375048755,-2050.1700922872005,-1675.901874520166,-2135.851694452048,-3309.860802191445,-4414.480420138223,-4571.981653666432,-3659.1525219427845,-2336.5753375934055,-1293.05757923727,-745.3400253130451
-3737.95358719893,-2863.591070004687,-2157.1726313877944,-1925.9172318109963,-2431.5809975862003,-3487.438461741189,-4357.846246861956,-4351.24388147161,-3483.498039171904,-2335.7454697452167,-1405.5382593963818,-830.0810645539259
-3475.3142179904735,-2830.8415784003455,-2315.6173557840366,-2170.5195425540055,-2592.9800332960863,-3419.5421673391374,-4074.0204871721708,-4047.281054123736,-3363.3431658564846,-2424.3976947223828,-1561.7155582230994,-911.5771962377464
-3310.9919747635886,-2921.7151846781335,-2547.129903638432,-2344.8657858708652,-2513.2337445058397,-3052.197376207979,-3616.1410905846255,-3768.961205438464,-3375.436244541884,-2619.37774938915,-1747.034866002226,-977.2342236923124
-3414.7749986387084,-3218.7405581361713,-2830.5030828768427,-2348.949544302141,-2107.9573783883543,-2419.584559805461,-3131.22504910718,-3665.197874919509,-3588.5094842461544,-2918.7937547053316,-1935.931713901184,-1011.4687752116141
-3939.794166958122,-3755.9652322034904,-3093.8940812304972,-2081.5052251765374,-1375.7411459475998,-1682.6771129065544,-2847.7369101972035,-3888.621182992621,-4039.9639270581793,-3296.1564511065562,-2092.7411413311843,-997.4287131731048
-4963.325505173534,-4491.777099083347,-3231.8712344916103,-1496.4864536328816,-451.1823762447358,-1126.4835809398608,-3022.6699425315182,-4546.431915615323,-4717.147310144099,-3699.928702999933,-2175.4164316536626,-919.9100320322482
-6439.1040552930845,-5307.710329501415,-3148.882200563687,-660.3738433053148,383.57943389694964,-1099.235838947095,-3859.6139405657063,-5656.202887548092,-5550.998326485413,-4059.64640101869,-2141.904404117252,-769.0586354915729
-8187.217355608168,-6041.202790214399,-2813.7927047278795,222.58503267580124,752.2549955070868,-1904.517717885747,-5428.416366879036,-7125.9130101465025,-6425.943100794925,-4297.723601634473,-1958.1285345612514,-543.9320089718913
-9933.791191803091,-6542.404203569745,-2297.7607669905215,842.4897040192345,295.4852813213903,-3686.9592878803255,-7622.672319890451,-8768.877804709537,-7203.751808210026,-4344.074113594021,-1605.7480067020047,-254.6893317540147
-11388.586355035954,-6729.864548595902,-1770.9827847515462,871.2857967322336,-1202.324852096052,-6363.351419716457,-10176.905720322595,-10349.228061394411,-7753.601034105472,-4149.631964630646,-1087.5660929535725,77.66620358107775
-12328.68970321068,-6618.534000814505,-1454.0296811199962,71.81803571570593,-3727.3309975492357,-9632.95730615282,-12737.684174672464,-11640.438885422542,-7978.574596857537,-3695.211618371953,-428.89133879561587,424.37892931641636
-12653.833076755223,-6308.111116066939,-1544.5458935717793,-1620.17385165653,-7031.104365172893,-13062.591523004652,-14958.395219457048,-12475.339419870692,-7831.056486663869,-2993.745189059994,325.759651500248,754.2480936929112
-12394.94063094869,-5940.765112915703,-2153.118005122528,-4076.391256513371,-10705.349962238048,-16207.405870652869,-16580.14253168782,-12772.37405981759,-7314.4112818114,-2086.0478940860557,1119.8754108335959,1039.66386948956
-11681.03416590193,-5650.847767288939,-3274.9793675396472,-7021.5714106388,-14298.995656429457,-18717.536611550302,-17473.19873595543,-12534.794249449686,-6473.3443112972245,-1032.0219267265402,1894.2403478365186,1261.5851860407906
-10686.01524141001,-5528.303154622835,-4803.512860438136,-10117.443497775485,-17427.826947739297,-20396.318653912,-17634.707453826064,-11829.941933653485,-5378.242243709872,99.97013623094381,2596.025249883353,1412.09846604386
-9578.883921821915,-5605.813594838264,-6571.87748662002,-13047.523422500873,-19841.162477472884,-21203.51852591252,-17155.76438901741,-10760.366267838031,-4109.004183401444,1243.02046528037,3185.7060375115543,1494.1265772557483
-8491.85803581887,-5866.7537230710095,-8401.156601865508,-15574.858828108609,-21436.56740646165,-21219.38878176296,-16177.383716995284,-9437.087901293473,-2742.1763465800473,2339.1879252628323,3640.6729411710103,1518.8353950209473
-7509.013053719693,-6263.939485504258,-10137.723388329714,-17563.595354850786,-22235.187435103137,-20593.345726329047,-14851.23024767058,-7960.736019438733,-1342.9364729962601,3343.9354356800695,3955.384363728423,1501.8923059338913
-6670.059641057503,-6739.121175118523,-11672.492805415493,-18970.84616252328,-22338.688267769357,-19496.685664803277,-13313.018969936193,-6411.692118674555,38.31935109020509,4227.640590789383,4138.737226859747,1459.7973992335965
-5981.491303113586,-7237.147986898787,-12943.520771441483,-19822.162494583336,-21885.8891535713,-18089.263702753688,-11669.379508660057,-4847.530052789492,1365.9553651118754,4974.802257964202,4209.783627821886,1407.1443670906688
-5428.849402853873,-7713.16953637211,-13927.879591236653,-20183.103537932107,-21019.394293689253,-16501.688577683766,-9995.063508770625,-3305.1099029734223,2616.9812190642724,5581.736687955497,4192.997260545952,1355.1365626489905
-4986.715287752713,-8134.174695162785,-14629.243794124663,-20134.980953295515,-19865.20509975552,-14829.880797371681,-8336.396751942659,-1804.9782784621573,3777.951476369928,6053.537765139931,4114.068098660115,1311.2303449481956
-4625.51010556145,-8477.285665206386,-15065.94554608695,-19758.165775934143,-18523.73312159285,-13137.465109792356,-6717.56657145801,-356.4722087742395,4841.657319965857,6400.965927140178,3996.8150231488385,1279.5298162619545
-4315.619584064808,-8727.053557446689,-15262.025340867187,-19123.0128547976,-17068.811614508937,-11462.027137947774,-5147.5277681730095,1037.3829202463571,5804.131474027088,6637.776727865439,3861.388874654743,1261.5149763418367
-4029.8391107763555,-8873.231203292456,-15241.951293842718,-18286.756587316828,-15551.281996939279,-9822.505871157711,-3626.353652905287,2375.6457450462844,6662.339977587377,6778.810831629253,3723.598855136282,1256.7767100091903
