t1,t2,t3,t4,t5
172.625,178.48,194.14499999999998,219.62,254.905
57.18166893443627,158.58094412233064,177.6236408881685,213.1505427183804,255.1541669977717
-56.20017784733746,138.0039617546389,160.64383344148172,206.1375289438314,254.66057360482142
-165.16615826106417,116.98350652207739,143.40213661261959,198.65601099515368,253.42140442865633
-267.54742478222045,95.76990832652153,126.09841996711953,190.78496985311352,251.43864096325768
-361.44192371124586,74.62218077151093,108.9305847900576,182.60532597358434,248.71891472388862
-445.2796008116131,53.80006398476344,92.08931807923847,174.19788884739324,245.27324081555034
-517.8682700291057,33.555761564903534,75.7531198806716,165.64133213578825,241.1166508569404
-578.4183948318714,14.125865141994396,60.083829104278095,157.0102790730539,236.26774854907353
-626.5466231613656,-4.276051472473171,45.222841955349224,148.37357540281684,230.7482137708405
-662.2594143070211,-21.46574186488762,31.288173256510674,139.79281510151588,224.58228182473061
-685.9193675026023,-37.293164994363934,18.37245819938346,131.3211686018062,217.7962234254876
-698.1978107311941,-51.6457121076033,6.541935107051074,123.0025454616826,210.4178484434624
-700.0177798666165,-64.44969010434812,-4.163606613956603,114.87110483589075,202.47605261244763
-692.4917029837719,-75.67009351061668,-13.729980614176299,106.95110906271894,194.0004217873918
-676.857932767609,-85.30880788241157,-22.16697006727668,99.25709939048109,185.02090331525605
-654.4198033500628,-93.40147545891178,-29.506048672080084,91.79435928933667,175.56754907201707
-626.4902087837075,-100.01331412509582,-35.79761816955852,84.55962056903829,165.67033007998913
-594.3438991046058,-105.2342117798181,-41.10793187644262,77.54196096326088,155.35901863579272
-559.1788540563509,-109.17342176835868,-45.515870012922704,70.72383894123968,144.6631307428005
-522.0872998632368,-111.954165258841,-49.1097194158648,64.08221198992483,133.6119194497207
-484.0362392479972,-113.7084089196814,-51.98408985680122,57.58968798822653,122.2344084562315
-445.8568072692187,-114.57203714685912,-54.23707409734152,51.215664946800246,110.55945498782145
-408.24136352129693,-114.68058333253711,-55.96773142080146,44.927421627149414,98.61583133768642
-371.7469851095491,-114.16562941037091,-57.27394681832597,38.691129700474676,86.43231545888632
-336.80392099213,-113.15193118139362,-58.25069202138661,32.47276653322993,74.03778238355524
-303.72758371098746,-111.7552814887256,-58.98869143694834,26.238915859173574,61.461289868231795
-272.7327611020967,-110.0810857328883,-59.57347656515135,19.957451097227832,48.732153352387336
-243.94889898221055,-108.22359502273245,-60.084797044031646,13.598102601640946,35.880006935045216
-217.43550860105034,-106.26572115111863,-60.5963450996784,7.132915501980548,22.934848518946602
