t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.3050000000001,563.9200000000001,540.345,526.58,522.625,528.48,544.145,569.62,604.905
-94206.93907589364,-76985.00511093452,-60464.17777358903,-45011.896171063636,-31007.116133092717,-18836.99734546654,-8882.75880034747,-1486.2868201314434,3114.3667337013835,4896.05168914554,4226.828703604606,2128.282505163295
-164558.90949119293,-135574.76253928168,-107515.70633464775,-80931.83184965186,-56461.20355506193,-34834.647070920575,-16848.405070903667,-3284.496431144185,5245.950309442081,8561.744580619816,7291.264382848967,3371.3619761097216
-195961.05214302053,-163644.84606199845,-131815.58523310308,-100933.92746292055,-71697.84034042672,-45078.38391562908,-22292.275692305215,-4669.772668744323,6626.558767975325,11061.641484095746,9351.187298884202,4151.228983449298
-188825.44052097306,-160906.59529236142,-132591.60170609332,-104025.59434041182,-75755.55169460004,-48826.12116426885,-24785.037777643578,-5519.309531590498,7158.290939454394,12206.63822364219,10253.30283943425,4415.93392303258
-155202.90467474094,-136115.00288510637,-115730.07306141156,-93789.87797070466,-70537.90004417293,-46897.48155972026,-24554.04523644181,-5808.93248122295,6934.019612245266,12098.010268141175,10099.284305968455,4235.631729790559
-111265.06201314513,-101597.12159123324,-90074.94628593154,-76098.04505380306,-59556.02608295636,-41090.675953601116,-22287.812512063025,-5606.376962173059,6170.448451332748,11040.640712503848,9164.127868853788,3753.592709688478
-70300.47181119652,-67947.30683572021,-63652.921607582415,-56627.76325071245,-46459.96328509616,-33437.61882725131,-18852.49354385729,-5042.429101930173,5121.1187129028895,9419.844250641643,7783.963098466704,3126.559783154051
-39372.083767482385,-41274.08495517763,-41519.365435227126,-39296.13075156979,-34009.3944532875,-25622.680626369183,-15041.719356244188,-4271.570166683848,4005.8432309224772,7592.87041305773,6260.536517962201,2480.424627868306
-19736.157687138668,-23230.937396236444,-25522.54605471121,-25899.51020534339,-23716.792737988544,-18714.902299096895,-11430.781053605117,-3435.965096430986,2974.4605445284947,5824.3486464528005,4808.04848512937,1891.9557242831331
-9209.195861037935,-12618.368809987875,-15264.469334083211,-16594.0581684426,-16018.58013773487,-13181.48100133088,-8342.275397985119,-2642.5749015514325,2102.9831830405105,4268.582196230127,3543.010617021965,1392.5231799479425
-4577.22599221706,-7171.573645651926,-9328.114525305988,-10653.875275727562,-10678.096025496192,-9056.378868032705,-5888.0539769438,-1956.0552373508594,1409.2445876986171,2984.530451398684,2502.3805907298265,982.8537935904599
-3076.2565872911446,-4755.519228026185,-6185.443138198343,-7103.390039517695,-7174.74177619816,-6139.287013359432,-4041.8692115140952,-1404.1099978272264,874.2721809942743,1965.03861271785,1672.266052969634,648.7964510035143
-2896.276271240692,-3854.3594451442596,-4639.876526688682,-5079.452478388558,-4963.795230599045,-4151.23147850491,-2708.710482935874,-989.41691370547,460.4640252558347,1166.2450368107425,1014.5052921762899,372.716964097089
-3092.4837877306086,-3590.180551558108,-3919.6211246116427,-3958.65608901788,-3599.272531881977,-2826.1787576973447,-1775.027794504611,-702.8770680555111,123.31373357834832,530.1234870865328,485.449385554751,139.503254077601
-3293.3379521985366,-3547.760103367568,-3599.193135743825,-3347.8880087455655,-2762.5161797154046,-1949.7946628544353,-1138.2947694907352,-535.0777346026647,-182.7365424446637,-1.2075779802506403,46.51811720166722,-61.48865837216144
-3430.250019198533,-3582.425414658654,-3478.6186546614376,-3023.0919534108293,-2244.293523907247,-1366.476675589415,-721.4398037175489,-484.85200718979377,-502.0773684983528,-477.729928567139,-331.4020273307581,-236.71150941274854
-3561.4127807585464,-3680.567014278713,-3481.7843643770107,-2864.829743638752,-1913.6251536487812,-973.1189626796292,-478.9828337636608,-564.8088657423896,-876.8758113346577,-937.7962355973289,-667.2361757069324,-389.53744064875275
