t1,t2,t3,t4
128.48,144.14499999999998,169.62,204.905
107.14512896781731,139.71957063159164,167.25177904573428,204.67865010004792
85.91964746121113,135.04769967073315,164.63652407289072,204.08289353405127
65.04120106624532,130.156904982107,161.7887064822805,203.11855624363102
44.738110773383845,125.07748196726726,158.72411245657042,201.78765235107332
25.224589601128244,119.84203400644674,155.45961934808952,200.09335612399363
6.696437964308068,114.48493186090742,152.01294892152671,198.03995918332078
-10.672651076139857,109.04171866972301,148.40240366554772,195.6328143612207
-26.734073032382945,103.54847957000105,144.6465929604925,192.87826797503035
-41.36650736768885,98.04119640690166,140.7641561929252,189.7835825681938
-54.47728814441477,92.5551084132812,136.77348993128697,186.356852370178
-66.0029447373397,87.12409913172627,132.69248602475133,182.60691383929776
-75.90893960770032,81.78012829379878,128.53828697854053,178.54325367456306
-84.18865928499436,76.55272499001593,124.3270642250953,174.175916618598
-90.86173951603507,71.46855543219726,120.07382399362425,169.51541523070466
-95.97182506066478,66.55107512985862,115.7922444300317,164.57264359784696
-99.58387826128596,61.82027159004469,111.49454648842489,159.35879668478054
-101.78115808898714,57.29249991807264,107.1913999584342,153.88529671747978
-102.66199303128764,52.98041014039049,102.89186486110148,148.16372766190895
-102.33646740868241,48.89296185641508,98.60336738662573,142.2057785184649
-100.92313221566866,45.03551908307576,94.33170859898428,136.02319581563086
-98.54583928414876,41.4100159717999,90.08110332577131,129.62774536755742
-95.3307824751734,38.01518249886846,85.85424600727663,123.03118307040214
-91.40381276180028,34.846818263087975,81.65239980791907,116.24523425990212
-86.88807647838519,31.898102141878667,77.47550499743667,109.28158094383477
-81.90200859564268,29.159925702914776,73.32230248224195,102.15185606113518
-76.55769641914276,26.621238868162997,69.1904683956572,94.86764380542154
-70.95961422456958,24.26939729316171,65.07675582056555,87.44048498321571
-65.20371648663256,22.09050216432209,60.977139996844734,79.88188635302907
-59.37686680860619,20.06972453986627,56.88696373419198,72.20333290600186
-53.55657153394817,18.19160788095448,52.80108018337876,64.41630209614345
-47.81098129693671,16.44034396361819,48.71399059105323,56.53227910196844
-42.19912030614727,14.800018866299638,44.61997515208425,48.56277229475633
-36.771301724747566,13.254827141957819,40.51321555872566,40.51932819516699
-31.569687826665977,11.789253570401854,36.38790831013549,32.413545313311374
-26.628955345863076,10.38822302006946,32.23836827478584,24.257086382025083
-21.977029265660782,9.037219913431784,28.059122381047985,16.0616886042388
-17.635851895065976,7.722379579570543,23.84499363987549,7.839171639093085
-13.62215815369941,6.430554390798321,19.591175973033465,-0.39855685513881767
-9.948232277555213,5.149358021822593,15.293300528291425,-8.639498222205388
-6.622625449266074,3.867191447486519,10.94749430915087,-16.871562386460724
-3.650817980465824,2.5732544181822163,6.550432032582613,-25.082569988572367
-1.0358135084748383,1.2575461314466594,2.099382156949389,-33.26025701795176
1.22134386280419,-0.08914133444261552,-2.407752001992641,-41.3922818540849
3.1211354852695905,-1.4752335316957428,-6.9723952212338105,-49.466234612864504
4.665220506329369,-2.9083851855131684,-11.595266655090924,-57.469648687640216
5.8561757123026155,-4.395490326743477,-16.276348872121062,-65.39001437614466
6.69732203571111,-5.942689122862475,-21.01485924046145,-73.2147944917341
7.192635243599035,-7.555370123310368,-25.809223457178838,-80.9314418685033
7.346736897939657,-9.23816728061287,-30.657051230341274,-88.52741868284517
7.164960402327608,-10.994951767518074,-35.555114341341124,-95.990217527091
6.653485757637846,-12.828819255521566,-40.499327531305624,-103.30738418233607
5.819535488193729,-14.742073922059447,-45.484732860868235,-110.46654204598606
4.671623027547206,-16.73621098118432,-50.50548837872294,-117.45541817377337
3.2198436445008483,-18.811899954446694,-55.554862092916025,-124.26187089508676
1.4761967405947871,-20.96897118543849,-60.62523236171933,-130.8739189538481
-0.5450729232224418,-23.20640822743548,-65.70809590068683,-137.2797721145793
-2.8271287712147455,-25.52234867957676,-70.79408463247191,-143.46786315478198
-5.35020561066915,-27.9140958026265,-75.87299258069986,-149.42688114068434
-8.09129838787014,-30.378142811132463,-80.93381392469152,-155.14580585446703
-11.02389317385483,-32.91021112793558,-85.9647931860338,-160.61394320822887
-14.117757452478912,-35.50530312626054,-90.95348831102088,-165.82096144440933
-17.33880670490936,-38.15776901421961,-95.8868471474484,-170.75692788554352
-20.649063617473374,-40.861386588830584,-100.75129749540918,-175.41234595964062
-24.006724888054045,-43.60945166352262,-105.53285054765155,-179.77819219275574
-27.36634849793439,-46.39487612235692,-110.2172171364482,-183.84595282908535
-30.679171412942353,-49.21028984468022,-114.78993578398294,-187.60765971267207
-33.89356398453895,-52.04814224009034,-119.23651112729583,-191.0559250449475
-36.95562289268673,-54.900798889711076,-123.54256087365103,-194.18397462000377
-39.80989941682647,-57.76062884447943,-127.69396905544959,-196.98567913554058
-42.40025430309156,-60.62007850278232,-131.67704301314285,-199.45558318242956
-44.67082473067973,-63.47172867309029,-135.4786712567142,-201.58893152996228
-46.56708312757783,-66.30833239194936,-139.0864791560462,-203.38169234695016
-48.03696213658405,-69.1228322592111,-142.48897929996178,-204.83057703042914
-49.03201519313643,-71.90835739475631,-145.67571335146616,-205.93305635299794
-49.508578249426165,-74.65820152199805,-148.63738231706094,-206.68737268573676
-49.42889544279821,-77.36578504161363,-151.36596234072306,-207.09254810498618
-48.76217019348448,-80.02460517150054,-153.85480342326704,-207.14838824665648
-47.485503496055415,-82.62817920052879,-156.09870884577805,-206.8554818297856
-45.58468312960879,-85.16998655460002,-158.09399352791797,-206.21519583038202
-43.05479115214904,-87.64341564692768,-159.83852006100707,-205.22966634586274
-39.90060226822222,-90.04172135146514,-161.3317117021805,-203.901785248422
-36.1367522759021,-92.35799840100009,-162.57454217848937,-202.23518278138954
-31.78766353550163,-94.58517510248741,-163.56950270713142,-200.23420630514795
-26.887222914206326,-96.71603054282988,-164.32054716951654,-197.9038954477268
-21.478216554960404,-98.74323701278546,-164.83301686399582,-195.24995395915917
-15.611534675115415,-100.6594278052228,-165.1135466890707,-192.27871860757074
-9.345168000623943,-102.4572889545307,-165.16995496356336,-188.99712548836402
-2.743024989324663,-104.12967198350962,-165.01111936435615,-185.41267414540263
4.12639465596471,-105.66972341010953,-164.64684165182334,-181.53338992449372
11.191429818462531,-107.07102571994898,-164.08770395790054,-177.36778499442917
18.3787475926245,-108.3277437908233,-163.3449194354325,-172.92481847913382
25.61484776073386,-109.43477039636198,-162.43018001663893,-168.21385614586933
32.827537592408255,-110.3878644254909,-161.3555039122435,-163.24463008881332
39.94733458613651,-111.18377581532246,-160.1330853116189,-158.02719883459378
46.908758496854674,-111.82035186859008,-158.77514852962418,-152.57190827657195
53.65147907042155,-112.29662055645709,-157.29380859915827,-146.88935381801733
60.1212920556576,-112.61284752516237,-155.70094004082205,-140.99034407117912
66.27090297246811,-112.77056475590815,-154.00805526246933,-134.88586642019376
72.06050544817042,-112.7725700962623,-152.22619376053842,-128.58705471154744
