t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.3050000000001,663.9200000000001,640.345,626.58,622.625,628.48,644.145,669.62,704.905
317653.3397366867,267074.9286883354,218044.4314631593,171366.87405970498,127885.41497681681,88483.21432710023,54071.16940620054,25552.128807087738,3748.7190386414463,-10721.640701357963,-17644.039660792627,-17496.991160408084,-11857.688872311472,-3938.045280800931
502813.768633787,427287.52867321094,353141.55308548285,281281.09189203236,212858.4782858792,149319.2895581923,92402.33094198625,44065.268815319294,6301.324481828225,-19188.974350024368,-31498.560432115228,-31190.708310108734,-21110.842650157352,-7224.19285926985
510164.16994137416,442138.09208650864,373614.39798024896,304800.5606064908,236452.48238897158,170025.23753850255,107750.86831064125,52575.55091451997,7872.653544196637,-23145.64132665785,-38348.85793484728,-37867.84277875409,-25296.631765321777,-8483.61788836764
390539.6310612007,349432.8933818455,305731.8660029027,258665.02123522837,208158.1774678874,155120.65748221803,101681.42672243463,51249.751234378724,8231.16722229218,-22762.401132176445,-38260.28185747698,-37644.89388688291,-24677.67259519726,-7957.2676032815
234870.12424499216,221188.34748379467,203984.84084051527,181833.90229828,153872.83495114828,120187.57972065831,82232.09946146823,43106.590433967314,7425.422674944436,-19505.636832833214,-33311.03296307762,-32656.13445463289,-20962.416493222692,-6441.906682481504
110611.6903489319,113630.50202856323,113580.05752709547,108947.79087970075,98468.39603573167,81518.91005591767,58651.55746445741,32080.002343083874,5782.874487361222,-15166.885312518374,-26235.71597711559,-25660.624962915215,-16174.692881813347,-4747.434839762119
38790.318202943396,47130.93109326622,53535.15716400511,56820.10779224556,55755.48632780401,49378.656036197266,37514.9655133034,21357.76006034409,3774.072032349616,-11104.841153100535,-19269.473037501994,-18867.937516843325,-11786.459451346469,-3357.4074039015727
8441.018848002903,15546.673018809966,21766.474040997397,26372.65369310067,28441.892254253213,27047.866157376793,21661.514486021693,12680.455846452789,1826.1583208124662,-7994.303957751719,-13661.621298902179,-13461.189535995414,-8453.765902405376,-2400.53005514214
140.6713277289715,4184.314904323394,7972.97006411679,11153.540176062354,13173.446659561376,13359.706384134779,11154.335156201414,6495.307311756679,197.43996972748255,-5963.494778028147,-9773.157540558215,-9722.116895925426,-6209.269840733652,-1798.7871801970869
-344.6248299941602,1219.8646804823916,2784.707777997246,4229.71876103464,5305.0187513836945,5630.526898978384,4778.533471616822,2483.3112445054244,-1042.640690655758,-4856.724369136432,-7426.222118106773,-7408.5921710243865,-4792.6880448352995,-1421.8776943464143
283.1503219114005,453.3567828175791,683.2165053411622,973.6925299477595,1272.1410558636394,1422.3835511820735,1132.7726924990436,51.82708916004785,-1959.3415607854768,-4441.562160074196,-6233.725494528514,-6100.387158277536,-3901.0018892019293,-1169.124135734935
133.64803587952545,-310.7914208376125,-687.3160017944925,-932.8586619762204,-990.591740112855,-895.8229568848357,-882.6335029216091,-1372.6764155835144,-2679.5084953498317,-4511.31278741938,-5800.474850344736,-5402.812554502737,-3303.583956781046,-986.0303633201731
-768.8083529244971,-1437.5513425084757,-2012.6309925326725,-2389.572149963711,-2459.716144450234,-2233.2767996597845,-1986.8606699041386,-2235.6104979350566,-3334.9619315788295,-4908.62382949544,-5803.996778787045,-5022.252902923752,-2861.7499062027337,-851.2721413763467
-2034.0361709149222,-2769.6935705714086,-3353.4834224721963,-3643.765737067568,-3517.9268565633774,-3038.9370338306207,-2610.2450944593106,-2849.311384986618,-4028.7652958437184,-5509.979513374198,-6003.983200613471,-4769.344058536217,-2508.062133191985,-760.2387472685833
-3390.8993299798317,-4121.086311277974,-4617.704677187246,-4706.341362389122,-4283.158922977675,-3525.3958272196396,-3011.1918812060644,-3421.316782411649,-4814.113079066227,-6198.840044287145,-6225.079741366118,-4537.395508934291,-2220.329122713357,-714.4777540030467
-4697.626410769562,-5356.961973685447,-5695.209732146193,-5519.2216299215,-4779.770894086825,-3810.869957161587,-3360.1033940824013,-4073.2863680710157,-5674.598433379581,-6843.750302154148,-6341.130005394625,-4281.706338039733,-2002.8129245583318,-716.7053037187088
-5833.761607539079,-6346.581754393496,-6468.439001799285,-6013.870825432654,-5023.139015311384,-3995.036643502999,-3774.0939720406964,-4832.502877865275,-6505.151256058696,-7294.280377356399,-6274.268565246894,-4007.2881337075005,-1874.493806404916,-768.4431390837456
-6611.767009871869,-6920.078137224497,-6814.290763034362,-6149.01148455786,-5067.891040646823,-4182.676559582771,-4299.417737092369,-5600.268534227296,-7109.750920450411,-7407.227685349457,-6010.457048442046,-3761.7762646305,-1860.1409184991164,-867.934814763571
