t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.305,463.92,440.345,426.58000000000004,422.625,428.48,444.145,469.62,504.905
-20745.725625837284,-16114.800926242633,-11751.35386892873,-7797.000678142649,-4394.994661991896,-1685.204938722552,210.31672332993855,1219.1805801369255,1379.345458221555,943.6773885229338
-38958.7318102952,-30479.183137134194,-22444.52336032708,-15105.221863152261,-8732.853594567658,-3611.1160120395866,-3.712172112738358,1917.0698921501894,2201.3063481957383,1332.9103857185905
-51765.45256704014,-40861.07317375337,-30415.55851093094,-20731.681520931008,-12180.325993047716,-5190.832638038477,-197.55803626145928,2483.028188075308,2869.5675571766405,1637.6561267894058
-58082.89316399146,-46406.38621057995,-35032.33837604734,-24250.22949440133,-14489.47194457877,-6315.916375147875,-357.15398213341274,2882.283070480873,3341.3359043906476,1836.5778925725622
-58168.12445625049,-47219.19190745305,-36292.36795453099,-25604.991028507757,-15597.293910813916,-6945.462582107692,-472.3001703334485,3103.1607810567666,3600.9749580332277,1923.9895081972552
-53327.17115091114,-44175.1104550722,-34718.08114019935,-25061.34896734776,-15608.511267828222,-7103.163034205311,-538.0079303433929,3155.379085243746,3658.4165331416607,1908.3854153667182
-45403.19721923092,-38574.41613516156,-31145.14611913424,-23093.209091154495,-14746.273643498214,-6862.575187627186,-554.9581832181901,3064.701733090994,3543.1997100450562,1808.4002141371307
-36249.893634952845,-31772.711733517106,-26486.59388957001,-20249.856020935167,-13289.401213427955,-6326.091225830504,-528.9614541218341,2865.8426470644677,3296.264442077364,1647.6791670568564
-27349.86931616867,-24900.572842945665,-21543.266906750654,-17041.673413971424,-11514.343750574786,-5603.583251125834,-469.59169218044264,2595.5247339924535,2961.7184260755794,1450.0995993052811
-19643.380609816995,-18722.981102257054,-16896.931867183688,-13867.720582950182,-9653.97564362504,-4795.3262661349445,-388.3838013134162,2287.063035347729,2580.241246845429,1236.3107279623325
-13543.63784798027,-13629.305949822887,-12886.124096318184,-10989.182311171691,-7877.281669164569,-3981.4888842486484,-297.05500956312375,1967.0785601140237,2184.9374403235097,1021.9351058622807
-9065.345010022418,-9708.481209498692,-9640.834991972777,-8538.765094748413,-6287.301898772694,-3218.2342487197952,-206.127925076429,1654.265954308349,1799.6489523639789,817.251102465326
-5987.781382242013,-6856.785737299816,-7144.837578748583,-6550.297746881283,-4931.130405366302,-2538.9584870260433,-124.15691294351578,1359.7139523805135,1439.2050701889552,627.8853384469717
-3996.827375353537,-4878.395947152789,-5299.800959214438,-4993.939268734093,-3815.2824963841163,-1958.604307283941,-57.5702246867628,1088.1406196516539,1110.8773111083294,455.98993038402864
-2781.148447353449,-3558.5159482765866,-3976.1679096816056,-3807.241079360161,-2921.266786643709,-1479.1423263139325,-11.00046808970336,839.4811341160245,816.3503624955669,301.48382651884384
-2081.8799946026006,-2705.5309014886143,-3046.0157654604,-2917.6923525531306,-2218.413482689227,-1094.8673661071844,12.09063018130567,610.4451249991125,553.7017068849566,163.10317827733138
-1707.6399865757667,-2168.2054855322135,-2399.7931321163546,-2256.407679702191,-1672.9685882314536,-796.7879161744934,8.691456116864373,395.85126105963286,319.09600226679237,39.15893630995504
-1529.3549469559853,-1836.9673724674947,-1951.6518528483778,-1764.773334580861,-1253.7414187411473,-575.8890860798467,-24.40791442228209,189.69522618395715,108.07847312927419,-71.99497428866525
-1466.5747029482466,-1637.2942405603928,-1638.2362642515054,-1396.4963723764474,-935.1775193024491,-425.3455028641748,-91.06001056891569,-14.004363665578655,-83.5318037872234,-171.72656718040983
-1472.5305090265283,-1520.6715440451035,-1414.6600234387367,-1117.2338955216562,-698.8108205578676,-341.8631824357146,-195.8960760840336,-220.50462641620095,-259.0904211249627,-261.05370025151404
-1521.3818787845173,-1456.1090076113726,-1250.0208182598892,-903.3666116972785,-533.8487290111682,-326.293759422308,-344.06874051987654,-433.71326418045754,-420.8452646701692,-340.6731269232671
-1598.6465283633781,-1423.4555526377867,-1123.6846412543891,-740.8476129119904,-437.3276951131765,-383.55674655168457,-540.5385584953824,-655.6078016675855,-569.8601287714761,-411.04506567882447
-1694.6089950274607,-1408.7829949717043,-1022.8351693304265,-624.5283354010999,-413.94193538508557,-521.789624722815,-788.8871275252919,-885.718388443823,-706.0989298927741,-472.5032595578001
-1800.1468995051182,-1401.6999177571358,-941.3479126458802,-557.9428496734142,-475.3497316120577,-750.5817210082558,-1089.72441183026,-1120.7457478541985,-828.6402001354533,-525.3716641546674
-1904.4918204723401,-1394.3426988864649,-879.7710186610298,-553.1866733205364,-638.549179838383,-1078.1909291460836,-1438.886112673577,-1354.4254249539363,-935.998240024161,-570.07493097506
-1994.6518365486609,-1381.7549357039295,-845.9584213468821,-630.2508100118243,-922.8540453470212,-1507.8309011447159,-1825.769457245522,-1577.760958107396,-1026.5241383618124,-607.2316661279203
-2056.3684119166637,-1363.2740325868497,-855.6604316575845,-815.0177420422033,-1345.1681248375314,-2033.4493781850429,-2232.2863080429647,-1779.7191068624152,-1098.8487538142558,-637.7187007154262
-2076.4502210628793,-1344.3488284485754,-932.1754076285162,-1135.2003130078042,-1913.7052946763238,-2635.8283772239884,-2632.9542163327105,-1948.405145739689,-1152.3152417531815,-662.6933027185312
-2046.0912828669796,-1337.9647638807821,-1104.1281448765833,-1613.920838455199,-2620.997390779658,-3280.178702313899,-2996.5338317240576,-2072.6248457283327,-1187.336972717758,-683.5605243184712
-1964.4063946617466,-1364.6911090203444,-1400.7222034837657,-2261.4211820749497,-3437.7967701581942,-3916.47842807438,-3289.3255574388213,-2143.6178281389784,-1205.6141429547743,-701.8767019470771
-1841.0691958877032,-1450.4706119072666,-1844.509265134707,-3066.42625409908,-4309.996070399037,-4483.446085022589,-3479.7982954556796,-2156.6522770134547,-1210.153911043661,-719.1888108812132
-1696.8443729690894,-1621.7824429659859,-2442.7517198630408,-3989.600725472318,-5160.586680272677,-4916.203140878819,-3543.756014502168,-2112.1419440805626,-1205.0660215925577,-736.822792956207
-1561.1571943256583,-1898.703063716032,-3179.5125449217644,-4961.853707266086,-5897.7260786502775,-5156.538927114188,-3468.9222022656763,-2016.0066213785863,-1195.1454285715254,-755.6499249117799
-1466.6701346753116,-2287.4153291631533,-4011.1989918319264,-5889.5505471316455,-6428.2787648657895,-5163.6234626228625,-3257.793090727346,-1879.142862249982,-1185.29748135627,-775.8744444446927
-1441.920407378076,-2774.436208009151,-4867.9520907600045,-6666.930215255079,-6674.243369504087,-4922.477417729942,-2927.943210021639,-1716.0678527140024,-1179.8987195988802,-796.8924653885924
-1503.9865856500169,-3324.8090909764906,-5661.862286673616,-7193.669340996876,-6588.060016114183,-4447.82633869211,-2509.589039581603,-1542.9897702386868,-1182.2061969201015,-817.2668857259882
-1653.4420170531018,-3885.5538309233775,-6300.858020584893,-7393.476881099394,-6162.615085142807,-3782.1341191102733,-2040.9314505289237,-1375.6849589744497,-1193.9233096946264,-834.8437952008776
-1873.2848740580132,-4394.033298437886,-6705.060530197491,-7228.789381458757,-5433.0718276524485,-2988.2498544607574,-1562.3601047626548,-1227.588289392285,-1214.9999600494834,-847.0058528837358
-2132.2687257455623,-4789.20979252288,-6821.326286707049,-6707.557017781328,-4470.044129412134,-2138.607039470989,-1110.8241717134858,-1108.4248425579572,-1243.6967286042122,-851.024926168408
-2391.604985771498,-5022.7538279392065,-6632.140287195121,-5880.490375495417,-3366.1787335895388,-1303.72975561076,-715.5007702205414,-1023.5592594378959,-1276.8892814519334,-844.4500579146942
-2612.9824776101386,-5067.073186588536,-6156.830798467119,-4830.0278090621905,-2219.930227586851,-542.678895689591,-395.4225250603765,-974.0647152269753,-1310.5444698406907,-825.4563133562187
-2765.6456991903106,-4918.471673080321,-5445.479885115904,-3654.52950428658,-1120.6231949240441,102.83678465648308,-159.1506631493548,-957.3675470591388,-1340.2740778980315,-793.08908464138
-2830.881847140213,-4595.280585989539,-4567.91820425761,-2452.022161770538,-137.8663913781608,610.2171456738384,-6.097279002684957,-968.2396701294713,-1361.8699505743657,-747.3642207423934
-2803.31978654124,-4132.233629991043,-3601.1135174180445,-1307.126957622158,683.382122616008,974.2421381320817,71.16527944389611,-999.897313313598,-1371.7423004368973,-689.2185969453194
-2689.452710023197,-3573.0853295612023,-2617.963034306877,-283.15564998703934,1322.5289791542764,1203.1511587007685,84.29659633177181,-1045.007241199987,-1367.2134660226884,-620.3379325027128
