t1,t2,t3,t4,t5
172.625,178.48000000000002,194.145,219.62,254.905
82.62839713255477,126.59794603843123,172.63093327502614,217.05191164884295,257.77972489456175
-6.065567363910866,75.16794364707421,150.94865004726722,213.93386965642583,259.8734829188132
-91.82280209805992,25.035913604719198,129.4072230836819,210.2980875005256,261.1462472640042
-173.12045933149298,-23.001667287575117,108.30384293855634,206.1809351215193,261.56473744458845
-248.5978231928803,-68.22221120422242,87.91565929855278,201.6219640922349,261.1031477544362
-317.0985389937668,-109.99776015106356,68.49255604458403,196.66284063258846,259.74364322434405
-377.7022374432563,-147.81112644550433,50.25114448649235,191.3462280776164,257.47661442606443
-429.7443514042151,-181.2668405070069,33.37018581255873,185.71466293635729,254.30069450228928
-472.82371891041447,-210.09664387932128,17.98757065872711,179.8094686651619,250.22255288101164
-506.79834655074706,-234.1595952424713,4.198897008092018,173.66974874096218,245.25648959698503
-531.7704095329773,-253.43716145660338,-7.942396496357901,167.33149577267076,239.42386150393634
-548.0621377006005,-268.0239231306671,-18.423460747713534,160.8268466207041,232.75237662777877
-556.1846451420857,-278.1147191613455,-27.269212134707857,154.18350532891512,225.27529539614727
-556.8019873634596,-283.9891781064216,-34.53848394827446,147.42434671756982,217.03057758625633
-550.6927747901801,-285.99463396908686,-40.319412688736094,140.56720437629437,208.06001182521445
-538.7115511203485,-284.52840416557723,-44.724330571832354,133.624838140871,198.40836073823243
-521.7518888159303,-280.0203275832349,-47.88443053961208,126.60506846971992,188.12254982768104
-500.7127990094061,-272.9163339267069,-49.94445045739528,119.51105887252211,177.25092236317326
-476.4696400329258,-263.6636572846646,-51.05759192569394,112.34172296293636,165.84257643729006
-449.8502774650042,-252.6981327201118,-51.38084971535899,105.09222993874661,153.94679431033362
-421.61683432361735,-240.4338393253348,-51.07088381779771,97.75458132012733,141.61256857284928
-392.4530009775485,-227.25518902379793,-50.280520873963496,90.31823245564323,128.88822475038097
-362.9565701133182,-213.5114169504352,-49.155928262393715,82.77073438877221,115.82113592281459
-333.63663344259317,-199.51331274516215,-47.83446475362909,75.09837484575218,102.4575218056161
-304.91472631746745,-185.5319455838168,-46.443178066928084,67.28680099975375,88.84232254181622
-277.1291297294217,-171.7990794044456,-45.09789290124782,59.32161092025096,75.01913612149296
-250.5415268882551,-158.50894639542298,-43.90281342775815,51.18890488311856,61.03020777705745
-225.34525108588406,-145.82104255154547,-42.95055165928345,42.875791691098954,46.91645976974898
-201.67443881357713,-133.8636241300744,-42.32248697199863,34.370848587616734,32.717550547196495
-179.61350321549338,-122.7376129258183,-42.089361484735704,25.66453605740986,18.471953177863348
-159.20645532598672,-112.52065634808,-42.312019989004966,16.749570682462064,4.2170441314602645
-140.4657136340274,-103.27113076946561,-43.04221061987053,7.6212602164595395,-10.010805231672116
-123.38014830544924,-95.03191976097983,-44.32337247157369,-1.7221948268060459,-24.176140760898715
-107.92219938568567,-87.8338397784359,-46.19134802089252,-11.279429433451284,-38.244346186786835
-94.0539853944794,-81.69862270585304,-48.674970813563476,-21.045669889877843,-52.18157609525212
-81.73237884286507,-76.64139634755466,-51.79649185453786,-31.012516662768473,-65.95470378298816
-70.91306890001135,-72.67263019824034,-55.57182114412754,-41.16775608287305,-79.53128553390958
-61.55366042902361,-69.799534912285,-60.010573578512265,-51.49520488266622,-92.87954193886989
-53.6158753566041,-68.02692057250263,-65.11592084234815,-61.97459390112355,-105.96835608640126
-47.06692967814232,-67.35753212140484,-70.88426287454709,-72.58149926747981,-118.76728777898037
-41.88016024253725,-67.79189127212965,-77.30474390407463,-83.2873309191092,-131.24660237458272
-38.03497257715992,-69.32768394416992,-84.35864881326893,-94.05938922589675,-143.3773124145144
-35.51617686084779,-71.95874171305185,-92.01872550285537,-104.86100064312393,-155.1312298739444
-34.3127757722025,-75.67367563191823,-100.24848772155586,-115.65174259354296,-166.48102666007833
-34.41626688703788,-80.45423148071228,-109.00156009596012,-126.38776612999712,-177.40030088340242
-35.818524603836906,-86.2734470771567,-118.22113236930964,-137.0222223493712,-187.86364643774425
-38.50933272819447,-93.09370441947648,-127.8395925780505,-147.50579507255026,-197.8467235407249
-42.47364878998056,-100.86478142930476,-137.77840848506926,-157.78733809083712,-207.32632809992924
