t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
1153.6249999999998,1061.3799999999999,978.9449999999999,906.3199999999999,843.505,790.5,747.3050000000001,713.9200000000001,690.345,676.58,672.625,678.48,694.145,719.62,754.905
-590999.9938406749,-506369.1975289396,-423811.6291957593,-344429.9664179381,-269394.42641972937,-199952.94901867848,-137425.74262541547,-83174.17020775613,-38530.32016646821,-4669.883470591766,17592.28123945878,28106.43754859121,27814.153549901428,19314.089194526023,7575.37056377008
-871013.9344495011,-757009.4958634768,-644035.3821491905,-532948.6330320253,-424996.3033231255,-321911.462547516,-225960.72552744584,-139909.3972640954,-66860.65583495067,-9920.461837237635,28354.316627315337,46743.83668968319,46361.03794856897,31751.13966691652,11889.393033383265
-776105.1020399278,-693128.8964997685,-607838.9325565157,-519661.58277045825,-428745.11293465726,-336217.15105136106,-244397.81604030685,-156888.04142264932,-78420.12410072701,-14343.878751370476,30349.429837099153,52465.965055820816,52329.94403523799,35353.27169067124,12767.575080660637
-484586.25765125453,-454251.9655662532,-419262.78587569005,-377731.1028904473,-328425.3646106938,-271165.9650488525,-207271.1434808996,-139927.36088667286,-74274.38392042418,-16942.703984691452,25176.995109293955,46946.7830489427,47393.86897152782,31633.648274825344,11050.106807902419
-212528.2584641133,-218482.47451790454,-220133.4366414999,-215328.8841206839,-202126.22370415955,-179191.15004057478,-146384.45013331712,-105415.55542130294,-60294.55363807513,-17188.83580707859,16697.926214969142,35322.703225113575,36568.91253508154,24335.40194949216,8328.98713871299
-59517.01230046785,-75593.74860601696,-89328.97730693042,-99209.54237708414,-103498.52926352002,-100493.1539811131,-89043.41907827274,-69275.67864996815,-43291.23035580572,-15417.91250906699,8471.371656378638,22802.097475022296,24869.706113273347,16878.612238560523,5832.148529346842
-9554.162386154989,-20496.177987188887,-30822.939191404603,-39863.71566659392,-46598.28483782321,-49734.350517733845,-47995.37569100041,-40642.605179071674,-28124.86660504249,-12559.385898338336,2392.633757585687,12593.934914587287,15309.84111459243,11045.904089032923,4020.587643751708
-8000.644840493269,-11395.490985017273,-14856.301436601532,-18254.61099049296,-21267.22242507538,-23344.296936874416,-23751.443974615693,-21742.397797408037,-16896.846394034845,-9568.92303132159,-1227.3095305570184,5692.639654295839,8751.314457078375,7115.193792644239,2817.0927286822466
-15853.084217776253,-15022.617425726485,-14156.434906246202,-13290.041393593026,-12503.939972180073,-11887.935590166371,-11434.544921115325,-10883.064923024778,-9647.01810820553,-7044.985000995851,-2924.1435540231237,1691.4144837424353,4748.37987404316,4616.506566495054,1981.6335973331852
-19055.316110687298,-17316.92808937642,-15208.181992163687,-12706.627437041048,-10007.554416919746,-7554.169218752923,-5897.593001479335,-5329.2501426499875,-5457.306809488252,-5178.662926247677,-3424.5325266575414,-324.6219164118911,2432.8677605145244,2965.4646406643474,1328.4017931292497
-17252.46738476419,-16176.504296281915,-14496.49932780058,-12074.80156865167,-9055.20692930382,-5974.97112448298,-3665.635996764702,-2800.9864620062785,-3259.727643062977,-3902.724708250472,-3329.065967079831,-1239.9149307304367,1023.0713609957586,1741.7154311102693,768.4342381785476
-13400.157137731136,-13271.098296279655,-12479.188826976131,-10797.422778812172,-8259.648831799645,-5337.108641540271,-2910.2990735525923,-1829.8883922976725,-2204.348191623217,-3068.029302230633,-3059.0045377079346,-1720.5310361897477,-17.62331747966816,717.3536832163644,275.92339757543624
-9573.00880801801,-10201.467810970858,-10231.608380663454,-9384.604896078403,-7573.668220792418,-5123.911078252719,-2829.352255101104,-1594.0497814745881,-1734.8688687309332,-2569.19768853176,-2920.206635182628,-2219.111428896548,-1001.6851327566808,-204.25793603826415,-149.42771978438174
-6553.686313818261,-7758.442924582902,-8479.363397206618,-8397.529734836082,-7292.13155446884,-5303.305540838117,-3103.2123652804953,-1660.2108167057709,-1557.2803804182204,-2422.975586314573,-3185.731629541757,-3036.081766247209,-2083.220782267523,-1048.6898313557022,-502.7035509986218
-4497.722660024704,-6269.462426674006,-7656.84801291382,-8270.856536207668,-7716.453892306303,-5939.736824772212,-3572.2177071149645,-1812.9720699338757,-1622.3796899405713,-2823.3793839628806,-4147.634192214459,-4362.459820126297,-3307.7136053407944,-1806.3896992092207,-781.09608818469
-3541.483268753698,-6035.770000002653,-8160.164261433441,-9377.90678783601,-9061.091011294351,-7021.8306115275855,-4097.794317796175,-2021.743044468793,-2167.104872276682,-4169.937346331579,-6106.446625134812,-6277.458828350144,-4635.946343646248,-2451.3871102359844,-986.447856179012
-4163.697832079646,-7592.820161690787,-10484.05939116645,-12036.997600947012,-11368.80366684843,-8382.574558026201,-4581.106367918912,-2545.445011487402,-3781.3042803065987,-7016.882310708998,-9273.685446263527,-8706.860291713294,-5956.054587766076,-2954.699880933779,-1127.673385639487
-7314.766042046708,-11730.916488979165,-15133.886486602752,-16353.109141782481,-14382.199310099659,-9721.495722499913,-5148.410922896066,-4107.512246788985,-7375.051947395272,-11862.903248165787,-13591.50478828193,-11375.943640704081,-7103.700900072613,-3299.6931861860985,-1224.1583719160808
-14223.13095104905,-19191.706349677956,-22267.03119666088,-21923.21925873732,-17471.16830669474,-10815.476917825144,-6451.758083985882,-7940.879083857337,-13862.169682812855,-18752.809186011953,-18540.485181624215,-13810.760204479038,-7904.619950106382,-3500.0884153422203,-1308.883666330916
-25722.695005288846,-29998.859965861855,-31152.435342444245,-27602.16601897453,-19809.604992759316,-11926.37073006828,-9833.726354336146,-15391.787203138581,-23472.08047083799,-26829.208347992768,-23080.62617162955,-15435.59295244761,-8238.60620177389,-3615.264699620862,-1428.353211513048
-41161.669863456125,-42650.99034308796,-39795.65768391159,-31660.556348707385,-20897.973634383103,-14133.632048258014,-16920.366452469978,-26921.688139326787,-34940.780235378596,-34170.74591938222,-25870.70968613826,-15767.391537462447,-8104.47530901476,-3753.3150442222304,-1635.593126410966
-57477.23687083724,-53799.61531515781,-45249.306926484576,-32533.357744710727,-21160.076888300046,-19053.543395850586,-28410.005069121253,-40912.039900305565,-45230.806064139426,-38258.72507761152,-25770.909077147644,-14634.865509138073,-7652.529763060784,-4052.3927050675356,-1973.851342401766
-69429.51763457997,-59104.06368555198,-44843.2969441537,-29842.050534161168,-21974.35811993343,-27639.351436621375,-42611.92907716812,-53304.74326723487,-50403.713716389786,-37053.70222787482,-22406.41135002659,-12302.495239558406,-7156.59480641412,-4637.769591093934,-2453.478264269719
-71574.56407279358,-55261.78872591875,-37775.834911800695,-24860.992283757907,-24715.048783929713,-38675.27320057618,-55075.96492378568,-58965.525813314074,-47507.933973047315,-30118.88318226061,-16443.94999967707,-9409.569666991925,-6924.557301138099,-5565.3833986084655,-3031.7250218036115
-61188.7913368205,-42066.30661058356,-25876.484882075558,-19804.194148015642,-29331.127752340293,-48391.60612272263,-60303.90645339303,-54369.99261994468,-36342.95489975445,-19013.506291015718,-9367.708045298743,-6737.400696492663,-7181.404878249296,-6776.249353763522,-3609.75628914965
-40156.249382989314,-22901.126475185647,-12758.220661337515,-16336.149464037951,-33775.01677863195,-52103.36508061153,-54813.843518684946,-39803.688086534974,-19775.853639967743,-6622.680859012633,-2867.5845362789087,-4922.54452569337,-7978.849456416159,-8089.268929506579,-4056.47621782263
-14261.411692042304,-3114.232363730818,-1885.9274091924017,-14545.07283092128,-35067.95052496492,-46971.07786153022,-39324.52649517348,-19352.95516471886,-2320.9656478463594,4140.681797918298,1797.9335386648231,-4259.986991629336,-9174.697524048293,-9245.489454150924,-4253.800693453046
9692.966928359674,12591.49213737566,5000.331715558664,-13217.34402164481,-31251.736509863065,-33750.515947319094,-18350.552966211144,1292.2144836373966,11982.879685213868,11432.405928427062,4132.897206409612,-4672.826098701865,-10488.726128466167,-9990.007070974123,-4142.044034762665
26891.45088448253,21958.98958134461,8120.666511832364,-11008.13319077571,-22615.72471942685,-16224.468390373688,2339.173275262985,17532.11854797312,21012.774154247913,14828.077556289265,4345.735001869296,-5823.766262964722,-11603.929023061217,-10155.555818411536,-3740.8563539778697
35828.41257337742,25292.722906563897,8785.87065667587,-7408.454975857348,-11347.477773393352,997.130671522353,18399.553020934054,27333.380918894953,24715.068962888112,14981.500158287254,3052.6094948526497,-7282.247805767403,-12265.800420512202,-9710.314625473411,-3135.3664539759316
37717.79057574183,24377.651435722757,8355.141770904745,-2862.699714748275,-161.8713082461226,14561.042987015215,28121.5859894906,31062.480268499552,24345.90366629834,13009.73731042492,957.4694994970067,-8665.139892209663,-12342.948914256394,-8752.5761628365,-2438.244364984165
35003.08820305566,21239.954742248123,7687.538088802441,1749.4277863765815,8951.052742516431,23189.321490389288,32045.959356969986,30398.080792104687,21535.989417244004,9988.008259841668,-1356.971974921277,-9712.110147812666,-11837.03627469704,-7462.256370111338,-1750.0341916732864
30062.961315838173,17414.901187538107,7128.442225422923,5685.809340450089,15197.987311398918,27294.738275205324,31836.570100110483,27239.93382011952,17667.17484918108,6701.775300916906,-3505.3840485743103,-10298.762621102745,-10852.092941883793,-6036.643761175614,-1135.6566667210845
24581.65880614702,13781.4716506211,6732.516661079363,8607.698912564574,18756.200091667455,28108.648934934776,29272.05642828768,23082.365042932855,13648.587290636184,3612.1797290503173,-5285.781532120458,-10410.59343429031,-9543.927678737047,-4637.934817355026,-621.4399126694619
19484.243716152214,10709.269218718593,6463.024213789421,10536.974685907988,20277.978992979042,26940.92718920074,25714.176426688686,18849.97174175558,9954.588066789242,928.5871463656686,-6627.144778202202,-10101.209616264576,-8070.224024815789,-3367.598334494567,-205.855627996443
15138.751116726406,8270.254936010737,6281.612579315076,11678.679507651517,20473.57130472138,24800.517057698416,21995.214763886528,14993.098764540424,6760.796103101327,-1294.8530433452902,-7532.508107453556,-9450.819937508633,-6555.700865300073,-2267.5048317358473,125.99265117546395
11593.880572963364,6396.684362018725,6158.638946770021,12260.32267493727,19895.72440557107,22316.72626311368,18522.42917496125,11657.634178583017,4078.302598604634,-3077.910651576165,-8032.006963176343,-8534.428791720742,-5078.605925784671,-1337.9021478994478,390.9947566759731
8752.726583500213,4969.053288366839,6058.139222297901,12447.402862537283,18891.669786442348,19812.910437754763,15435.121652496633,8832.12229039935,1851.0896900184844,-4457.128713077612,-8150.312442289002,-7405.597826168834,-3677.1887140408344,-560.0037961094698,602.0052389983907
6473.183493004589,3858.7461994351074,5930.221348209988,12327.400143287397,17642.022230537965,17417.480694062706,12735.097734114961,6446.489875672439,17.00519391102864,-5450.315844796554,-7891.274983794066,-6098.847250037847,-2368.8755445855963,85.94985714468817,766.3197271186168
4619.458313561496,2951.499075860875,5719.558871132894,11932.656641262036,16224.628823387775,15158.267228554427,10373.036409690048,4429.845108902814,-1458.018578230765,-6041.2024431431755,-7243.625285166597,-4648.729299651566,-1171.5823859276954,611.3121441478647,886.8309072328208
3088.9120946679127,2165.8494238352723,5385.7005760500215,11277.124521543175,14673.360388403371,13028.114317165699,8299.154115817106,2740.4470872618685,-2567.000963704739,-6187.1798730222945,-6208.608913780014,-3115.8411939260895,-116.9106723587189,1018.1874841714811,964.2932337908776
1826.351344910658,1468.5291809986152,4925.846533213872,10391.295657375947,13022.049824900216,11025.396140840568,6488.924589039783,1374.7883669500122,-3271.0582452955714,-5852.261061866362,-4840.107294943844,-1603.4839272714814,750.7158656932907,1304.3762768032016,999.684202220548
826.4737043018515,880.530861394991,4388.697937775662,9344.544085741185,11330.052429231306,9173.367264010574,4948.791899968725,356.71906663401694,-3531.5520178869265,-5056.664612159127,-3274.581409426287,-249.94639539504374,1387.816021095311,1470.409500486362,996.0406674709682
120.47365255552143,465.7008144105143,3869.0494180964843,8246.591606917827,9686.380213783288,7519.297358781121,3703.476086759685,-291.40192557685293,-3356.3494668172416,-3918.1131839294367,-1724.4676936879357,806.1733214975911,1770.687271935521,1525.2895023149454,959.3360112223163
-253.13406332232185,299.89343917413885,3479.7894020050176,7225.555921892418,8192.451477988847,6115.98537188195,2769.974216233483,-584.9210645485234,-2837.2283996540214,-2652.9626970565573,-425.06112749769557,1472.4434183032379,1908.9913345011978,1488.7169623678533,898.1288141570886
-283.66573514651236,430.5615354592333,3310.337573444019,6390.737224176771,6931.579610478985,4994.975619949529,2130.817089291576,-600.9965796746112,-2151.1399031898272,-1522.055271682332,444.19295349343764,1735.6938672093943,1847.0501780544682,1389.1753660849886,822.0270082554907
-12.459784451400829,845.825303663238,3390.9713749068087,5798.126706807003,5941.11086067259,4146.355073500899,1722.3778017775744,-472.92949174542815,-1514.547495513015,-742.087430853316,821.2738450131765,1663.4911384682212,1652.7286792251593,1258.787752830146,739.4678198734955
467.27408272497183,1469.5462768065793,3681.6219595545854,5436.726002270825,5202.611709709104,3517.2214567108986,1446.8039500243826,-353.25695689278757,-1110.3988077424503,-410.7487573107426,771.6789766023287,1375.1010508540376,1399.851277840513,1126.8871447678428,655.692072142643
1034.603663314277,2184.383753054744,4089.9666301996535,5241.8061557196825,4654.76596540491,3029.591625046285,1201.7160329515066,-364.25901222844686,-1027.3245786956531,-486.7477169711934,446.25051572267614,999.7913752306672,1151.8972725222666,1014.4544325087392,571.7999602082202
1575.1064878564662,2869.0017764206245,4506.973535275048,5125.688744510757,4220.2973753935385,2607.0196540431252,911.3811662690961,-561.9547527913005,-1242.1216727092635,-828.7977386928835,16.497690087901958,642.9466873522491,952.1704795346013,931.0009177036777,485.3094095119499
2008.276087929716,3430.5945007681516,4841.130999361398,5009.271840687769,3832.400194391585,2196.2630993254297,544.5799141911704,-928.8743364870953,-1647.4963256890653,-1263.0436923155396,-378.0016624939725,370.48221925251823,821.3903071368537,874.4534368304595,391.92612448548573
2298.9095196649464,3821.1894218331404,5038.381763708136,4841.836148935311,3450.361292968994,1776.3015936443107,114.49631910077221,-1392.935746897097,-2102.833929837055,-1641.824451931965,-653.1937659980797,209.8055187016176,760.5461722734444,833.6108756576286,287.7020438914787
2453.0917777930945,4036.9745544003536,5085.367437035268,4606.023601866183,3062.2188051486046,1354.9730195086363,-334.83768720797093,-1858.9416941501493,-2481.862078306475,-1874.0406225104314,-778.5898383102492,159.37433837203423,756.0235590730298,792.1288434269627,170.70662332915413
2504.4015486109174,4106.078793863134,5000.460512913959,4311.458814490437,2677.8263208286753,957.8449575741852,-747.7749784668072,-2239.0669666357717,-2701.902455618082,-1927.8590806447633,-762.4016591534069,199.51695480155394,784.8339125733163,732.8509733335063,41.72306383842968
2496.4208353780555,4071.2576926595634,4818.744415985893,3982.452174217891,2317.2876242136645,614.6134014983969,-1075.1240052832077,-2473.713239635509,-2731.932602680651,-1816.736448332887,-634.8543807009687,300.74776215617356,819.0646353915113,641.5359493221179,-95.99710551915487
2466.641527502373,3973.047660712922,4576.477844594268,3644.8454962333353,1999.3149999927705,347.42276195021907,-1286.4318873872953,-2539.575368057183,-2584.608047261932,-1580.3679904001312,-435.4537221786493,428.8883199043005,829.6139832082101,509.43945263568685,-237.54258536871785
2435.390950327614,3837.5320817305096,4299.268558799974,3315.831892658612,1732.7625130881102,163.7831738832661,-1374.7254246112768,-2446.627364452758,-2300.718989067239,-1268.5302500864784,-205.6497712068093,547.8951890358558,789.6888631139316,334.612071185662,-377.2781866214176
2401.1209812778607,3670.617210742468,3996.081079161297,2998.6216353125587,1512.6061792689966,54.45452527900795,-1355.0165954051147,-2229.021693885002,-1933.9826890503984,-931.2234817534701,14.155531699710878,621.8700150800945,678.5072180827856,122.0322542312872,-509.61569965632776
2341.2635009029204,3458.3886367347504,3658.9312715799006,2681.812609120261,1319.8628460236946,-5.040396795821948,-1259.4852170712836,-1935.069614876821,-1540.5016948660639,-614.5788976645913,185.49509053634307,617.7874988440426,485.2475517826589,-117.23393419512746,-629.5189103490839
