t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1639.2199999999998,1517.5449999999998,1405.6799999999998,1303.6249999999998,1211.3799999999999,1128.945,1056.32,993.505,940.5,897.3050000000001,863.9200000000001,840.345,826.58,822.625,828.48,844.145,869.62,904.905
2472995.01294761,2180965.7562568816,1893206.5505288043,1612061.8319752805,1340122.0657146822,1080284.0003325215,835786.0341736869,610204.980975921,407396.1493387665,231354.24227503038,85968.85211671745,-25353.72359825101,-100229.66599900446,-138019.56315423007,-140742.80786330244,-114173.90582402526,-69080.10093644074,-22519.282503491202
2730142.33217691,2466522.0303589036,2199771.613032397,1929122.7609971422,1654784.7831982446,1378278.3682141695,1102739.7608944322,833143.8443552873,576369.4102056625,341007.56257231464,136802.9830604218,-26370.852683399393,-140054.03427284848,-199216.07457432713,-204552.05456710292,-164672.6950733188,-97597.86201323725,-30810.526078781382
1410513.5861815324,1348774.6512310759,1277325.2297601402,1191806.7348306708,1088629.8398397614,965478.4541333029,821954.6505764325,660296.2350518054,486017.8297142909,308237.3597060112,139380.973020104,-6042.90289573102,-113788.04472773394,-173228.7113813307,-181165.04683455365,-144972.29362611918,-83596.69768496603,-24965.623775313394
313255.2353786868,355825.16108403687,392197.2374055796,418856.91510144144,432010.86661187204,427856.03387779545,403145.9648638593,356063.99718221906,287307.15866601135,201127.45855219135,105903.52450167005,13708.369950461352,-61577.61303896195,-107668.68540449001,-118138.22568386576,-96055.88211573614,-54999.626579801836,-15839.164705362267
-2949.849488513371,25070.636616200267,52480.78435981046,78463.26446031196,101643.27082259233,120025.00169856282,131094.28678152573,132172.93504885718,121081.77166069417,97076.40052289826,61853.38577233863,20219.100208845004,-20129.90306467389,-50187.082463247796,-62598.19972572285,-55207.98863398752,-33511.52436812819,-10015.689903976634
33820.98646908904,30122.997883199354,26892.24730312577,24437.66098451725,23113.58579325367,23234.139043513605,24888.155145151588,27659.967399078214,30346.279962980254,30883.49329397581,26785.62783099687,16288.69544716756,-38.18205434703248,-18145.736409026194,-31204.2223348676,-32954.063198933785,-22533.850022578696,-7263.003207162173
72596.14951028775,61541.65266381856,49511.642712204775,36457.88619019633,22903.874974937262,10092.218313118086,-95.6066601968763,-5642.105706057602,-5385.030417704469,-197.7741814382145,6429.506080210111,9383.040257309936,4777.712398762127,-6698.727885334053,-18816.197410092325,-23415.64440947359,-17132.182009759526,-5592.192712050446
60939.40714052726,54968.66956792833,47038.16072882858,36564.0760819478,23628.540070874096,9349.633434525342,-3951.624375984291,-13163.489294131921,-15643.297745892627,-11049.514918649833,-2617.5914589411163,3680.183467083492,2651.814865913039,-5842.976713355723,-15749.158604744056,-19172.621087359912,-13449.12817524606,-4137.074960905021
37322.62740558433,35903.116454470946,32425.15194265059,26098.653540575277,16702.820794460196,5061.87670018356,-6636.009794493644,-15162.243245731173,-17595.42934655198,-13375.871649634217,-5667.183173736552,-228.2977312946914,-1517.0534625678415,-8715.237056428525,-15760.335788438771,-16463.724372828063,-10311.903092820274,-2886.024571105079
