t1,t2,t3,t4,t5,t6,t7
290.34499999999997,276.58,272.625,278.48,294.145,319.62,354.905
-1340.2485355354138,103.38697864181714,31.646889393687914,81.07546616676441,188.61442892212074,296.6995569419072,365.3663606196246
-2877.5937464502767,-71.04185097903063,-205.12203141143874,-112.92728744564008,83.83914660386372,272.3372357547846,373.4352587723284
-4236.414699002689,-241.24560450758185,-429.4311414992586,-297.204055227665,-16.977502442811783,247.30146833279238,378.8710102960298
-5350.127169372157,-401.63049930865793,-633.8913108383803,-466.1203483357164,-110.92206589542837,222.3423310075308,381.4966221208548
-6176.51669935803,-546.874664225045,-812.4834195019462,-615.0896632734401,-195.54490332131863,198.1427477598716,381.20228320381466
-6699.845850526305,-672.3704275951944,-960.9222767246274,-740.8200298501303,-268.98692211179616,175.2773893867551,377.9444259773413
-6929.421364115505,-774.6293174112043,-1076.8404839194402,-841.4292910307843,-330.04932735556974,154.18307328141486,371.7412228204182
-6895.271953177069,-851.5781564945482,-1159.7836266061595,-916.4284350508216,-378.2044454736787,135.14276369791477,362.66559776105976
-6641.994020209151,-902.6962424419964,-1211.0346308936514,-966.5894054217487,-413.55302774343454,118.28342854061978,350.8368516357137
-6221.956608852824,-928.9761817886658,-1233.3061305402518,-993.7263199900058,-436.73910014320313,103.58634457915602,336.4118587741563
-5688.937491794201,-932.7246495445391,-1230.351942552609,-1000.4254179853702,-448.8367161699178,90.90720059703096,319.57655676891403
-5092.966641110623,-917.2455317189134,-1206.551264952842,-989.7592620727198,-451.22375934761817,80.00265494534636,300.53818428416895
-4476.783385128898,-886.4615795842881,-1166.5132138465956,-965.015891424681,-445.45658038807574,70.55986825757142,279.5184805059581
-3873.9634987876348,-844.5311645933226,-1114.7375264583802,-929.4655983657601,-433.1563966276134,62.22586425505682,256.74787874495274
-3308.5068220219555,-795.5067263945615,-1055.352938817781,-886.1787863929719,-415.91479187347534,54.6342231461399,232.4606181609475
-2795.522146408285,-743.0656059754508,-991.9408612742313,-837.8996689166036,-395.22202979391585,47.42741716310397,206.89065474521624
-2342.599088178658,-690.3268271017212,-927.4406240923101,-786.9735406528347,-372.41875066170445,40.27390747316356,180.26825680932632
-1951.4908108726843,-639.7526482442206,-864.1248029879937,-735.320537460098,-348.6692544603192,32.8798261040977,152.8171986512472
-1619.813323792076,-593.1233939323748,-803.6290717068034,-684.4462096061986,-324.95307070594237,24.995602607394616,124.75249895668091
-1342.5656214599553,-551.5687005974423,-747.0201091118988,-635.4785238527126,-302.0708080029523,16.418243679615514,96.27867480616435
-1113.3673079803486,-515.6372473566395,-694.8864076865399,-589.2215609181702,-280.6602023010311,6.990149418564997,67.58849281409533
-925.3835700396917,-485.38900989061625,-647.4394139824287,-546.217641257475,-261.2186446479097,-3.4046117791469044,38.86219764915085
-771.9570120269271,-460.4975955053035,-604.6154257756594,-506.8114232205718,-244.12907658568298,-14.845700769563166,10.267190995619728
-646.9934968506722,-440.3539275419936,-566.1714473915287,-471.21132701971965,-229.68683522496445,-27.38280678193975,-18.041871717194024
-545.1594679968749,-424.16540150029357,-531.7703955794826,-439.54523108190097,-218.12569128179186,-41.04217899981907,-45.92259772239623
-461.946911004403,-411.0460166762944,-501.05253401876445,-411.9086636910349,-209.64187027985133,-55.832795107997555,-73.24400541520909
-393.6542788137473,-400.09277789454893,-473.69088754123305,-388.4046542543513,-204.41522801428755,-71.75159730198018,-99.88530368284663
-337.3212742188399,-390.4422885071891,-449.4289000163987,-369.1750448302737,-202.62693727744448,-88.78720098917381,-125.73427918491616
-290.64490244123516,-381.2998897129046,-428.0990999959759,-354.4234399912924,-204.47302463582625,-106.92142103623866,-150.6852568734104
-251.89501465639103,-371.9333564794619,-409.62238698409675,-344.430130999932,-210.17288852837765,-126.1279043728459,-174.63661065590614
-219.84007716863394,-361.6256145721853,-393.9890259063611,-339.55928943550924,-219.971583097542,-146.3671692479227,-197.48784906035408
-193.68793587534776,-349.58743809662104,-381.22462433575197,-340.2584915168993,-234.13426612530057,-167.57751111610736,-219.13639264416878
-173.04140913223932,-334.8418536563339,-371.34706733778296,-347.05021812598045,-252.93094572620024,-189.6616244475985,-239.47429282405685
-157.86410886696024,-316.1055698028237,-364.32306847659925,-360.5144267220027,-276.60973757230255,-212.4694625304188,-258.3852980937527
