t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1305.6799999999998,1203.6249999999998,1111.3799999999999,1028.945,956.3199999999999,893.505,840.5,797.3050000000001,763.9200000000001,740.345,726.58,722.625,728.48,744.145,769.62,804.905
-998568.4246972958,-865703.8551114112,-735571.3848443885,-609638.6387495368,-489481.9326567305,-376807.59256499365,-273455.1495548141,-181371.44824230496,-102540.90798059558,-38853.30272594531,8112.913604938174,37415.64143618848,49205.794303313574,45334.18985144709,30116.963670424502,11250.15345379776
-1355505.2438434574,-1195623.3344665272,-1036056.5431478015,-877444.6296893496,-720990.4964053817,-568619.3706458673,-423089.2873825638,-288012.68658521125,-167735.30872317997,-67009.69348786869,9597.053039422786,58599.70393943072,78784.0715754372,72593.18522852838,47497.44797607278,16999.406215876847
-1041170.5573535049,-950916.1424361892,-856113.9118504663,-755142.2410227872,-647224.8486643363,-532793.0619550953,-413847.88310773525,-294234.7423948366,-179693.91296131854,-77512.89416592421,4388.897117501574,59033.35501998495,82520.40154167962,76341.57805966942,49139.08724112077,16916.991776230137
-509039.1573709779,-498338.62659699126,-481454.6872980359,-455525.48404798954,-418151.57561650954,-367834.6989647132,-304571.5947976483,-230502.33283669705,-150400.60097949562,-71685.82576002518,-3599.442824576009,44688.56006774929,66915.05641885745,62788.904931450495,39959.65082611946,13318.851667541265
-145031.75454890548,-168031.3987200114,-187160.4867715398,-200155.5513129031,-204565.45913999155,-198044.52414558723,-178920.50857321094,-146999.39279132747,-104420.10234125613,-56186.96477083274,-9878.594556228021,25887.178749691593,44218.322457764334,43155.270260720536,27741.759478526954,9208.826231002875
-16386.151923527534,-34723.34840894028,-52090.367519370244,-67550.66158799283,-79720.27808518673,-86825.53189875142,-86987.95548984219,-78786.0977887824,-62038.26928026116,-38568.16090383198,-12519.697506060273,10273.046718498752,24097.613821931718,25949.44795249849,17686.861184658246,6168.667227272169
-11404.413165691942,-15964.81327226287,-20729.36694077744,-25628.039954287535,-30368.247468781803,-34365.86567140236,-36727.039299272714,-36347.298953501944,-32203.90242191179,-23871.83554609942,-12151.750881194013,534.0286908602027,10507.036731769102,14340.659635952801,11159.782855097254,4287.5382518574515
-29015.292365216883,-26301.476313239713,-23501.06490508949,-20705.528029374367,-18145.710590927378,-16165.735121070866,-15075.766337287394,-14864.74102837074,-14888.752725710698,-13837.293507246814,-10322.605751298694,-4068.269113408636,3097.18612477142,7739.21473669204,7319.795409440174,3080.7000764719096
-33924.883185656174,-30665.07958879984,-26701.35735370462,-21931.233010961954,-16606.598897778415,-11439.943511573,-7504.82265176813,-5775.097006849099,-6366.569056928053,-7969.7130409689435,-8236.06704009347,-5408.34854998109,-170.15238405803817,4291.190244958018,4932.599474117277,2153.989288148014
-28027.18801245642,-26651.010192011592,-24259.823664633335,-20545.012814833,-15578.729440882298,-10039.539582630043,-5230.257597617795,-2615.46028580156,-2861.462781734787,-4958.405308473074,-6441.07420153705,-5146.979736233868,-1296.518380323097,2373.363032634485,3177.0405798023876,1345.9991023647815
-19593.962100787794,-19854.333982774588,-19136.01484340846,-17041.40872735413,-13474.09834099436,-8921.47412476638,-4568.804928023185,-1914.8976773528425,-1818.4952653252217,-3570.837718084438,-5055.8773583418115,-4378.95382286929,-1665.8091817826069,991.0541599219721,1682.6353213515335,631.2814096978598
-12771.875380282427,-13834.21277500133,-14138.570885628651,-13301.168488799662,-11127.051179221167,-7888.610744345223,-4490.291648215921,-2195.625502089832,-1825.852910427795,-2962.615976817072,-4070.8640375018617,-3768.55769711097,-2094.2944411178732,-348.6956508693604,333.5270462361281,22.84136634629698
-8121.839141911733,-9477.76010579753,-10354.571440903594,-10427.137023204612,-9433.82519679473,-7416.761005694551,-4927.265574035698,-2916.450006413118,-2177.1706357637636,-2691.618835671171,-3568.32480836687,-3786.6511244598214,-3044.580507814598,-1847.2881843307991,-883.2857025674741,-468.11898401315597
-4959.895394050624,-6580.514856447038,-8004.739618780353,-8947.49880506907,-9028.5639581942,-7986.402269001857,-5997.63891589511,-3835.20066774115,-2546.0201200075717,-2705.239318360812,-3872.22014921716,-4879.499400541158,-4778.07375722473,-3544.360002246203,-1944.33840659705,-838.9553540955689
-2730.277494485641,-5009.689391887399,-7339.93714022575,-9379.499247834005,-10473.700612823994,-9938.398244461621,-7683.701089378544,-4742.100974599236,-2922.9181500708874,-3429.1323606668993,-5633.619141123807,-7498.091736098718,-7385.918925554253,-5364.483855729816,-2811.4267267807327,-1095.1174170046293
-1647.6446978828924,-5314.630249811656,-9141.252372076005,-12525.108019916064,-14298.488541226556,-13322.4359704586,-9691.745740080798,-5519.155520131929,-3836.0768630191546,-5906.872714649502,-9755.586310089633,-11943.293889198121,-10722.710393066267,-7130.189980815956,-3446.7405556163776,-1253.2405568840545
-3115.266095704076,-9004.732935227226,-14793.677463049078,-19303.633862166018,-20667.92798042035,-17642.867829436625,-11543.36999070602,-6562.9399378056,-6706.2715427729745,-11718.030020703194,-16990.392747783255,-18041.46521412515,-14322.825559354103,-8592.413984301562,-3838.331301175626,-1348.5848292900964
-9823.693936633277,-18304.515624953427,-25715.782685900325,-29993.74051226428,-28764.660216565288,-21781.79402352818,-13121.209747535762,-9418.705583006797,-13842.320873906265,-22266.138955643048,-27165.97738883443,-24811.076799773047,-17415.419385240122,-9508.656918646231,-4034.7134756397045,-1442.6900496736434
-24847.763792279835,-34896.48733249827,-41953.23270788747,-43083.60362889385,-36408.30101529335,-24578.70430931506,-15589.463692630981,-16907.409350347272,-27348.46908060353,-37321.72877597153,-38400.907345347725,-30435.103548403942,-19130.54516541652,-9761.380404849784,-4173.191055992918,-1623.4150073700125
-49195.029489517314,-57636.94183989062,-60467.56108719777,-54649.20475932443,-40733.63328761422,-26110.10241126656,-21756.14973831711,-31663.090023175955,-46801.68757631075,-53603.004516983194,-47083.751410083256,-32808.237471067456,-18872.20857511369,-9465.013092280422,-4477.106879794093,-1987.5562256597152
-78716.87139007435,-80652.28565097797,-74750.24891279373,-59538.22033375665,-40111.98468440632,-28539.648305803938,-34470.40738971143,-53011.12734226114,-67192.17145840287,-64985.5858262488,-49211.49831973857,-30549.951848144818,-16674.956055130784,-8986.881462181515,-5199.848033033683,-2600.9324893377284
-103263.95705945422,-94313.4760539523,-77361.04820200904,-54461.37365505176,-35871.891734269724,-34820.89895310244,-53123.818097359115,-74557.19272858083,-79764.59398466685,-65277.12691381529,-42628.003899474825,-23888.608819533376,-13296.520980425015,-8834.49095875998,-6516.463005328807,-3446.2903573238455
