t1,t2,t3,t4,t5,t6,t7,t8,t9
447.30499999999995,413.91999999999996,390.34499999999997,376.58,372.625,378.48,394.145,419.62,454.905
-12061.102943787564,-292.7776811142679,-1171.8821588128394,-1343.3989050281823,-1045.6969709199873,-515.1101362330206,27.17299899471402,402.3143101732839,525.7333321381842
-22935.100687075366,-995.8741454053139,-2617.7948496755903,-2934.1891350634723,-2367.07082078004,-1355.260935234984,-322.410461560776,381.4858387098761,587.7703478457717
-30907.116241886208,-1651.9942216144577,-3828.310276284851,-4272.5060169169365,-3498.0566055186428,-2087.316808470691,-632.6923344041909,359.2476350439674,637.4952702737646
-35335.888982513,-2208.2435930746324,-4719.518477851003,-5274.191101454594,-4373.189092974988,-2671.4719260991806,-887.0432136220447,337.3941055797091,672.3404350164341
-36263.59019892088,-2612.9629785216066,-5253.041773235214,-5903.311001228928,-4961.628490182068,-3086.670159531911,-1075.775761214806,317.09824433326247,690.8511172577685
-34287.99143926722,-2829.75538111094,-5436.883292258723,-6170.877103432677,-5266.627426992444,-3330.800450495371,-1196.4634895039283,298.79285582222957,692.7019474849649
-30322.537210013834,-2848.184105450418,-5317.578940211709,-6125.088269108139,-5319.081271813394,-3417.7308701823017,-1253.0586881910854,282.23701554043436,678.5906285078313
-25339.344821831823,-2686.5952170301016,-4966.6733180854735,-5836.906025859017,-5167.712214464836,-3372.3981033928376,-1254.2072463656361,266.7165085523124,650.043519751438
-20170.919946997048,-2386.5995711661417,-4465.491846612959,-5385.104132289156,-4868.680342206989,-3225.349728770254,-1211.252781441823,251.30136183567325,609.172533799964
-15405.234611698492,-2002.255163889706,-3891.7653597656918,-4843.971204400522,-4476.801771334577,-3007.890817260416,-1136.3637554407621,235.08723200605974,558.420556293328
-11369.139552957495,-1588.323661610807,-3310.3254168498315,-4275.277975378258,-4039.5332597609004,-2748.5138278321624,-1041.0661245780532,217.37130188096307,500.3257879829357
-8171.478426331416,-1191.1498889620905,-2768.506170397319,-3724.637212691681,-3593.901065162187,-2470.8045548086684,-935.293151910606,197.74385881803047,437.32629651262454
-5772.09177491908,-843.7940420906748,-2295.6260019232395,-3221.397118474368,-3165.880846449348,-2192.658414547321,-826.9270675306961,176.1022867847737,371.6163653035109
-4050.2390773647267,-565.2080826802446,-1905.2472674853893,-2780.8074810876283,-2771.439643887126,-1926.4571903654867,-721.7274335671189,152.6087665162606,305.0571620818991
-2857.8129384841245,-362.1641353838279,-1598.8058283734301,-2407.2512363128544,-2418.452296249422,-1679.821668856774,-623.5156004334965,127.61611349631842,239.1367298200766
-2053.1794094864995,-232.3988356645438,-1369.4762818153865,-2097.6336958388165,-2108.8725992012387,-1456.614177936625,-534.497067452483,101.58102792522773,174.96899954886874
-1518.0208796991017,-167.7642440445079,-1205.5704535397679,-1844.3835250134437,-1840.7577016946493,-1257.961800004152,-455.63518153134623,74.97489911486839,113.31884848874321
-1162.229906833162,-156.72770193343837,-1093.180330851889,-1637.8273675079831,-1609.9389127346894,-1083.1682797803755,-387.0260744962749,48.19310956334011,54.6402960954419
-921.9507864505499,-186.08118231412547,-1018.071986293476,-1467.9044147328584,-1411.272196782417,-930.4623535310106,-328.25762153986665,21.457552227538123,-0.8824108179618051
-754.663619596493,-242.06623002041658,-966.9788970078627,-1325.2858333046738,-1239.4862149752805,-797.588864578914,-278.7602540351447,-5.293755253711527,-53.296210952406085
-633.7353081191836,-311.23728940748094,-928.4396092551619,-1201.9809868837638,-1089.6900121600322,-682.2901817936049,-238.17160969462708,-32.529299177406074,-102.84211126722177
-543.629270607679,-381.2637686539889,-893.213555218513,-1091.4850131221817,-957.626956826351,-582.7528160404775,-206.73573234882076,-61.24226253986724,-149.9116525936347
-476.1259537964671,-441.5502445966731,-854.1556717945044,-988.4935206109391,-839.784394405002,-498.1058040898131,-185.7341732812701,-93.0229147948607,-194.98365312674247
-427.43351436899576,-483.17260288213777,-805.3316731594044,-888.2226812903299,-733.4978983927039,-429.04223294428044,-177.89498456882637,-130.0161563764264,-238.52676392977793
-395.88555299687755,-497.4560601142816,-740.2261395679809,-785.4581649479825,-637.2156877691319,-378.5741485596101,-187.64876390363733,-174.67808283930228,-280.85972063610495
-379.9671069834076,-472.8965694417114,-649.221829823749,-673.614856377444,-551.0810460946144,-352.80769486762375,-221.02054457110023,-229.25985441052632,-321.97713591635124
-376.63059688549583,-391.22292671014833,-517.0891561463941,-544.2689513841023,-477.9007718736552,-361.44812973796013,-284.911036321943,-295.013658297598,-361.37264326261675
-380.1750965227657,-224.89051853147657,-321.8126897158495,-387.71237172254774,-424.3593719752232,-417.57295182015275,-385.5969510926059,-371.23820920971315,-397.9156322608058
-382.1972207460565,60.7847015258608,-36.30839384840628,-194.93541600445934,-402.03394752429074,-536.1648055622431,-526.5166196602818,-454.42937913932315,-429.84961293191463
-373.0492452146042,498.5512794911118,365.96200939302406,39.01915965668266,-427.48639554908897,-731.1129863528308,-705.7790614634292,-537.9044941762351,-454.96570883697257
-344.7056742116822,1104.1852450697372,901.933322901513,311.09326347477844,-520.6694601403938,-1010.9338969117226,-914.2031249255353,-612.2397225887216,-470.958398130894
-294.07351168860043,1860.9579140865412,1568.846967823706,607.0627113388064,-701.2756513677754,-1374.196614297142,-1134.8317893976907,-666.6492044363841,-475.9030271286545
-225.08408563250444,2711.926484320423,2337.0241999823643,900.8141612715941,-983.4856247064691,-1806.221327532824,-1344.5806807003237,-691.0848628181086,-468.7328135231022
-148.00894146073495,3566.7324763945658,3149.3300102206176,1157.098570223667,-1370.5253912461365,-2278.6234141817054,-1517.9679172007195,-678.4924001447373,-449.56923430320825
-75.6029560902843,4323.114115242349,3929.0842517042756,1337.568634025473,-1850.9811205226874,-2752.4926880188136,-1632.0069750864507,-626.5060895836782,-419.7929374600449
-17.38417573674345,4895.295045034998,4594.802844428178,1408.529179408549,-2398.496772261885,-3184.6598536166903,-1670.7668188320185,-538.0143241308191,-381.8245765675791
25.455117628381082,5236.966933002641,5077.132410333137,1348.0389217554944,-2975.2954479851164,-3535.248441552204,-1628.161125375603,-420.4338493100986,-338.682177221571
62.18875770697164,5349.001732517081,5332.339650289132,1150.2488735550744,-3538.4752720661086,-3774.217891819157,-1508.2281659753821,-284.00196165088346,-293.45111684246865
110.87484563632356,5269.972579797444,5348.307126743324,825.9990277949328,-4047.0318978151768,-3885.1365153283095,-1323.1421603217645,-139.70604096952326,-248.81630301675276
193.7183907711769,5055.966041277042,5142.247373309586,400.0692466683374,-4467.561046961667,-3865.646237172794,-1089.9503287818015,2.5097339723066057,-206.76387247676894
331.34767211787045,4760.036654055269,4752.477413281242,-93.6093892257143,-4777.4782968629515,-3725.296628097121,-827.2280694635306,134.85519981778316,-168.48720621698612
537.8185599249556,4419.513442032282,4228.097146903157,-617.3301803949938,-4965.7417259564,-3482.0487982200616,-552.5098844883921,252.05125736705043,-134.4636947882031
817.484319176691,4053.6736590474125,3619.941902788397,-1134.5302978616392,-5031.828115475607,-3158.6489088598973,-280.7842587504901,351.12522264855545,-104.62975104042502
1164.1671793392338,3669.007812620661,2974.510464590258,-1613.7310840711243,-4983.839271946494,-2779.5467742684104,-23.876523774755412,430.93754371676727,-78.57863792946719
1562.5758582470514,3267.023105496757,2330.8785045953805,-2031.2940478079645,-4836.303595696855,-2368.5184818489734,209.6382029548942,491.6839249969704,-55.72870050955615
1991.5181910233935,2850.393194381446,1719.67826984572,-2372.8886277248157,-4607.88182328893,-1946.9010169210292,414.28377609987274,534.4957448127668,-35.44123162516169
2428.065437806921,2425.6830492679715,1163.145677791005,-2633.6230368233464,-4319.043843210439,-1532.3502352204448,587.4225877484947,561.1504501717634,-17.092653472684418
2851.5668018707997,2003.0920990156274,675.612916719087,-2816.9351605851566,-3989.851412789138,-1138.1244709439611,728.8940960344567,573.846649810789,-0.11802886217245145
3246.504112042484,1594.7252728431458,264.2090817586525,-2932.559331841312,-3638.0919923123033,-772.9265859387766,840.5328197840488,574.995882498883,15.957006128432425
3603.6508571685777,1212.830338300358,-70.2976315977222,-2994.053361762838,-3278.01282007241,-441.2716319962517,925.5841669576661,567.0089987451349,31.48574683674167
3919.6327231477185,868.7602822526429,-332.5941948098337,-3016.3845004522536,-2919.7761064526926,-144.24246558015165,988.0835896056705,552.0824819507131,46.66953720980281
4195.462412150389,572.6864264776161,-531.9831467375575,-3013.9301034400933,-2569.5740326745763,119.5731569423703,1032.281703253439,532.0039071727285,61.5306989201014
4434.752562896352,333.6178462881068,-681.7212186982308,-2999.034587459813,-2230.2038527876553,353.1669409834839,1062.1785279790977,507.9950118414033,75.89605891032522
4642.1273372349215,159.13759418836375,-798.5439799925966,-2981.083430490019,-1901.8586566959866,560.3552811528671,1081.1900229121538,480.60233134337614,89.3976005270326
4822.030806478327,54.36747105270439,-902.2456546139489,-2965.9671943958683,-1582.9275465139428,745.2385118917379,1091.9305966745628,449.636786439914,101.49487803320051
4977.852360745633,19.91739981515738,-1015.0789147177813,-2955.8089107438473,-1270.677625759454,911.8521363281724,1096.069898578257,414.1597766551945,111.52148099151773
5111.155044372486,48.89193666040314,-1160.709284351846,-2948.870091899761,-961.7711841553609,1063.9396848198312,1094.2145697561314,372.51578814826416,118.75599206007266
