7.084181976162324190e+01,7.297991292142638997e+01
7.157667338824079195e+01,7.382120594245012057e+01
7.231998507904415874e+01,7.466637504531661307e+01
7.307179339344705227e+01,7.551539904814337945e+01
7.383213665137547821e+01,7.636825669727717525e+01
7.460105293326749631e+01,7.722492666729402799e+01
7.537858008007341937e+01,7.808538756099926559e+01
7.616475569325569950e+01,7.894961790942743107e+01
7.695961713478897082e+01,7.981759617184235367e+01
7.776320152716004941e+01,8.068930073573713457e+01
7.857554575336790492e+01,8.156470991683409011e+01
7.939668645692368898e+01,8.244380195908486542e+01
8.022666004185072097e+01,8.332655503467036340e+01
8.106550267268448806e+01,8.421294724400067366e+01
8.191325027447267360e+01,8.510295661571524306e+01
8.276993853277514290e+01,8.599656110668270514e+01
8.363560289366385803e+01,8.689373860200102229e+01
8.451027856372303404e+01,8.779446691499740041e+01
8.539400051004905379e+01,8.869872378722826056e+01
8.628680346025041104e+01,8.960648688847938104e+01
8.718872190244783837e+01,9.051773381676568420e+01
8.809979008527423616e+01,9.143244209833146385e+01
8.902004201787458726e+01,9.235058918765024316e+01
8.994951146990618440e+01,9.327215246742474619e+01
9.088823197153838862e+01,9.419710924858705425e+01
9.183623681345277134e+01,9.512543677029846378e+01
9.279355904684312861e+01,9.605711219994955741e+01
9.376023148341532476e+01,9.699211263316014708e+01
9.473628669538743452e+01,9.793041509377933096e+01
9.572175701548975724e+01,9.887199653388547915e+01
9.671667453696471739e+01,9.981683383378619112e+01
9.772107111356694986e+01,1.007649038020183809e+02
9.873497835956320046e+01,1.017161831753481636e+02
9.975842764973242538e+01,1.026706486187709828e+02
1.007914501193657628e+02,1.036282767255114692e+02
1.018340766642665187e+02,1.045890440170236104e+02
1.028863379407501668e+02,1.055529269429906094e+02
1.039482643656443344e+02,1.065199018813248841e+02
1.050198861162888591e+02,1.074899451381682098e+02
1.061012331305356895e+02,1.084630329478915485e+02
1.071923351067490273e+02,1.094391414730951766e+02
1.082932215038051993e+02,1.104182468046086001e+02
1.094039215410927568e+02,1.114003249614906110e+02
1.105244641985123479e+02,1.123853518910292735e+02
1.116548782164768028e+02,1.133733034687418666e+02
1.127951920959111618e+02,1.143641554983749558e+02
1.139454340982526759e+02,1.153578837119043925e+02
1.151056322454506500e+02,1.163544637695352861e+02
1.162758143199666563e+02,1.173538712597020321e+02
1.174560078647744490e+02,1.183560816990681701e+02
1.186462401833599074e+02,1.193610705325266679e+02
1.198465383397210786e+02,1.203688131331996516e+02
1.210569291583682343e+02,1.213792848024385762e+02
1.222774392243237145e+02,1.223924607698240266e+02
1.235080948831221690e+02,1.234083161931660442e+02
1.247489222408103160e+02,1.244268261585037720e+02
1.259999471639471267e+02,1.254479656801057388e+02
1.272611952796036690e+02,1.264717097004696171e+02
1.285326919753632353e+02,1.274980330903224512e+02
1.298144623993213145e+02,1.285269106486205430e+02
1.311065314600854208e+02,1.295583171025492959e+02
1.324089238267754638e+02,1.305922271075235983e+02
1.337216639290233502e+02,1.316286152471874686e+02
1.350447759569732114e+02,1.326674560334141972e+02
1.363782838612814317e+02,1.337087239063064601e+02
1.377222113531163927e+02,1.347523932341959778e+02
1.390765819041588429e+02,1.357984383136439135e+02
1.404414187466015846e+02,1.368468333694406738e+02
1.418167448731495597e+02,1.378975525546057952e+02
1.432025830370200481e+02,1.389505699503882283e+02
1.445989557519423556e+02,1.400058595662661958e+02
1.460058852921580126e+02,1.410633953399469931e+02
1.474233936924207171e+02,1.421231511373673868e+02
1.488515027479963067e+02,1.431851007526933017e+02
1.502902340146628717e+02,1.442492179083199915e+02
1.517396088087106136e+02,1.453154762548718963e+02
1.531996482069419017e+02,1.463838493712027855e+02
1.546703730466712443e+02,1.474543107643956148e+02
1.561518039257255168e+02,1.485268338697626689e+02
1.576439612024434780e+02,1.496013920508455044e+02
1.591468649956763102e+02,1.506779585994148931e+02
1.606605351847872498e+02,1.517565067354709072e+02
1.621849914096516727e+02,1.528370096072428623e+02
1.637202530706572077e+02,1.539194402911893178e+02
1.652663393287036229e+02,1.550037717919981333e+02
1.668232691052028827e+02,1.560899770425864688e+02
1.683910610820790623e+02,1.571780289041006995e+02
1.699697337017685186e+02,1.582679001659163873e+02
1.715593051672196339e+02,1.593595635456384230e+02
1.731597934418930720e+02,1.604529916891010544e+02
1.747712162497616646e+02,1.615481571703676877e+02
1.763935910753103258e+02,1.626450324917310013e+02
1.780269351635363364e+02,1.637435900837129168e+02
1.796712655199489461e+02,1.648438023050647701e+02
1.813265989105696292e+02,1.659456414427668847e+02
1.829929518619320561e+02,1.670490797120291404e+02
1.846703406610821219e+02,1.681540892562904617e+02
1.863587813555778325e+02,1.692606421472191869e+02
1.880582897534893903e+02,1.703687103847127844e+02
1.897688814233991081e+02,1.714782658968981082e+02
1.914905716944015523e+02,1.725892805401312273e+02
1.932233756561034852e+02,1.737017260989973693e+02
1.949673081586236663e+02,1.748155742863112323e+02
1.967223838125932218e+02,1.759307967431166162e+02
1.984886169891554175e+02,1.770473650386867064e+02
2.002660218199656299e+02,1.781652506705237897e+02
2.020546121971914033e+02,1.792844250643595387e+02
2.038544017735125351e+02,1.804048595741549263e+02
2.056654039621208767e+02,1.815265254821000269e+02
2.074876319367206179e+02,1.826493939986143857e+02
2.093210986315279172e+02,1.837734362623466211e+02
2.111658167412712999e+02,1.848986233401746802e+02
2.130217987211912600e+02,1.860249262272058104e+02
2.148890567870407722e+02,1.871523158467765313e+02
2.167676029150845807e+02,1.882807630504525491e+02
2.186574488420999671e+02,1.894102386180288988e+02
2.205586060653761535e+02,1.905407132575298590e+02
2.224710858427147002e+02,1.916721576052089802e+02
2.243948991924291647e+02,1.928045422255490848e+02
2.263300568933454429e+02,1.939378376112622107e+02
2.282765694848014846e+02,1.950720141832896104e+02
2.302344472666474644e+02,1.962070422908020362e+02
2.322037002992457531e+02,1.973428922111993415e+02
2.341843384034708038e+02,1.984795341501105099e+02
2.361763711607093512e+02,1.996169382413940241e+02
2.381798079128601842e+02,2.007550745471374967e+02
2.401946577623344297e+02,2.018939130576578691e+02
2.422209295720552689e+02,2.030334236915012696e+02
2.442586319654580223e+02,2.041735762954432118e+02
2.463077733264903202e+02,2.053143406444883112e+02
2.483683617996117903e+02,2.064556864418706255e+02
2.504404052897944268e+02,2.075975833190533137e+02
2.525239114625222498e+02,2.087400008357289209e+02
2.546188877437915323e+02,2.098829084798192071e+02
2.567253413201106014e+02,2.110262756674751472e+02
2.588432791385001224e+02,2.121700717430770453e+02
2.609727079064929285e+02,2.133142659792344489e+02
2.631136340921337933e+02,2.144588275767861489e+02
2.652660639239799707e+02,2.156037256648002653e+02
2.674300515656583457e+02,2.167489851574470379e+02
2.696057138081993685e+02,2.178947076149829911e+02
2.717930517334864930e+02,2.190408642777820489e+02
2.739920610191361448e+02,2.201874205248739997e+02
2.762027371383787226e+02,2.213343418287343525e+02
2.784250753600594521e+02,2.224815937552845071e+02
2.806590707486377028e+02,2.236291419638916977e+02
2.829047181641876136e+02,2.247769522073689643e+02
2.851620122623975249e+02,2.259249903319752377e+02
2.874309474945702618e+02,2.270732222774152547e+02
2.897115181076231920e+02,2.282216140768395860e+02
2.920037181440881113e+02,2.293701318568446652e+02
2.943075414421111873e+02,2.305187418374727031e+02
2.966229816354530726e+02,2.316674103322118299e+02
2.989500321534889054e+02,2.328161037479958964e+02
3.012886862212081951e+02,2.339647885852047580e+02
3.036389368592151072e+02,2.351134314376639907e+02
3.060007768837278945e+02,2.362619989926449762e+02
3.083741989065796929e+02,2.374104580308651009e+02
3.107591953352175551e+02,2.385587754264873865e+02
3.131557583727034171e+02,2.397069181471207173e+02
3.155638800177136432e+02,2.408548532538199822e+02
3.179835520645387419e+02,2.420025479010857623e+02
3.204147661030840482e+02,2.431499693368645580e+02
3.228575135188690410e+02,2.442970849025485904e+02
3.253117854930277986e+02,2.454438620329760568e+02
3.277775730023087704e+02,2.465902682564309032e+02
3.302548668190750050e+02,2.477362711946429101e+02
3.327436575113037520e+02,2.488818385627877774e+02
3.352439354425869169e+02,2.500269381694869537e+02
3.377556907721308335e+02,2.511715379168076936e+02
3.402789134547561503e+02,2.523156058002632562e+02
3.428135932408981716e+02,2.534591099088125929e+02
3.453597196766064030e+02,2.546020184248604608e+02
3.479172821035450056e+02,2.557442996242576498e+02
3.504862696589923985e+02,2.568859218763005288e+02
3.530666712758417702e+02,2.580268536437315561e+02
3.556584756826003400e+02,2.591670634827388540e+02
3.582616714033900962e+02,2.603065200429564356e+02
3.608762467579472855e+02,2.614451920674641201e+02
3.635021898616227531e+02,2.625830483927876458e+02
3.661394886253817162e+02,2.637200579488985568e+02
3.687881307558038202e+02,2.648561897592140895e+02
3.714481037550831388e+02,2.659914129405975700e+02
3.741193949210282881e+02,2.671256967033580167e+02
3.768019913470623123e+02,2.682590103512502537e+02
3.794958799222226276e+02,2.693913232814749676e+02
3.822010473311611349e+02,2.705226049846788214e+02
3.849174800541442210e+02,2.716528250449539996e+02
3.876451643670527574e+02,2.727819531398389472e+02
3.903840863413818738e+02,2.739099590403175739e+02
3.931342318442413557e+02,2.750368126108197657e+02
3.958955865383553601e+02,2.761624838092213281e+02
3.986681358820624155e+02,2.772869426868438723e+02
4.014518651293157063e+02,2.784101593884545878e+02
4.042467593296826180e+02,2.795321041522669816e+02
4.070528033283451350e+02,2.806527473099399685e+02
4.098699817660996700e+02,2.817720592865784397e+02
4.126982790793570643e+02,2.828900106007333193e+02
4.155376795001425876e+02,2.840065718644009962e+02
4.183881670560959947e+02,2.851217137830239494e+02
4.212497255704715258e+02,2.862354071554905772e+02
4.241223386621377358e+02,2.873476228741348564e+02
4.270059897455778355e+02,2.884583319247367399e+02
4.299006620308891797e+02,2.895675053865219866e+02
4.328063385237838929e+02,2.906751144321622178e+02
4.357230020255884142e+02,2.917811303277749175e+02
4.386506351332435543e+02,2.928855244329233756e+02
4.415892202393046659e+02,2.939882682006166306e+02
4.445387395319415873e+02,2.950893331773096975e+02
4.474991749949384143e+02,2.961886910029033970e+02
4.504705084076939556e+02,2.972863134107443557e+02
4.534527213452213346e+02,2.983821722276249488e+02
4.564457951781480460e+02,2.994762393737836419e+02
4.594497110727161271e+02,3.005684868629044217e+02
4.624644499907820432e+02,3.016588868021173653e+02
4.654899926898168019e+02,3.027474113919982415e+02
4.685263197229057255e+02,3.038340329265687387e+02
4.715734114387483942e+02,3.049187237932963512e+02
4.746312479816595555e+02,3.060014564730943789e+02
4.776998092915675329e+02,3.070822035403219843e+02
4.807790751040157033e+02,3.081609376627842494e+02
4.838690249501615313e+02,3.092376316017318914e+02
4.869696381567771368e+02,3.103122582118617174e+02
4.900808938462490119e+02,3.113847904413161132e+02
4.932027709365781334e+02,3.124552013316834405e+02
4.963352481413799637e+02,3.135234640179980374e+02
4.994783039698842799e+02,3.145895517287397638e+02
5.026319167269353443e+02,3.156534377858345124e+02
5.057960645129919044e+02,3.167150956046539818e+02
5.089707252241272499e+02,3.177744986940157901e+02
5.121558765520290990e+02,3.188316206561832473e+02
5.153514959839992571e+02,3.198864351868655262e+02
5.185575608029546402e+02,3.209389160752177759e+02
5.217740480874258537e+02,3.219890372038407804e+02
5.250009347115587843e+02,3.230367725487813573e+02
5.282381973451128943e+02,3.240820961795319022e+02
5.314858124534628132e+02,3.251249822590310146e+02
5.347437562975972014e+02,3.261654050436628154e+02
5.380120049341193180e+02,3.272033388832572882e+02
5.412905342152467938e+02,3.282387582210905066e+02
5.445793197888117447e+02,3.292716375938841225e+02
5.478783370982609995e+02,3.303019516318056503e+02
5.511875613826551898e+02,3.313296750584686947e+02
5.545069676766701150e+02,3.323547826909322680e+02
5.578365308105956046e+02,3.333772494397016999e+02
5.611762254103360874e+02,3.343970503087277848e+02
5.645260258974101362e+02,3.354141603954072934e+02
5.678859064889513775e+02,3.364285548905828023e+02
5.712558411977073547e+02,3.374402090785427504e+02
5.746358038320400965e+02,3.384490983370215531e+02
5.780257679959266852e+02,3.394551981371992042e+02
5.814257070889575516e+02,3.404584840437016169e+02
5.848355943063387485e+02,3.414589317146006238e+02
5.882554026388899047e+02,3.424565169014139201e+02
5.916851048730455886e+02,3.434512154491048364e+02
5.951246735908548544e+02,3.444430032960827361e+02
5.985740811699803317e+02,3.454318564742027320e+02
6.020332997837006133e+02,3.464177511087657990e+02
6.055023014009072995e+02,3.474006634185187750e+02
6.089810577861072716e+02,3.483805697156543033e+02
6.124695404994217824e+02,3.493574464058108333e+02
6.159677208965862292e+02,3.503312699880726768e+02
6.194755701289506078e+02,3.513020170549700083e+02
6.229930591434792859e+02,3.522696642924788648e+02
6.265201586827512301e+02,3.532341884800209186e+02
6.300568392849597785e+02,3.541955664904639889e+02
6.336030712839129819e+02,3.551537752901215867e+02
6.371588248090326942e+02,3.561087919387529723e+02
6.407240697853557094e+02,3.570605935895633252e+02
6.442987759335334204e+02,3.580091574892037443e+02
6.478829127698309094e+02,3.589544609777710207e+02
6.514764496061287673e+02,3.598964814888078081e+02
6.550793555499212744e+02,3.608351965493026228e+02
6.586915995043171961e+02,3.617705837796899573e+02
6.623131501680401243e+02,3.627026208938498826e+02
6.659439760354279088e+02,3.636312856991085027e+02
6.695840453964323160e+02,3.645565560962376708e+02
6.732333263366210758e+02,3.654784100794551023e+02
6.768917867371743569e+02,3.663968257364243186e+02
6.805593942748882910e+02,3.673117812482547606e+02
6.842361164221730405e+02,3.682232548895015043e+02
6.879219204470529121e+02,3.691312250281657725e+02
6.916167734131666975e+02,3.700356701256944234e+02
6.953206421797682424e+02,3.709365687369801208e+02
6.990334934017251953e+02,3.718338995103614479e+02
7.027552935295199177e+02,3.727276411876229645e+02
7.064860088092491424e+02,3.736177726039946947e+02
7.102256052826239738e+02,3.745042726881528665e+02
7.139740487869703429e+02,3.753871204622192863e+02
7.177313049552280972e+02,3.762662950417618504e+02
7.214973392159520245e+02,3.771417756357939766e+02
7.252721167933108291e+02,3.780135415467751727e+02
7.290556027070882692e+02,3.788815721706107524e+02
7.328477617726821336e+02,3.797458469966517214e+02
7.366485586011048099e+02,3.806063456076951752e+02
7.404579575989830573e+02,3.814630476799837311e+02
7.442759229685580067e+02,3.823159329832060962e+02
7.481024187076856151e+02,3.831649813804966129e+02
7.519374086098358703e+02,3.840101728284356000e+02
7.557808562640934724e+02,3.848514873770492954e+02
7.596327250551571524e+02,3.856889051698095727e+02
7.634929781633409220e+02,3.865224064436342246e+02
7.673615785645723690e+02,3.873519715288869065e+02
7.712384890303939073e+02,3.881775808493771365e+02
7.751236721279624362e+02,3.889992149223601245e+02
7.790170902200493401e+02,3.898168543585370571e+02
7.829187054650400341e+02,3.906304798620548695e+02
7.868284798169349870e+02,3.914400722305064733e+02
7.907463750253486978e+02,3.922456123549304721e+02
7.946723526355106060e+02,3.930470812198113890e+02
7.986063739882636128e+02,3.938444599030795530e+02
8.025484002200661280e+02,3.946377295761110418e+02
8.064983922629908193e+02,3.954268715037280799e+02
8.104563108447237028e+02,3.962118670441982431e+02
8.144221164885668713e+02,3.969926976492353106e+02
8.183957695134358801e+02,3.977693448639988674e+02
8.223772300338608829e+02,3.985417903270941906e+02
8.263664579599866329e+02,3.993100157705724769e+02
8.303634129975720271e+02,4.000740030199307284e+02
8.343680546479910163e+02,4.008337339941119808e+02
8.383803422082312409e+02,4.015891907055047341e+02
8.424002347708953948e+02,4.023403552599435784e+02
8.464276912242003164e+02,4.030872098567088528e+02
8.504626702519775563e+02,4.038297367885269296e+02
8.545051303336725823e+02,4.045679184415697023e+02
8.585550297443458021e+02,4.053017372954550410e+02
8.626123265546718812e+02,4.060311759232466784e+02
8.666769786309400843e+02,4.067562169914543801e+02
8.707489436350539336e+02,4.074768432600332630e+02
8.748281790245315506e+02,4.081930375823847044e+02
8.789146420525053145e+02,4.089047829053556598e+02
8.830082897677223173e+02,4.096120622692392885e+02
8.871090790145437950e+02,4.103148588077740442e+02
8.912169664329458101e+02,4.110131557481447544e+02
8.953319084585185692e+02,4.117069364109815979e+02
8.994538613224667642e+02,4.123961842103609570e+02
9.035827810516095724e+02,4.130808826538049061e+02
9.077186234683805424e+02,4.137610153422814392e+02
9.118613441908279356e+02,4.144365659702042421e+02
9.160108986326143850e+02,4.151075183254329204e+02
9.201672420030165540e+02,4.157738562892729419e+02
9.243303293069262736e+02,4.164355638364755237e+02
9.285001153448489504e+02,4.170926250352379157e+02
9.326765547129052720e+02,4.177450240472029463e+02
9.368596018028298431e+02,4.183927451274594773e+02
9.410492108019722082e+02,4.190357726245420054e+02
9.452453356932956012e+02,4.196740909804311741e+02
9.494479302553784237e+02,4.203076847305530919e+02
9.536569480624129937e+02,4.209365385037800138e+02
9.578723424842067971e+02,4.215606370224299440e+02
9.620940666861808950e+02,4.221799651022665785e+02
9.663220736293714026e+02,4.227945076524996466e+02
9.705563160704286929e+02,4.234042496757845129e+02
9.747967465616172831e+02,4.240091762682226886e+02
9.790433174508167440e+02,4.246092726193613203e+02
9.832959808815203360e+02,4.252045240121931897e+02
9.875546887928372826e+02,4.257949158231573392e+02
9.918193929194894736e+02,4.263804335221382757e+02
9.960900447918133978e+02,4.269610626724666531e+02
1.000366595735761734e+03,4.275367889309186467e+02
1.004648996872899602e+03,4.281075980477165217e+02
1.008937199120407740e+03,4.286734758665282925e+02
1.013231153191080921e+03,4.292344083244679496e+02
1.017530809593328627e+03,4.297903814520949481e+02
1.021836118631174259e+03,4.303413813734149471e+02
1.026147030404255929e+03,4.308873943058793543e+02
1.030463494807827146e+03,4.314284065603851559e+02
1.034785461532753970e+03,4.319644045412757123e+02
1.039112880065518766e+03,4.324953747463396212e+02
1.043445699688217019e+03,4.330213037668116840e+02
1.047783869478559154e+03,4.335421782873725647e+02
1.052127338309870311e+03,4.340579850861484488e+02
1.056476054851089884e+03,4.345687110347116686e+02
1.060829967566771302e+03,4.350743430980802486e+02
1.065189024717082702e+03,4.355748683347181327e+02
1.069553174357807620e+03,4.360702738965350704e+02
1.073922364340342710e+03,4.365605470288865035e+02
1.078296542311698659e+03,4.370456750705740774e+02
1.082675655714503364e+03,4.375256454538447883e+02
1.087059651786995801e+03,4.380004457043917796e+02
1.091448477563031474e+03,4.384700634413540570e+02
1.095842079872079466e+03,4.389344863773163183e+02
1.100240405339224026e+03,4.393937023183091242e+02
1.104643400385162977e+03,4.398476991638090112e+02
1.109051011226209084e+03,4.402964649067381515e+02
1.113463183874290053e+03,4.407399876334646365e+02
1.117879864136946708e+03,4.411782555238025338e+02
1.122300997617335952e+03,4.416112568510115466e+02
1.126726529714227581e+03,4.420389799817971834e+02
1.131156405622007242e+03,4.424614133763110431e+02
1.135590570330673472e+03,4.428785455881503594e+02
1.140028968625841117e+03,4.432903652643582859e+02
1.144471545088737457e+03,4.436968611454236111e+02
1.148918244096206308e+03,4.440980220652814978e+02
1.153369009820704150e+03,4.444938369513121756e+02
1.157823786230302630e+03,4.448842948243424189e+02
1.162282517088688110e+03,4.452693847986444666e+02
1.166745145955161433e+03,4.456490960819363067e+02
1.171211616184637023e+03,4.460234179753820740e+02
1.175681870927644695e+03,4.463923398735915953e+02
1.180155853130328069e+03,4.467558512646204463e+02
1.184633505534445703e+03,4.471139417299701790e+02
1.189114770677370643e+03,4.474666009445882082e+02
1.193599590892089054e+03,4.478138186768674700e+02
1.198087908307204088e+03,4.481555847886471611e+02
1.202579664846931109e+03,4.484918892352121134e+02
1.207074802231100421e+03,4.488227220652928509e+02
1.211573261975157493e+03,4.491480734210661581e+02
1.216074985390161828e+03,4.494679335381541705e+02
1.220579913582787412e+03,4.497822927456251136e+02
1.225087987455322491e+03,4.500911414659931324e+02
1.229599147705670248e+03,4.503944702152179502e+02
1.234113334827347217e+03,4.506922696027053235e+02
1.238630489109485325e+03,4.509845303313068143e+02
1.243150550636831213e+03,4.512712431973197909e+02
1.247673459289745097e+03,4.515523990904873131e+02
1.252199154744202588e+03,4.518279889939987584e+02
1.256727576471792418e+03,4.520980039844886846e+02
1.261258663739718713e+03,4.523624352320380240e+02
