theta1,theta2,thetadot1,thetadot2,thetaddot1,thetaddot2
0.0,0.0,0.0,0.0,-12.612857142857145,16.81714285714286
-0.0006319059368519973,0.0008425410440698927,-0.12625476572129896,0.1683395640623584,-12.61282680474156,16.817040477643896
-0.002526729809531522,0.003367125993935269,-0.25249362869236375,0.3366246814282096,-12.612372300314144,16.815506706172965
-0.005684565139707938,0.007574066866525278,-0.37871124046614946,0.5048373998451048,-12.610403894702651,16.808864027804358
-0.010106802611219988,0.013468092965690074,-0.5049083767712493,0.6729818361868063,-12.605104404963898,16.790979314249075
-0.015793416523524516,0.02104913776948939,-0.6310452674910498,0.8409244107050353,-12.593937673725826,16.75329031662759
-0.02274294529725307,0.03031227271157274,-0.7570412750040504,1.0083927447989591,-12.573675967374532,16.684892808793983
-0.03095249147421186,0.04124770718117937,-0.8827748941838629,1.1749756610151898,-12.540454816699066,16.57271482784454
-0.04041772171738177,0.05384078852313831,-1.0080837523992119,1.3401231830477864,-12.489864341534032,16.401806037455298
-0.05113286681091837,0.06807200203786835,-1.1327646095139348,1.5031465357382523,-12.417085558926932,16.155768634021893
-0.06309072166015191,0.08391697098137801,-1.2565733578869822,1.6632181450755374,-12.317078187671418,15.817350314664784
-0.07628264529158735,0.10134645656526564,-1.3792250223724165,1.8193716381960376,-12.18482267366944,15.369208571526087
-0.0907003481142796,0.12033378882158415,-1.5004944071266848,1.9708638152509823,-12.015503465979002,14.794471907295904
-0.10632746962454934,0.14082525020272452,-1.6200183202408815,2.116459300508778,-11.805086258240978,14.078619626713328
-0.12313784189815791,0.16273117058290562,-1.7372202793314688,2.2541425745271617,-11.550969044555393,13.211625173241405
-0.14110252604582563,0.1859517168198201,-1.8515755026194436,2.3820657769505567,-11.252072926876629,12.188258075440338
-0.16018985281692574,0.2103770471504095,-1.9626125834920058,2.4985547184081485,-10.909037442677269,11.0087774247039
-0.18036542259948465,0.23588731119086423,-2.0699134905025596,2.6021088805138843,-10.524278835797523,9.679220864931292
-0.20159210542018163,0.2623526499366235,-2.173113567370712,2.6914014158664723,-10.101889152928855,8.2112202936853
-0.22383004094434905,0.2896331957623755,-2.271901532982275,2.765279148049382,-9.6473746846833,6.621337218479334
-0.24703663847597238,0.31757907242205724,-2.366019481389263,2.8227625716308458,-9.167253258760457,4.929972871926858
-0.27116657695769,0.3460303950488548,-2.4552628818098965,2.8630458521638555,-8.668548932815153,3.159964458418024
-0.29617180497079315,0.3748172701552027,-2.539480578628597,2.8854968261861664,-8.158235972191303,1.3350180668075304
-0.3220015407352264,0.40375979563278486,-2.618574791395991,2.889657001220293,-7.642689119448623,-0.5218566497608242
-0.3486022721095874,0.43266806075253395,-2.6925011148289086,2.8752415557735143,-7.127193485536087,-2.389756644913529
-0.37591775659112636,0.4613421461646313,-2.7612685188103843,2.8421393393378676,-6.615556327784899,-4.2510208238885445
-0.4038890213157468,0.48957212389850724,-2.824939348389655,2.7904128723901542,-6.109847381819763,-6.092017937962287
-0.4324679196637988,0.5171886624039101,-2.8838806563621167,2.721331378074037,-5.609456857229515,-7.9072437276144365
-0.46161921086300284,0.5440530126768336,-2.938304650779748,2.6358695344478194,-5.112513080067781,-9.694240489206791
-0.49129495295992337,0.5699769921718622,-2.9879513325574956,2.5333822903551906,-4.6170679256940765,-11.448023460306358
-0.5214445073547005,0.5947742138891514,-3.0325541363718593,2.4133404295077914,-4.119756628231698,-13.166662216375858
-0.5520145866742985,0.6182602874037157,-3.071841317373743,2.27533592782022,-3.61596104044049,-14.850957371694408
-0.5829492547725059,0.6402528188654288,-3.105535951188454,2.119081953410033,-3.100024083764302,-16.50402993256496
-0.6141899267299359,0.6605714109990233,-3.1333559339157033,1.9444128665977463,-2.565499392559717,-18.130881645263383
-0.6456753688540253,0.6790376631040913,-3.155013982129607,1.7512842199068324,-2.005427412518397,-19.737954784198564
-0.6773416986790357,0.6954751710550837,-3.1702176328786824,1.5397727580637228,-1.412632070243975,-21.332707807036297
-0.7091223849660526,0.7097095273013109,-3.178669243685852,1.310076417997808,-0.7800347023695349,-22.92321154919803
-0.7409482477029858,0.721568320866942,-3.180065992548443,1.0625143288414358,-0.10098412808196089,-24.51775951598447
-0.7727474581045699,0.7308811373510057,-3.1740998779381844,0.7975268119299119,0.6303963566478268,-26.124475277779712
-0.8044455386123628,0.7374795589273895,-3.1604577188012097,0.5156753808015022,1.4188424970754838,-27.750889585095262
-0.8359653628947473,0.7411971643448403,-3.1388211545580567,0.21764274119742888,2.2675585836077152,-29.40344898025872
-0.8672271558469309,0.7418695289269639,-3.1088666451036655,-0.09576720893812896,3.1777959400589975,-31.086905616888625
-0.8981484935909438,0.7393342245722253,-3.070265470807382,-0.42362937945802903,4.148390011358894,-32.80352380352038
-0.9286443034756422,0.7334308197539489,-3.0226837325129536,-0.7648974880121733,5.175240944615772,-34.55202146271076
-0.9586348443174598,0.7240406473027721,-2.965709612135848,-1.1193120796401534,6.253065117085585,-36.330958034001156
-0.9880256490954146,0.7110727770535978,-2.8982103841799933,-1.4902885174249594,7.381069713480442,-38.14684500778131
-1.0166750416579324,0.6942849638530154,-2.81895076232049,-1.8801929639715063,8.552617143588893,-39.99535914499767
-1.0444476649925334,0.6734478259757387,-2.727191567576498,-2.290264988796488,9.756299404219252,-41.867618489370486
-1.0712170452423049,0.6483545128391098,-2.622698281409009,-2.7207222812994116,10.97387799082485,-43.74399486790414
-1.096865591705902,0.6188207050030995,-2.5057410457208458,-3.170760650762594,12.177117818101307,-45.58426275558163
-1.1212845968375473,0.584684614170307,-2.377094662856662,-3.63855402635117,13.323614838849853,-47.31415627580901
-1.1443742362470308,0.5458069831859607,-2.238038595602946,-4.121254457113075,14.351403857800504,-48.80768817230142
-1.1660435686997102,0.5020710860379166,-2.0903569671880153,-4.614992111979067,15.17231528035708,-49.8651654396466
-1.1862105361165107,0.4533827278566599,-1.9363385612820194,-5.114875279762714,15.6645452103511,-50.18835258059197
-1.204784725625806,0.3996202948333173,-1.777552880326021,-5.6182844571730906,15.671095932668262,-49.36701716206514
-1.221711206823962,0.3407134349022883,-1.618050813927899,-6.116172198067078,14.979874216572412,-46.8346895894527
-1.2371496888756508,0.2771399403316388,-1.472999209580359,-6.569397355658494,13.317503295358266,-41.86120624295667
-1.2513371442541739,0.20958237308253364,-1.3556642954091944,-6.943557986946691,10.484474626537967,-33.867347377125874
-1.2645744998991628,0.13889257481429845,-1.276356466493413,-7.21182697476408,6.451962226709563,-22.710725062176213
-1.2772266372165793,0.06609166688441964,-1.242430284865235,-7.354952027776138,1.4368707402902527,-8.919443132142845
-1.2897223920787146,-0.007629949651455359,-1.2582844795100954,-7.361255680481396,-4.09242522752616,6.275232797729928
-1.3025545548241912,-0.08091259403951795,-1.3253619463666424,-7.226635293211451,-9.513259711974836,21.208970617445388
-1.316279870257961,-0.15222730582779959,-1.4421497483267376,-6.954563052130958,-14.22257912882242,34.280247428181646
-1.3314780920288651,-0.21998993236764186,-1.6025042963017309,-6.560383697814946,-17.81724392922169,44.45519795706059
-1.3484558712498023,-0.28334055161292765,-1.7915219490564662,-6.0823222624590265,-20.231714442802012,51.61220911698928
-1.3674141070588113,-0.3416471762836939,-1.9999318601335536,-5.544373506240721,-21.586146109069844,56.13217098880031
-1.388505273065709,-0.3943922936501945,-2.2201355725872145,-4.965699514522691,-22.086447929214366,58.61141695861221
-1.411823929494232,-0.44120215386688927,-2.4453813231529224,-4.362710867600778,-21.955950102676688,59.664544675209775
-1.437406723182037,-0.48184676997244336,-2.6697640422474027,-3.7490666407040028,-21.393238584180644,59.80837229758769
-1.4652323875807003,-0.5162399178897279,-2.888225353968633,-3.135674403994567,-20.555165603345912,59.4209616738713
-1.4952217427557182,-0.5444391364258194,-3.0965535760958427,-2.530690222567851,-19.55530730787174,58.746059104382255
-1.5272376953865066,-0.5666457272720002,-3.291383720089514,-1.9395186564524147,-18.469794129177917,57.918375499512905
-1.5610972075609841,-0.5831573143749312,-3.4710759137797664,-1.363721719395563,-17.347078535346704,57.002572940060766
-1.596675169384607,-0.5940314850856525,-3.638761803970158,-0.7984054818286146,-16.225688302668065,56.0599314881797
-1.6338725471597266,-0.5992997247140582,-3.7954579850422947,-0.2423235801272834,-15.133427579615441,55.11568769181444
-1.6725899704143028,-0.5990231918646926,-3.9417110723179345,0.3047772399403841,-14.08960400291083,54.17363659143867
-1.7127299890393115,-0.5932798204780787,-4.078025074164478,0.8427440379685822,-13.106144296872097,53.22242229107017
-1.7541970732887455,-0.5821643198307188,-4.204861391994974,1.371017678913745,-12.187509331944623,52.23634377574507
-1.7968976137796129,-0.5657881745350937,-4.322638820268112,1.888632833094547,-11.330083815926912,51.17438139398028
-1.8407399214919384,-0.5442796445396629,-4.431733546488225,2.394217976191901,-10.521177124054804,49.977774664414206
-1.8856342277687625,-0.5177837651288649,-4.532479151205293,2.8859953892489614,-9.737784497101774,48.566533378537166
-1.9314926843161424,-0.48646234692311663,-4.62516660801494,3.3617811586711266,-8.945321956268952,46.835474358362056
-1.97822936320315,-0.4504939758788149,-4.71004428355843,3.8189851762260183,-8.096681694034919,44.650798853601316
-2.025800745692756,-0.4099590500010289,-4.788464317958719,4.258815311576817,-7.133374477376578,41.85447835196526
-2.07412297351605,-0.3651207920582041,-4.8577066370245,4.6707079546443016,-5.975751100508998,38.219416846125036
-2.1230380276404746,-0.3164894248334576,-4.912560619141376,5.036502805392931,-4.535139334264763,33.501605546953
-2.1723713827261766,-0.26463228104703307,-4.948762662823791,5.341355568815107,-2.741101030794418,27.528951701756576
-2.2219320073570943,-0.21017380264199437,-4.96299619713552,5.573737989215515,-0.5663808512424982,20.26972019064944
-2.271512364040956,-0.1537955407842253,-4.952891681689676,5.72543785021112,1.9518518578625796,11.890606913607483
-2.32088840920928,-0.09623615586242984,-4.917026606648708,5.791558974731166,4.703187522222846,2.7787217959853936
-2.3698195932173736,-0.038291417488132085,-4.854925492724396,5.770521225017177,7.515133331840873,-6.495080938360078
-2.418048860344336,0.01918579550432392,-4.767059891177859,5.664060502622962,10.185370555895082,-15.275125230187628
-2.4653026487930543,0.07528549505777404,-4.654848383819549,5.477228748414605,12.526415796979064,-22.9564048528803
-2.5112908906902076,0.12904058389223372,-4.520656583009254,5.218393942570475,14.406715027084257,-29.109197042315557
-2.5557843992675062,0.1796961993959204,-4.36961391034515,4.905012715027362,15.78446518113319,-33.588820372149904
-2.5987025413745846,0.22700308323781732,-4.2075167271700575,4.556228093995875,16.702177134951203,-36.52394071995895
-2.6399727035943137,0.2707343316407943,-4.037835580731459,4.183543056560083,17.234828719942424,-38.14602501161965
-2.6795389666289626,0.3107219981866669,-3.8635582297172677,3.7970136059163804,17.470702123012845,-38.73209276076632
-2.7173621261565017,0.3468571678769335,-3.6871905570496937,3.4052517539676836,17.49496724616331,-38.554156446110355
-2.753419692830601,0.379089957132775,-3.510756569885242,3.0154255213234364,17.380260193542863,-37.849639898912955
-2.7877058922806306,0.40742951379505565,-3.335798399614711,2.633258937299602,17.18300781875587,-36.80901879535108
-2.820231665111661,0.4319440171243214,-3.163376301863201,2.2630320399186816,16.94358748994708,-35.574985399709234
-2.8510246669044634,0.452760677800802,-2.9940686564901005,1.9075808759096904,16.688582485213676,-34.247980861527374
-2.88012926821551,0.4700657379244096,-2.827971967589096,1.5682975007081699,16.433871651032288,-32.89438221550731
-2.9076050032190057,0.48410031482163135,-2.6647101611653654,1.2451002893402998,16.187829597344507,-31.55521866064803
-2.933471925562748,0.4950058264148358,-2.503900148612878,0.936067662672127,15.955929696999988,-30.25935860755924
-2.957740139179336,0.5028823485440136,-2.3453536917585267,0.6398353831084499,15.741426793790884,-29.027513399795104
-2.980430974718484,0.5078533596982261,-2.1888523546351863,0.35547674629886583,15.545466801887724,-27.872625009600593
-3.0015639897737487,0.5100332663774246,-2.0341891628844997,0.08207146162675616,15.368197753546667,-26.803008941007665
-3.021156968882531,0.5095274030924504,-1.881168603756877,-0.18129434779071407,15.209234622481855,-25.82386434628366
-3.039225923526075,0.5064320323650342,-1.729606626111499,-0.4355281451025963,15.067960372115078,-24.938299200831743
-3.055785092129466,0.500834344727797,-1.5793306404163143,-0.6815309797241573,14.943706849348539,-24.147998097402027
-3.070846940061635,0.4928124587242491,-1.4301795187480402,-0.920197487336881,14.835846099028187,-23.453621488328107
-3.084422159635355,0.4824354209087911,-1.2820035947921624,-1.1524158898884687,14.743812651237382,-22.85499559258233
-3.096519670107241,0.4697632058467132,-1.134664663842936,-1.3790679955928344,14.667069670580219,-22.351129682311687
-3.1071466176777527,0.4548467161141955,-0.9880359828033849,-1.601029198930112,14.605025970548455,-21.940080303668122
-3.116308375491192,0.4377277822983078,-0.8420022701853003,-1.81916848064665,14.55690636001544,-21.618668875348632
-3.1240106408897357,0.41844547173275454,-0.6964600667474761,-2.034328764559845,14.521546580622955,-21.381958295166744
-3.1302770025197657,0.3970852052714479,-0.5512730523741554,-2.247239357210246,14.496981473375271,-21.22198277712847
-3.1350996091707066,0.37362680993343994,-0.4062514315077153,-2.4589324121308342,14.480757403344365,-21.129058252081755
-3.138465508682938,0.34803161282199285,-0.26129488062534484,-2.6701991640811116,14.468998059999315,-21.089194588133758
-3.140367395527036,0.32027578684128594,-0.11641018585420237,-2.8814583511281886,14.455848601130304,-21.082336093054852
-3.14080361080377,0.29035035069641546,0.02828875702858491,-3.0927562146467875,14.43313252501438,-21.08124208090763
-3.1397781422441065,0.25826116889339484,0.1725809425959196,-3.3037664993192415,14.39012989273354,-21.05073144419321
-3.1373006242092067,0.22402895173915452,0.31613825577073573,-3.5137904531354947,14.313581358350596,-20.94760682080741
-3.133386337690427,0.18768925534154185,0.4585254718259979,-3.721756827393102,14.188051267450765,-20.72165991126518
-3.12805621030932,0.1492924816093213,0.599200256384701,-3.9262218766972303,13.996793466904043,-20.318190456561336
-3.1213368163176325,0.10890387825217451,0.737513165419871,-4.125369358960654,13.723235084967808,-19.682386449697887
-3.113260376597307,0.06660353878069986,0.8727076452545639,-4.317010535403766,13.35310496131091,-18.765648183544858
-3.1038647586604813,0.022486402506413317,1.0039200325618671,-4.498584170554559,12.877074115927583,-17.533462320644414
-3.0931934766494895,-0.02333774545825268,1.1301795543648996,-4.6671565322486455,12.293563398983302,-15.97379767905792
-3.0812956913368597,-0.0707442741999485,1.2504083280368077,-4.819421391629248,11.61116782495407,-14.104380632035092
-3.068226210125316,-0.1195937070044073,1.3634213613007715,-4.951700023147194,10.850043019281213,-11.976899819435943
-3.054053892665497,-0.1697055727377728,1.4679725590676906,-5.060074597238988,10.041968954985064,-9.677251874917312
-3.038893204216236,-0.22075096143056872,1.5637701332786564,-5.1433085692628735,9.226415277027082,-7.314443857477817
-3.0228259165390106,-0.2724872171169729,1.6515291409268489,-5.203013063164791,8.439297038023353,-4.988611617097005
-3.0059215278662976,-0.32470325139909006,1.7320095679483838,-5.240911140779243,7.7109945868388055,-2.784653535284742
-2.988243107576983,-0.37720206566609427,1.8059733854272753,-5.258716334275351,7.064363110706026,-0.7661661846730543
-2.969847296196362,-0.42980075109422816,1.874184549595436,-5.258132646156855,6.513816942177374,1.027350985405362
-2.9507843053961382,-0.4823304886468037,1.9374090018326782,-5.240854549262115,6.065663789687391,2.5795685524457075
-2.9310979179944257,-0.534636549074202,1.9964146686667124,-5.208566986764108,5.719306822016029,3.8938201077115777
-2.910825487955747,-0.586578292913873,2.0519714617731477,-5.162945372170435,5.4688786010099015,4.98832045361954
-2.8899979403910336,-0.6380291704903358,2.1048512779754933,-5.10565558932331,5.304939820548253,5.891207967207893
-2.868639771557626,-0.6888767219151783,2.1558279992451563,-5.0383539923995695,5.215999864940377,6.6361385263765795
-2.8467690488592754,-0.7390225770870579,2.2056774927014424,-4.96268740591067,5.189739748311294,7.258788246872794
-2.8243974108461396,-0.7883824556917006,2.2551776106115566,-4.880293124702685,5.21391150653951,7.794342145119998
-2.801530067214787,-0.8368861672019019,2.3051081903906026,-4.792798913956307,5.2769447251877395,8.275876322322068
-2.778165798808196,-0.8844776108775256,2.3562510546015827,-4.701823009186851,5.368316631531028,8.733464290113403
-2.754296957615752,-0.9311147757655056,2.409390010955399,-4.608974116244246,5.478747297551002,9.193822932437705
-2.7299060689246435,-0.976777793922968,2.4647516620768646,-4.51446986885892,5.602424655330252,9.673012068942201
-2.7049637442449206,-1.0214590459533435,2.521409613392714,-4.415406176793133,5.738827998203364,10.16926849956924
-2.679447555203308,-1.0651190409111926,2.579466064095498,-4.311244849611108,5.883518328006294,10.692945146747443
-2.6533376998870493,-1.1077106590082502,2.639023846521154,-4.201568867671799,6.031939938378478,11.253543216835803
-2.626616633070801,-1.1491803634798403,2.7001227686242233,-4.085931748576343,6.179532967155502,11.859028987765827
-2.599269066216636,-1.1894682005848767,2.7627396139778493,-3.9638575471680566,6.321606441418885,12.515955148383336
-2.5712819674740395,-1.2285077996058615,2.826788141773777,-3.8348408555324425,6.453220331318529,13.229559018010791
-2.5426445616799134,-1.2662263728488863,2.8921190868223547,-3.698346802997184,6.569076876423881,14.00384332345777
-2.5133483303585726,-1.3025447156436318,2.9585201595525326,-3.5538110561321474,6.663421679708359,14.841646099922174
-2.4833870117217485,-1.3373772063433684,3.025716046011863,-3.400639818749382,6.729955436428363,15.744706740793784
-2.452756600668585,-1.370631806324955,3.093368407866502,-3.238209831903119,6.761757598682295,16.713735403612034
-2.421455348785642,-1.4022100599888399,3.1610758824012057,-3.065868373889773,6.751223710845,17.74849297720148
-2.389483764346892,-1.4320070947590613,3.2283740825193363,-2.8829332602479356,6.6900185398447345,18.847888682573508
-2.356844612313725,-1.4599116210832446,3.294735596742853,-2.688692843758394,6.569047432739872,20.010102152933978
-2.323542932187561,-1.4858056975728213,3.3595726971549857,-2.4823997762596672,6.378439518443361,21.232773311004454
-2.2895915569429857,-1.5095342828411638,3.4224970045197853,-2.2625910226446972,6.106398268211911,22.51704098700679
-2.255018343501058,-1.5309567676638542,3.482549813925676,-2.028723849972022,5.741624480536258,23.857359048021895
-2.2198626638081764,-1.5499549628093519,3.5384147454819725,-1.780989858824048,5.27434124513448,25.24276794510576
-2.1841758336599675,-1.5664070360493079,3.5887895603437867,-1.5195260595833417,4.695549992753537,26.66209122074939
-2.1480211127012843,-1.5801875121585656,3.6323861607120276,-1.2444148724326336,3.997229228333598,28.104475692383968
-2.1114737044262086,-1.5911672729151602,3.667930589833401,-0.955684127354814,3.1725405809063796,29.559937322388638
-2.0746207561780494,-1.5992135571003188,3.6941630320004095,-0.6533070641329342,2.2160397446455002,31.019902783153086
-2.037561359149344,-1.6041899604984604,3.7098378125513527,-0.3372023323502078,1.1238882618230563,32.47774058137884
-2.0004065483818567,-1.6059564358971965,3.7137233978703272,-0.007233991390011241,-0.10593963719885549,33.929279161863995
-1.9632793027665805,-1.6043692930873297,3.7046023953872256,0.33678848956412066,-1.4734629058023865,35.37331251872391
-1.9263145450437347,-1.5992811988628552,3.681271553577739,0.6951102315284876,-2.9765223649108776,36.81209634143921
-1.8896591418027675,-1.5905411770209603,3.6425417619633533,1.068030945719233,-4.6106449865910655,38.25183946100086
-1.8534719034823546,-1.5779946083620238,3.5872380511113535,1.455904933552334,-6.368959471743936,39.70319618921028
-1.8179235843703991,-1.5614832306896167,3.51419959263482,1.859141086643608,-8.242181602021896,41.181764868773186
-1.7831968826040323,-1.540845138810502,3.4222796991926305,2.278202886808713,-10.21868992183226,42.70859619786836
-1.7494864401696124,-1.5159147845346346,3.3103458244894592,2.713608406063142,-12.284712783350447,44.3107108165246
-1.7169988429027268,-1.4865229766751613,3.177279563275779,3.1659303066222275,-14.424645402295711,46.02161740161436
-1.6859522192975678,-1.4524960419809216,3.022023414446767,3.6359712237293653,-16.622650993523138,47.88359142484368
-1.6565686300001503,-1.4136590132811946,2.844243643254941,4.125986799210646,-18.87379747653646,49.966799867857176
-1.629073468067943,-1.3698278129907864,2.6438048898977904,4.638022996169958,-21.175385711259203,52.3548724542502
-1.603699588608625,-1.320764073673319,2.4202496240668134,5.1753957534281945,-23.53305321003533,55.15009739931612
-1.580687232319357,-1.2661704209983213,2.172821218581871,5.743071413068529,-25.96444760952315,58.482125703258575
-1.5602840254867822,-1.2056904737412282,1.9004639493911886,6.347666720436418,-28.50049567427105,62.51420192442108
-1.542744979987025,-1.1389088437833805,1.6018229955713559,6.997448824139598,-31.185595498812816,67.44752705753369
-1.528332493285692,-1.0653511361120256,1.2752444393273261,7.702335276048088,-34.07511496222505,73.5190225336248
-1.5172666385964335,-0.9846114076056238,0.9217723534962985,8.465748630911662,-37.191766689870434,80.9198374709629
-1.509876076740841,-0.8959061781094447,0.536510576292337,9.308614116128085,-40.60180521134494,89.89967163241545
-1.5066739691175508,-0.7978619281856403,0.10719060990882912,10.273107692518106,-44.389508690071246,100.74749058297579
