0.,0.,0.,-2.710505431213761e-20,-25.956164693706224,4550.627878905687
-0.0012943888528879812,0.2275164881661423,-0.25766566480503916,45.49858541054694,-25.057247710651314,4547.257959801468
-0.005008327112420621,0.9095002680508538,-0.46640227681064134,90.84414337116947,-13.620259181330951,4515.2400625297305
-0.009952217659459866,2.043092054853785,-0.48317463926217585,135.84550252339318,8.378326678535073,4499.486058767639
-0.014638292886531734,3.626777611024949,-0.5277261368564492,180.87713286251017,-35.849190920161966,4493.9403512889485
-0.023071859642906523,5.662166333844212,-1.2285876476327304,226.50177036854322,-68.73555995944147,4629.94449420158
-0.03585852459489604,8.152558908733617,-1.0277657486469534,271.11609582296546,87.2861725369617,4435.774915096319
-0.04536789335191609,11.088058533169422,-1.3788620549039137,316.1735633136354,-167.14163031853784,4668.108812946301
-0.06253943354274143,14.479211354245415,-1.3451883353320144,360.9984206702848,165.65291737512598,4387.287154845934
-0.07657154345013881,18.314356505087492,-2.2314070189725874,406.8019988512719,-149.66504151532172,4794.053843976131
-0.09454618214446214,22.60072792839353,-1.352745529989202,450.48124201709584,-186.31016751514318,4421.450692495024
-0.1165387842080471,27.33545732106329,-1.6546494066132131,495.1445352959165,279.35012329516485,4411.4563687203
-0.13847682310962656,32.51550941945836,-2.639136216004048,540.4425756552322,364.00652020262606,3798.1004654733647
-0.16146362339894169,38.13938363741115,-3.245608677836741,585.6981398657147,192.13184643278237,3941.4010754424453
-0.1866910532715888,44.20744295226863,-3.555280653693443,630.2478144253249,106.56015395869915,4120.25861065247
-0.2143784530484535,50.7188151908502,-3.7270123682628773,674.3314682889871,270.9143270891382,3727.311785548473
-0.24426359818713383,57.671485757305035,-3.472421284309303,717.4323171644031,666.4868665277451,3246.203935006256
-0.2751126117562335,65.0622462395392,-2.500784683976809,760.2557559747254,665.2235803426139,4299.335707188381
-0.305871668830548,72.8898556024583,-2.4087777728963093,803.8912032530238,-581.9379179794739,4234.685165734464
-0.34059496337805234,81.15460999518203,-4.635842395757388,849.5940565581685,-561.002967750355,5614.089350950479
-0.37909642334836247,89.85619188575231,-3.306601497794727,890.7565396992212,1102.7591573595587,3701.909137378032
