theta1,theta2,theta3,thetadot1,thetadot2,thetadot3,thetaddot1,thetaddot2,thetaddot3
1.6504407808711876,1.0009378761302887,-0.014382940810532496,0.5065509485140998,-0.286596898887247,-0.09522808375521431,1.6966771482021699,-0.8645478246170305,-0.3662649399897945
1.6555967588590141,0.9980256598042976,-0.015355149166961636,0.5235883267712766,-0.2952341722016109,-0.09892805860516016,1.707531690634319,-0.861203617295172,-0.37307888957203333
1.6609237488780062,0.9950272083414853,-0.0163645564649302,0.5407360383235709,-0.30383708894182565,-0.10269758089279275,1.7186956219094613,-0.8576765753634592,-0.3801404836452401
1.6664228325044497,0.9919429038947626,-0.01741179475470975,0.5579971825331985,-0.3124037797219778,-0.10653916602386652,1.7301654729369078,-0.8539578836257478,-0.3874532199638324
1.6720947887283584,0.9887737622781128,-0.01849738164058684,0.575372912212557,-0.320929263194649,-0.11045566775476967,1.741937203213855,-0.8500383713726953,-0.395022479341872
1.6779407757069935,0.9855202360843882,-0.019622061171053407,0.5928660485802528,-0.32941118319408524,-0.11444969957136976,1.7540069712818789,-0.8459084731748344,-0.402852735030988
1.6839621553334974,0.9821824925431534,-0.020786695298357246,0.610480295056296,-0.3378485525014311,-0.11852376914545831,1.7663707987397266,-0.8415580492349394,-0.41094779377675567
1.6901603019484561,0.9787607512275625,-0.021992171986454267,0.6282192131542006,-0.34624012765685636,-0.12268044401261965,1.7790243326819561,-0.8369763699489133,-0.4193115953597837
1.6965366023399002,0.97525528405436,-0.02323940521100848,0.6460862224809852,-0.3545844089595564,-0.126922351572231,1.7919628260410467,-0.8321520928796584,-0.42794822321612935
1.7030924557433045,0.9716664152838806,-0.024529334959391996,0.6640846007371719,-0.3628796404677521,-0.13125217908746237,1.8051811167108438,-0.8270732380779782,-0.436861913920117
1.7098292738415874,0.9679945215200491,-0.025862927230685014,0.6822174837167865,-0.37112380999868966,-0.13567267368527658,1.818673605417336,-0.8217271617235444,-0.4460570654705098
1.7167484807651123,0.9642400317103801,-0.02724117403567586,0.7004878653073596,-0.3793146491286409,-0.14018664235642928,1.8324342323035818,-0.816100528062379,-0.4555382443180582
1.723851513091686,0.9604034271459788,-0.028665093396860953,0.7188985974899251,-0.38744963319290304,-0.14479695195546902,1.8464564521970543,-0.8101792796217142,-0.46531019106993443
1.7311398198465602,0.9564852414615402,-0.030135729348444808,0.7374523903390213,-0.3955259812857988,-0.14950652920073715,1.8607332085293669,-0.8039486056881382,-0.47537782480424845
1.73861486250243,0.9524860606353495,-0.031654151936340046,0.7561518120226904,-0.40354065626067637,-0.1543183606743678,1.8752569058805861,-0.7973929090410458,-0.48574624592579463
1.7462781149794355,0.948406522989282,-0.03322145721816739,0.7749992888024784,-0.4114903647299094,-0.159235492822288,1.8900193811231292,-0.7904957709404807,-0.4964207374925627
1.75413106364516,0.9442473191888031,-0.034838767263255674,0.7939971050334356,-0.419371557064897,-0.16426103195421754,1.9050118731435028,-0.7832399143765405,-0.5074067649411702
1.7621752073146317,0.9400091922429685,-0.03650723015264182,0.8131474031641159,-0.42718042739606377,-0.16939814424366917,1.9202249911241303,-0.7756071655968614,-0.5187099741384853
1.7704120572503228,0.9356929375044237,-0.03822801997907087,0.8324521837365777,-0.4349129136128598,-0.17465005572794834,1.9356486813720302,-0.7675784139391655,-0.5303361876861272
1.7788431371621496,0.9312994026694046,-0.04000233684699593,0.851913305386383,-0.4425646973637606,-0.18002005230815335,1.9512721926864693,-0.7591335700077222,-0.5422913994045232
1.7874699832074727,0.9268294877777371,-0.04183140687257827,0.8715324848425978,-0.45013120405626716,-0.1855114797491754,1.9670840402637646,-0.750251522245878,-0.5545817669235994
1.7962941439910964,0.9222841452128373,-0.04371648218368719,0.8913112969277922,-0.45760760285690594,-0.19112774367969843,1.9830719681442743,-0.740910091971503,-0.5672136023081139
1.80531718056527,0.9176643797017112,-0.04565884091990016,0.9112511745580405,-0.46498880669122894,-0.19687230959219937,1.9992229102144314,-0.7310859869586444,-0.5801933606471914
1.814540666429686,0.9129712483149551,-0.04765978723250273,0.9313534087429207,-0.47226947224381366,-0.20274870284294774,2.015522949785374,-0.7207547536667293,-0.5935276265397795
1.8239661875314819,0.9082058604667554,-0.04972065128448851,0.9516191485855148,-0.47944399995826276,-0.20876050865200613,2.031957277779464,-0.7098907282385389,-0.6072230984105534
1.833595342265239,0.9033693779148887,-0.05184278925055928,0.972049401282409,-0.4865065340372049,-0.21491137210322978,2.0485101495667317,-0.6984669864099248,-0.6212865705943199
1.8434297414729826,0.8984630147607215,-0.05402758331712487,0.9926450321236934,-0.49345096244229364,-0.22120499814426692,2.065164840505249,-0.6864552924979996,-0.6357249131314288
1.8534710084441826,0.8934880374492107,-0.05627644168230324,1.0134067644929619,-0.5002709168942084,-0.22764515158655851,2.0819036002524705,-0.6738260476603704,-0.6505450492217418
1.8637207789157526,0.8884457647689029,-0.05859079855592045,1.0343351798673126,-0.5069597728726541,-0.23423565710533828,2.098707605928969,-0.6605482376459659,-0.6657539302910436
1.8741807010720508,0.8833375678519352,-0.06097211415951065,1.0554307178173477,-0.5135106496163607,-0.24098039923963302,2.115556914231555,-0.6465893802882339,-0.6813585086307151
1.8848524355448792,0.8781648701740348,-0.06342187472631608,1.0766936760071726,-0.5199164101230842,-0.24788332239226205,2.132430412609821,-0.6319154730240846,-0.6973657075799277
1.8957376554134842,0.8729291475545189,-0.06594159250128712,1.0981242101943984,-0.5261696611496055,-0.25494843082983776,2.1493057696384286,-0.6164909407568476,-0.7137823892288789
1.9068380462045564,0.8676319281562946,-0.06853280574108225,1.1197223342301386,-0.5322627532117316,-0.26217978868276537,2.1661593847373783,-0.6002785844189417,-0.7306153196324314
1.9181553058922303,0.8622747924858596,-0.071197078714068,1.141487920059011,-0.5381877805842943,-0.26958151994524265,2.1829663374136525,-0.583239530629787,-0.7478711315355522
1.929691144898085,0.8568593733933014,-0.07393600170031907,1.163420697719138,-0.5439365813011514,-0.2771578084752606,2.199700336220476,-0.5653331828868243,-0.7655562846256011
1.941447286091143,0.8513873560722975,-0.07675119099161822,1.1855202553421451,-0.549500737155186,-0.28491289799460273,2.216333667654645,-0.5465171747723581,-0.78367702334181
1.953425464787872,0.8458604780601161,-0.0796442888914563,1.2077860391531627,-0.5548715736983065,-0.2928510920888455,2.232837145238171,-0.5267473257062615,-0.802239332289308
1.965627428752183,0.8402805292376149,-0.08261696371503233,1.2302173534708247,-0.5600401602414471,-0.30097675420735837,2.249180059057739,-0.5059775998242485,-0.8212488893241269
1.9780538785923807,0.8346501586411995,-0.08567067884410874,1.2528102297098267,-0.564998234162179,-0.30929038630881656,2.2653290903839887,-0.484162082788747,-0.8407082719497223
1.990704505569217,0.8289729294185643,-0.08880683075985117,1.2755567799685545,-0.5697368921163841,-0.31778861392320634,2.2812489235737194,-0.4612558287399989,-0.8606193007327941
2.003581626033671,0.8232505795819206,-0.09202756314926484,1.29845597872905,-0.5742433473100412,-0.32647791139666715,2.2969056704705215,-0.4372077749681226,-0.8809926522011512
2.016687539005427,0.817484979673434,-0.09533509459811226,1.3215065136899242,-0.5785042625562241,-0.33536510711502343,2.3122636910217222,-0.4119648905213635,-0.9018391878043915
2.0300244194353247,0.8116782128183807,-0.09873169328092049,1.3447064835488727,-0.5825058645284341,-0.34445699309952904,2.32728545995559,-0.385472390574548,-0.9231695972772054
2.0435943182053626,0.805832574725147,-0.10221967696098114,1.3680533980026741,-0.5862339437606,-0.3537603250068674,2.3419315548372728,-0.3576737784858341,-0.9449943540121177
2.0573991621286956,0.7999505736852298,-0.1058014129903504,1.3915441777471915,-0.5896738546470778,-0.3632818221291512,2.3561606508659785,-0.32851090289427476,-0.9673236693463803
2.071440753949637,0.7940349305732362,-0.10947931830984903,1.4151751544773716,-0.5928105154426508,-0.37302816739392286,2.3699295234017557,-0.29792403177743715,-0.9901674464578418
2.085720772343656,0.7880885788468835,-0.11325585944906237,1.4389420708872451,-0.5956284082625298,-0.3830060073641542,2.383193059278998,-0.26585194551441105,-1.0135352346820112
2.1002407719173806,0.782114664547,-0.1171335525263403,1.4628400806699267,-0.598111579082353,-0.3932219522382463,2.395904278031734,-0.2322320511238282,-1.0374361851903438
2.1150021832085955,0.7761165462975236,-0.12111496324879728,1.4868637485176146,-0.6002436377381857,-0.40368257585002987,2.4080143642216827,-0.19700051996705426,-1.0618790091084207
2.130006312686243,0.7700977953055028,-0.12520270691231236,1.5110070501215915,-0.6020077579265208,-0.4143944156687653,2.419472712122599,-0.16009245132099365,-1.0868719393028778
2.145254342750422,0.764062195361097,-0.12939944840152906,1.5352633721722229,-0.6033866772042785,-0.42536397279914184,2.430226984072391,-0.12144206433087458,-1.1124226972282159
2.1607473317323893,0.7580137428375753,-0.13370790218985557,1.5596255123589595,-0.6043626969888063,-0.4365977119812787,2.44022318385595,-0.0809829209475694,-1.1385384663995473
2.1764862138945595,0.7519566466913175,-0.1381308323394646,1.584085679370335,-0.604917682557879,-0.4481020615907245,2.449405746525012,-0.038648182533742,-1.1652258742457675
2.1924717994305034,0.7458953284618135,-0.1426710525012935,1.6086354928939675,-0.6050330630496991,-0.4598834136384573,2.457717646094624,0.005629097115429148,-1.1924909843001852
2.2087047744649504,0.739834422271664,-0.14733142591504406,1.6332659836165582,-0.6046898314628959,-0.47194812377088446,2.4651005225766647,0.05191563955163153,-1.2203393009030379
2.2251857010537863,0.7337787748265796,-0.15211486540918273,1.657967593223893,-0.6038685446565264,-0.4843025112698429,2.4714948298171073,0.10027756745408434,-1.248775788823392
2.2419150171840547,0.7277334454153817,-0.15702433340094052,1.6827301744008416,-0.6025493233500749,-0.4969528590525991,2.476840005593096,0.15077998562933964,-1.2778049104575842
2.2588930367739564,0.7217037059100014,-0.16206284189631295,1.707542990831357,-0.6007118521234532,-0.5099054136718489,2.4810746653953224,0.2034865144997551,-1.3074306835280682
2.2761199496728497,0.7156950407654812,-0.16723345249006014,1.7323947171984768,-0.5983353794170003,-0.5231663853157178,2.484136821268677,0.2584587734410959,-1.337656762491478
2.29359582166125,0.7097131470199729,-0.1725392763657068,1.757273439184322,-0.5953987175314824,-0.5367419478077603,2.485964127006619,0.315755811464705,-1.3684865471682661
2.31132059445083,0.7037639342947394,-0.17798347429554218,1.7821666534700977,-0.5918802426280935,-0.5506382386069608,2.4864941508898433,0.37543348292323725,-1.3999233224293648
2.3292940856844204,0.6978535247941536,-0.18356925664062007,1.8070612677360924,-0.5877578947284543,-0.564861358807733,2.4856646770250514,0.43754376615529117,-1.4319704331181313
2.347515988936008,0.6919882533056989,-0.18929988335075892,1.831943600661679,-0.5830091777146136,-0.5794173731399203,2.48341403617312,0.5021340232771131,-1.4646314987491797
2.3659858737107387,0.6861746671999691,-0.19517866396454164,1.8567993819253146,-0.5776111593290469,-0.594312309968795,2.479681466755377,0.5692461996825222,-1.4979106729091358
2.384703185444914,0.6804195264306683,-0.20120895760931576,1.8816137522045393,-0.5715404711746577,-0.6095521612950596,2.4744075064913464,0.6389159622271454,-1.5318129526881519
2.403667245505994,0.6747298035346109,-0.2073941730011934,1.9063712631759775,-0.5647733087147762,-0.6251428827548454,2.4675344148501166,0.7111717755516408,-1.5663445438943577
2.4228772511925953,0.6691126836317217,-0.2137377684450512,1.931055877515338,-0.5572854312731603,-0.6410903936197136,2.4590066261907118,0.7860339165406757,-1.6015132882453076
2.442332275734492,0.6635755644250361,-0.22024325183453025,1.9556509688974124,-0.5490521620339953,-0.6574005767966546,2.4487712331257216,0.8635134275179235,-1.6373291591893864
2.4620312682926166,0.6581260562006994,-0.22691418065203667,1.9801393219960772,-0.5400483880418936,-0.6740792788280887,2.436778499268944,0.9436110094390907,-1.6738048334837017
2.481973053959057,0.6527719818279679,-0.23375416196874044,2.004503132484292,-0.5302485602018955,-0.6911323098918648,2.4229824001257327,1.0263158570583053,-1.7109563461401887
2.50215633375706,0.6475213767592076,-0.24076685244457668,2.028724007034101,-0.519626693279468,-0.7085654438012623,2.4073411904589603,1.1116044388001776,-1.748803836844752
2.5225796846410296,0.6423824890298955,-0.2479559583282448,2.0527829633166315,-0.5081563659005057,-0.7263844180049892,2.3898179960207253,1.1994392248584838,-1.7873723964502646
2.5432415594965265,0.6373637792586182,-0.2553252354572089,2.0766604300020948,-0.4958107205513307,-0.7445949335871835,2.37038142708827,1.289767367848912,-1.8266930226371683
2.5641402871402685,0.6324739206470735,-0.26287848925769763,2.1003362467597873,-0.48256246357869237,-0.7632026552674127,2.349006210792611,1.3825193411495598,-1.8668036943188269
2.585274072320132,0.627721798980069,-0.2706195747447041,2.1237896642580876,-0.4683838651897674,-0.7822132114006731,2.325673838791334,1.4776075408485863,-1.9077505748336336
2.6066409957151504,0.6231165126255227,-0.27855239652198616,2.1469993441644597,-0.4532467594521598,-0.8016321939773915,2.3003732264274412,1.57492485795928,-1.949589354404073
2.628239013935513,0.6186673725344634,-0.2866809087820659,2.1699433591454493,-0.43712254429390107,-0.8214651586234232,2.2731013791484784,1.6743432282323327,-1.9923867427430444
2.6500659595225686,0.6143839022410298,-0.29500911530623053,2.1925991928666893,-0.4199821815034498,-0.8417176246000535,2.243864061651865,1.7757121674638754,-2.036222123039448
2.6721195409488216,0.6102758378624712,-0.3035410694645313,2.2149437399928935,-0.4017961967296923,-0.862395074803997,2.2126764649909085,1.878857300634003,-2.08118937884538
2.6943973426179344,0.6063531280991472,-0.3122808742157843,2.2369533061878606,-0.3825346794819419,-0.8835029557673979,2.1795638667397856,1.9835788934824223,-2.127398905604148
2.7168968260335,0.6026257778583849,-0.3212329949505958,2.2586045948665507,-0.36216954071884777,-0.9050468419247633,2.1445618928875456,2.0896513738997187,-2.1749694169396223
2.7396148129375226,0.5990998718763056,-0.3304115865084482,2.2799057716784894,-0.34074759798576665,-0.927040937300733,2.10770899998574,2.196845454115089,-2.223687238864212
2.7625465262931455,0.5957870014234725,-0.33982355259398445,2.300846584388106,-0.31827997951489484,-0.9495054322183086,2.0690743649640964,2.3048635058973383,-2.2735085628337637
2.78568694997423,0.5927013205897803,-0.3494706547214716,2.3214021752653,-0.2947462628334626,-0.9724593210542417,2.0287487131264466,2.413357489829803,-2.3245578323024834
2.8090311075905396,0.5898564015213316,-0.3593551208920544,2.3415501204623363,-0.27013255278890813,-0.995921716164846,1.9868362865434828,2.521948552950075,-2.3769552152704567
2.832574062487739,0.5872652344204358,-0.36947964559375507,2.3612704300138443,-0.24443148154887756,-1.0199118478859985,1.9434550939724533,2.6302268640631206,-2.430816350848296
2.8563109177473955,0.5849402275456099,-0.3798473898014737,2.3805455478368174,-0.21764220860122452,-1.0444490645331388,1.898737049190988,2.737751717103593,-2.4862520510811557
2.8802368161869776,0.5828932072115784,-0.3904619809769877,2.3993603517306132,-0.18977042075401063,-1.0695528324012693,1.8528279853354217,2.844051929942057,-2.543367942362547
2.904346940359856,0.581135417789273,-0.40132751306895237,2.417702153376955,-0.16082833213550526,-1.0952427357649548,1.8058875334275277,2.948626565103803,-2.6022640284321175
2.928636512555304,0.5796775217058325,-0.4124485465129006,2.435560698339929,-0.1308346841941856,-1.1215384768783236,1.7580888540942712,3.050945997511869,-2.663034154358371
2.9531007947984955,0.5785295994446034,-0.4238301082312427,2.4529281660659876,-0.0998147456987365,-1.1484598759750662,1.7096182125190036,3.150453352605143,-2.7257653480771444
2.9777350888505074,0.5777011495451392,-0.4354776916332667,2.4697991698839457,-0.06780031273805076,-1.1760268712684363,1.6606743878871038,3.2465663360600665,-2.790537013015404
3.002534736208318,0.5772010886032011,-0.4473972566151385,2.4861707570049845,-0.03482970872122887,-1.2042595189512495,1.6114679099745437,3.338679473918151,-2.8574199421139785
3.0274951181048073,0.5770377512707573,-0.4595952295599013,2.502042408522649,-0.0009477843775791972,-1.2331779931958853,1.5622201170366556,3.426166779262468,-2.926475120214204
3.0526116555087577,0.5772188902559836,-0.4720785033374759,2.5174160394128475,0.033794082243382206,-1.2628025861542855,1.5131620307429932,3.508384858777886,-2.997752278342919
3.077879809124853,0.577751676323263,-0.48485443730466116,2.532295998533855,0.06933798577193134,-1.2931537079579543,1.4645330455235321,3.584676469665829,-3.0712881599734434
3.1032950793936793,0.5786426982931857,-0.4979308573051332,2.5466890686263097,0.10561949351813665,-1.3242518867179591,1.4165794312895883,3.65437453456379,-3.147104455918034
3.128853006491725,0.5798979630425497,-0.5113160556694456,2.5606044663132135,0.14256764547185868,-1.3561177685249302,1.3695526500148998,3.7168066194471274,-3.225205361183158
3.1545491703313786,0.5815228955043598,-0.5250187912150301,2.574053842099935,0.18010495430274992,-1.3887721174490602,1.3237074880553275,3.7712998770661357,-3.305574703958143
3.1803791905609327,0.5835223386678283,-0.5390482892461957,2.5870512803742045,0.2181474053602554,-1.422235815540105,1.2793000072964287,3.81718645639394,-3.3881725939738723
3.20633872656458,0.585900553578375,-0.553414241554129,2.5996132994061196,0.25660445667361237,-1.4565298628273822,1.2365853191992666,3.8538093769170967,-3.4729315348232443
3.232423477462417,0.588661219337627,-0.5681268064168944,2.61175885134814,0.29537903895184997,-1.491675377319774,1.1958151865228046,3.880528865466861,-3.5597519425374258
3.2586291821104405,0.5918074331034187,-0.5831966085994338,2.6235093222350914,0.33436755558379,-1.5276935950057235,1.157235457899205,3.8967291527237204,-3.648497010814158
3.2849516191005494,0.5953417100897916,-0.5986347393535667,2.6348885319841635,0.373459882638046,-1.5646058698532377,1.1210833404970348,3.90182572657021,-3.7389868618457913
3.311386606760545,0.599265983566995,-0.6144527564179906,2.64592273439491,0.41253936886302417,-1.602433673809886,1.0875845157039503,3.8952730401356397,-3.8309919207392857
3.337930003154131,0.6035816048614852,-0.6306626840182799,2.65664061714925,0.45148283568692255,-1.6411985968028011,1.0569501020796834,3.876572673665083,-3.9242254511012375
3.3645777060809112,0.6082893433559257,-0.6472770128668873,2.667073301811466,0.4901605772177314,-1.6809223467386774,1.029373468762676,3.8452819512226477,-4.018335189521999
3.3913258267863307,0.6133896951295886,-0.6642991635229823,2.677248821590214,0.5284553523454972,-1.7216119959156873,1.0050043650059848,3.801062297824949,-4.113092061946749
3.4181722496552567,0.6188793989032468,-0.6817132426933438,2.687188103351789,0.5662774359022875,-1.7632401746380877,0.9839082692431443,3.7437577872491583,-4.208558154514397
3.445115950791988,0.6247491527984069,-0.6995347562636582,2.6969323842224537,0.6034693097260413,-1.8058185858425626,0.9661785490706033,3.673202499363557,-4.3040510181066844
3.4721560809705836,0.6309886813992589,-0.7177805123068198,2.7065221863698237,0.6398758173978268,-1.8493527833616477,0.9518754265622307,3.589323774255329,-4.398822681969051
3.499291957231525,0.6375869804450103,-0.7364659598549543,2.7159956592693666,0.6753497942352849,-1.8938381493792098,0.9410185958222806,3.4921565585269883,-4.49211270267529
3.526523062881719,0.6445323168298862,-0.7556051888994191,2.7253885797044024,0.7097520672926296,-1.939259894430446,0.9335861787322253,3.3818467248993,-4.583143593463617
3.5538490474944977,0.6518122286031295,-0.7752109303908036,2.734734351766103,0.7429514553606481,-1.985593057401884,0.9295142359188827,3.258653229906949,-4.671115972974942
3.5812697269096163,0.6594135249690003,-0.7952945562389286,2.7440640068534927,0.7748247689667007,-2.032802505531382,0.928696823849398,3.122949101560549,-4.75520358063461
3.608785083233256,0.6673222862867767,-0.8158660793128474,2.7534062036734483,0.8052568103747206,-2.0808429344081287,0.9309865758319195,2.9752212731648315,-4.834548323669857
3.6363952648380216,0.6755238640707542,-0.8369341534408443,2.7627872282406987,0.8341403735852142,-2.129658867972643,0.9361957736453476,2.8160692992395857,-4.908255535336425
3.664100586362942,0.6840028809902458,-0.8585060734104357,2.7722309938778253,0.8613762443352607,-2.179184658516775,0.9440978676957126,2.6462030043690836,-4.975389635234481
3.6919015287134727,0.6927432308695822,-0.8805877749683697,2.781759041215262,0.8868732000985127,-2.229344486683704,0.9544293970702762,2.4664391256749485,-5.034970390662094
3.7197987390614915,0.7017280786881117,-0.9031838348206264,2.7913905381912945,0.9105480100851955,-2.2800523614679418,0.9668922566229913,2.2776970145075888,-5.085969982944695
3.747793030845302,0.7109398605802002,-0.9262974706324172,2.8011422800520607,0.932325435242108,-2.331212120215328,0.9811562561979718,2.0809934630782183,-5.127311084857045
3.7758853837696313,0.7203602838352313,-0.9499305410281857,2.8110286893515517,0.9521382282526214,-2.3827174286230357,0.9968619171496335,1.877436717434264,-5.15786615495626
3.8040769438056325,0.7299703268976058,-0.9740835455916071,2.8210618159516097,0.9699271335366807,-2.434451780739566,1.0136234532809312,1.6682197298516939,-5.176458152240879
3.832369023190882,0.7397502393667424,-0.9987556248655884,2.83125133702193,0.9856408872508038,-2.486288498964752,1.0310318870048178,1.454612691904191,-5.181862870394776
3.8607631004293816,0.7496795419970774,-1.0239445603522683,2.8416045570400597,0.9992362172880809,-2.538090734049756,1.0486582567408975,1.237954874774305,-5.17281308524945
3.8892608202915566,0.7597370266980648,-1.0496467745130171,2.852126407791399,1.0106778432781764,-2.5897114650970723,1.0660568780940287,1.0196457864739297,-5.14800470214968
3.917863993814258,0.7699007565341756,-1.0758573307684376,2.8628194483691995,1.019938476587327,-2.640993499560525,1.0827686290365581,0.8011356373055367,-5.106105081571589
3.946574598300761,0.780148065724899,-1.1025699334983632,2.8736838651745655,1.0269988203183427,-2.691769473245268,1.0983242379522717,0.5839150859955062,-5.0457637112592195
3.9753947773207643,0.7904555596447418,-1.1297769280418601,2.8847174719164537,1.0318475693106066,-2.741861850307787,1.112247562820245,0.36950422049348036,-4.965625380561505
4.004326776414029,0.8007998234899764,-1.1574717718936938,2.8958881603262103,1.0345357904415822,-2.7910398990134584,1.1241232057662223,0.15924488413116825,-4.864948814644538
4.033372124678516,0.8111605800176018,-1.1856544802912785,2.9070716007770225,1.0353109682815538,-2.838926782649546,1.133794207088742,-0.04627582192965586,-4.7452222351546505
4.06253161758181,0.8215167134233285,-1.2143120751151555,2.9182647710780634,1.0341988678620473,-2.8853424301800414,1.1408858310571197,-0.24576523225398073,-4.605589774303937
4.091805714362504,0.8318478615510104,-1.2434284346079512,2.9294751558641905,1.03120739157838,-2.93013101004064,1.1450056146035101,-0.43787047685525265,-4.444992974576136
4.121194542286011,0.8421347594040033,-1.2729858126151457,2.9407038219345423,1.0263591215578205,-2.9731343853440615,1.145782734052303,-0.6213043818849076,-4.262550836092893
